gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
G6pc3,0.9744918995223615,-0.010324429312509764,1,1,1
Siglech,0.9751341539341947,-0.012716694259100159,1,1,1
Myo1e,0.9772608740165322,-0.025545604208460082,1,1,1
Uba52,0.9803170509687381,7.716388322061007e-4,1,1,1
C1qb,0.9804201255648882,-0.01446902775126091,1,1,1
Macc1,0.9818775170930564,-0.40259518146713,0.25,0.333,1
Atf3,0.9831826317077923,-0.3180677302690065,0.75,1,1
Rspo1,0.9841237284119688,-0.05057385647967261,1,1,1
Serpina3n,0.98661919005777,-0.035600866432706546,1,1,1
Cd247,0.9870564301255178,-0.2188784563525782,1,1,1
Emcn,0.9874104227592656,-0.24873728974233122,1,1,1
Pdhb,0.9875596808051347,-0.007582940459464282,1,1,1
Mog,0.9876017634651397,-0.11915864874975901,1,1,1
Acer3,0.988111558649801,-0.004075331016260009,1,1,1
Got1,0.988904200606969,0.002261861708051427,1,1,1
rs7412-WT-226,0.9932464330375163,-0.03248534834431549,1,1,1
Pdha1,0.9957189563577282,-0.0017691302221471972,1,1,1
Grin2b,0.9985680614179031,-0.02035077409257724,1,1,1
Acod1,0.9995573056986814,-0.30025467307433895,1,1,1
Ccl5,NA,1.655191552800047,1,1,NA
