p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.5234796807587096e-34,0.7644410816709889,0.187,0.141,1.6912702467641807e-31,0,Pdgfra
1.1595509204479637e-30,0.49399374578666255,0.157,0.115,5.565844418150226e-28,0,Aldh3b1
4.684157209086811e-30,0.9796644858562749,0.071,0.043,2.2483954603616692e-27,0,Apoc1
2.527659043921125e-29,1.1512499535846334,0.033,0.015,1.2132763410821401e-26,0,Klrb1c
2.1131665774441954e-28,1.0413181950746258,0.06,0.036,1.0143199571732138e-25,0,Il1b
9.411602727836434e-27,0.17696039465893687,0.828,0.804,4.517569309361488e-24,0,Echs1
4.694504208521329e-25,0.39096230886073735,0.238,0.195,2.253362020090238e-22,0,Pgls
5.012392209293231e-22,0.10696111473868875,0.493,0.44,2.405948260460751e-19,0,Bhlhe40
9.465196069629302e-22,0.6749746686033786,0.084,0.058,4.543294113422064e-19,0,C3
6.165736698005845e-19,0.3159940667217218,0.761,0.749,2.9595536150428056e-16,0,Gstm1
1.2513615442813284e-15,0.6859080365787129,0.047,0.03,6.006535412550376e-13,0,Tcap
1.3227794744834667e-13,0.4183819639427582,0.083,0.062,6.34934147752064e-11,0,Plin3
3.2557643820390336e-13,0.5594477612670956,0.049,0.033,1.5627669033787362e-10,0,Mif
1.5033973763776255e-10,0.15636973262298193,0.448,0.416,7.216307406612602e-8,0,Vcam1
1.5312859002695623e-10,0.2529679886732275,0.329,0.303,7.3501723212939e-8,0,C1galt1c1
5.143343062474852e-10,0.44518322184318926,0.051,0.037,2.468804669987929e-7,0,Ms4a4b
4.916923378009145e-8,0.6039895234182415,0.027,0.018,2.3601232214443895e-5,0,Wif1
8.74716033714339e-8,0.942236973470731,0.01,0.005,4.1986369618288275e-5,0,Atf3
2.5550337242020674e-6,0.15470345280335285,0.721,0.718,0.0012264161876169924,0,Scg3
4.330763104091759e-6,0.3333175155900925,0.059,0.047,0.002078766289964044,0,Camp
1.6369173380281542e-5,0.17631794440236215,0.083,0.07,0.00785720322253514,0,Pou3f1
8.634717577620012e-5,0.13868980211276627,0.506,0.495,0.04144664437257606,0,Mt3
9.543738583388843e-5,0.1608481039536085,0.498,0.489,0.04580994520026645,0,Klf6
1.1374963129837719e-4,0.20731423668191606,0.029,0.023,0.054599823023221056,0,Tagln
3.3502211753940424e-4,0.48999053009398885,0.017,0.012,0.16081061641891403,0,Tph2
3.5002600942453746e-4,0.1283155678825384,0.229,0.213,0.16801248452377798,0,G6pd2
7.39099894249915e-4,0.11015864385176921,0.222,0.207,0.3547679492399592,0,Ppard
0.002268157641110481,0.40717556926775345,0.039,0.033,1,0,Tnf
0.0025883519647549565,0.12111018718005262,0.217,0.205,1,0,Ebp
