gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gys2,0.9580424676045207,-0.3148472616003348,0.75,0.667,1
Trh,0.9586592998961625,-0.5774796632339491,0.75,1,1
Plin4,0.9632350858554553,-0.04830480970038903,1,1,1
Ifitm1,0.9640963457146864,-0.11753460394258092,0.75,0.667,1
Slc47a1,0.9644759947662823,-0.2610643956023917,0.75,0.667,1
Apoc4,0.9663754148150059,-0.042407076633820484,1,1,1
Bgn,0.9681270665167019,0.02984779750798102,1,1,1
Cxcl12,0.9692025016720945,-0.444038562375641,0.75,1,1
Nlrp3,0.9745915692410283,0.11885685674509472,1,1,1
Tgfbi,0.9770651362223215,0.08622257592847582,1,1,1
Acaca,0.9797468875793724,-0.07999279078097121,1,1,1
Calb2,0.9824226248737985,-0.2832457505191625,0.75,1,1
Plin2,0.982989451881007,-0.0875423746486308,1,1,1
Gapdh,0.9864914977905331,-0.00903024198757052,1,1,1
Cad,0.9895657953864369,-0.2725354407859163,0.75,1,1
Idh1,0.9909549934517534,-0.06793359375597152,1,1,1
Fxyd5,0.9909768887338186,0.05296987217852189,1,1,1
Prps2,0.9928190504939713,0.11461647280415077,1,1,1
Pfkl,0.9946536334339203,0.006621211743550681,1,1,1
Uqcrc1,0.9953962121106863,-0.027196463093938306,1,1,1
Pdha1,0.9959815416820689,0.0770840276570608,1,1,1
Tagln,0.9969119557343301,-0.1520537997397992,1,1,1
Cs,0.9972242591875793,-0.015742851370665,1,1,1
Osr1,0.9998715709512124,-0.25836500307029864,0.75,0.667,1
Nts,NA,0.03146195161751564,0.75,0.667,NA
