gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Clec7a,0.0886385538631595,0.6501541045890074,1,1,1
Ido1,0.08867683055356611,-0.36496551451775794,0.75,1,1
Dad1,0.08936018425237408,0.09884551203409231,1,1,1
Cat,0.08965469469588877,0.11269396250191077,1,1,1
Acat1,0.09062864429073658,-0.3193055990335356,1,1,1
Mapkapk2,0.09192454886470848,0.19012066245137182,1,1,1
Dpp4,0.1010338647422419,0.1208892955682428,1,1,1
Htr2c,0.10129371756665975,-0.6950441910135867,1,1,1
Pgam1,0.10170354957811784,-0.41512353056898377,1,1,1
Slc2a1,0.10378875457185366,0.13893090162609045,1,1,1
Numb,0.10497300707165969,-0.40783175338085886,1,1,1
Ptgds,0.10519104784535364,0.33680039156581376,1,1,1
Ifitm2,0.10858943827817633,0.44017723042251866,1,1,1
Hacd2,0.11139185469104046,0.10913414593815718,1,1,1
Glul,0.11264413606504954,-0.40177117803258433,1,1,1
Hs2st1,0.11412959935609575,-0.35049094884563514,1,1,1
Cxcl2,0.11451847071841455,-0.11931392343938918,1,1,1
Whrn,0.11787920928192563,-0.2647255134593607,1,1,1
Cd36,0.1180595693289556,0.35110135073306736,1,1,1
Ifit1,0.11830264283111075,0.4901537995917049,1,1,1
Ms4a4b,0.11983784971453779,0.2550239855546875,1,1,1
Cxcl12,0.1214892899051135,-0.4725468649906414,1,1,1
Phgdh,0.12154198644992971,-0.30284650387608325,1,1,1
Bace1,0.1216083409886293,-0.3604796225945661,1,1,1
Adss,0.12307821568236825,-0.31545426828753564,1,1,1
Alg5,0.12432098370616858,-0.2671678392296908,1,1,1
Pcx,0.127495668730603,-0.32860119174551095,1,1,1
Lamp5,0.13230593252520573,-1.172541878093098,1,1,1
Cox14,0.13321118789372674,-0.4020449586676831,1,1,1
C1qc,0.13376573455391277,0.21595695369742618,1,1,1
Csgalnact1,0.13963141591292907,-0.29864124587395313,0.75,1,1
Serpina3n,0.14175207161472148,0.7895201005319037,1,1,1
Hmgcr,0.14507560757897,-0.5743919183690251,1,1,1
Mdh1,0.14557512528977787,-0.4283922471403381,1,1,1
Smpd1,0.1459913305676764,-0.37883678483190897,1,1,1
Klf6,0.1468050951895056,0.06325772961394671,1,1,1
C1galt1c1,0.14781214294503156,0.06525206580757059,1,1,1
Selplg,0.14836602103503926,-0.4176486685567209,1,1,1
Plpp4,0.1495941430247899,0.3133868943499267,1,1,1
Sdhb,0.1501167309792075,-0.28866175620421597,1,1,1
Acaa1a,0.15428539003665184,-0.3228876876933887,1,1,1
Fut8,0.15489316749373794,-0.24134559817253232,1,1,1
Acod1,0.15754472429245692,-0.38657525014632077,1,1,1
Tnr,0.15838518631863338,-0.500878169453236,1,1,1
Ifitm3,0.16028568305640759,0.4605765467995715,1,1,1
Bgn,0.16039233459688687,0.3190952955690146,1,1,1
Ly86,0.16490266070768564,0.15836483345651509,1,1,1
Acss2,0.16500023781618406,-0.4081706838688741,1,1,1
Hmgcs1,0.16719041418100677,-0.4419828599624469,1,1,1
Lpgat1,0.1672979271027537,-0.4327964921570473,1,1,1
Vtn,0.16750741223678497,0.412696246113758,1,1,1
Lgals1,0.16914756828031532,0.2993676692724542,1,1,1
Dlat,0.16939069839631235,-0.2890869765624213,1,1,1
Cad,0.17482517102706344,0.06822986037605572,1,1,1
Otof,0.1762396000048726,-0.45835924115539695,1,1,1
Col1a2,0.18158085771551702,0.27998458477212906,1,1,1
Pla2g4a,0.18250100901474586,-0.25000237413261717,1,1,1
Ldlr,0.18544615384012955,0.18314831213982874,1,1,1
Jund,0.18582600929739648,-0.3110996164764819,1,1,1
Cndp2,0.18994296093278534,0.05964105925935481,1,1,1
Fdft1,0.1904642682428838,-0.5464057537042439,1,1,1
Trh,0.1929398406051181,-0.7246495623232132,1,1,1
Sorl1,0.19507580550226886,-0.3511926771480951,1,1,1
Hadha,0.19619825539599484,0.06127530702228512,1,1,1
Dnah11,0.19728628297536607,0.2325452535693847,1,1,1
Auh,0.19798843241036057,-0.3933560258297093,1,1,1
Coasy,0.19802828299735362,0.0381069971317074,1,1,1
Abcg1,0.19852399912331964,0.004340354386871859,1,1,1
Cldn5,0.2014324147723267,-0.47200025805306667,1,1,1
Chka,0.2037144369166502,-0.2952917677481648,1,1,1
Degs1,0.2061104663433301,-0.014509142917214835,1,1,1
Srebf2,0.20827355884094395,-0.360541609547429,1,1,1
Il1a,0.20918515106664928,-0.4668899096798005,1,1,1
Acsl4,0.20922874767402952,-0.3273406341571361,1,1,1
Ogdhl,0.21070970003560918,-0.32831291824189845,1,1,1
Pdhb,0.21215043579802914,-0.3315471093076381,1,1,1
Syt6,0.21259782593455911,-0.5299849986613454,1,1,1
Jun,0.21273716608378831,0.04202302077620823,1,1,1
Gmps,0.21358413709792537,-0.20420899018859284,1,1,1
Gclc,0.22129793613278745,-0.3225715922304815,1,1,1
Cd209a,0.223180936260941,0.1510554733473568,1,1,1
Tph2,0.2245721424569455,0.050905730689191575,1,1,1
Lypd1,0.22707461391278802,-0.5313670089164768,1,1,1
Vcam1,0.2281652388597134,0.10968462648528954,1,1,1
Pnpla2,0.231610593038709,0.018952688409865193,1,1,1
Tcap,0.23539968543047915,-0.18955614995862896,1,1,1
Tmsb4x,0.23592881568347826,0.03980142985994206,1,1,1
Vim,0.23815690591334554,0.5868338275943437,1,1,1
C3,0.23894139882500992,0.11804752841106636,1,1,1
Tnf,0.24035431597468687,-0.39802855934392445,1,1,1
Cs,0.24040295398628142,-0.3301399889721006,1,1,1
Atf3,0.24095609043416277,0.0025500380911478437,0.75,1,1
Acad8,0.24827548760002083,-0.34294068238362696,1,1,1
Me1,0.2509802646098344,-0.2843034014414165,1,1,1
Hsd11b1,0.2531306974551489,-0.42638352530289003,1,1,1
Prps2,0.25876271194731165,-0.002326336190786815,1,1,1
Mrc1,0.2594481760120562,0.29622618013313884,1,1,1
Lgals3bp,0.2629477175569804,0.286930459864184,1,1,1
Psap,0.26483908244379495,-0.19902018563746626,1,1,1
Fas,0.2693066537809064,0.16204647174719813,1,1,1
Cd3d,0.2704791928271928,0.15044078154409957,1,1,1
Cpt1b,0.27082812129577466,0.11420266738395812,1,1,1
Serpina3a,0.2742970933140906,0.1520853461783136,1,1,1
Aldh9a1,0.2751473381190468,0.012241834791504314,1,1,1
Mgl2,0.2753054551522479,0.27117048386286635,1,1,1
Ogdh,0.2806706399199382,-0.22859007076672455,1,1,1
Pah,0.2811386325100688,0.03388490725777893,0.75,1,1
Slc7a10,0.28118795149106895,-0.48760449744608425,1,1,1
Nlrp3,0.2833939734182749,-0.332787904168218,1,1,1
Tgfbr1,0.2854386714983924,-0.3315307715474667,1,1,1
Tagln,0.28673936898575436,0.03968965995064244,1,1,1
Ddost,0.29044870863136957,0.03590935845288179,1,1,1
Cbs,0.2911315618679749,-0.45454312590785595,1,1,1
Tubb2b,0.29135883184564876,-0.2629749134809467,1,1,1
Extl3,0.2997769944601669,-0.2805530068052571,1,1,1
Pthlh,0.302486663490416,-0.07653355591504285,1,1,1
Galnt1,0.3030401801119787,-0.20704890265437825,1,1,1
Clec2d,0.30415726786484715,0.17914809645634766,1,1,1
Odc1,0.3058379070905283,-0.015648294618896053,1,1,1
Cx3cr1,0.3066608067556489,-0.22660467058825606,1,1,1
Il1r2,0.308440514257092,0.0727463365350316,1,1,1
Ccl4,0.3107587141919014,0.2767074635188268,1,1,1
Nfkbia,0.31644700892788524,-0.4035750681262946,1,1,1
Lap3,0.31700076112220166,-0.010657083747939389,1,1,1
Plcg2,0.320659946900488,-0.22465847110290982,1,1,1
Pvalb,0.320932124141803,-0.375452046334778,1,1,1
Sncg,0.3242305668756243,-0.3592000914048638,1,1,1
Clu,0.33058237080522856,0.04175381086187002,1,1,1
Msmo1,0.33087529526746584,-0.3772527343803391,1,1,1
Vldlr,0.33182493928414347,-0.12395733245201718,1,1,1
Sptlc2,0.33184854147217846,-0.2640814399394307,1,1,1
rs7412-WT-226,0.33932890726093934,0.707891006460315,1,1,1
Ly6g,0.34642497914960063,0.05394477966536071,1,1,1
Atp1b2,0.35254152417737566,0.02333175815417743,1,1,1
Fads2,0.3545871623634602,-0.018605310638459827,1,1,1
Dpyd,0.35507804952033023,-0.2828536908324197,1,1,1
Pgd,0.3584355785557593,0.012779031316189737,1,1,1
Ckb,0.3586548419202743,-0.28168062358530754,1,1,1
Plin5,0.36682974268889174,-0.17151272739453294,0.75,1,1
