gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Apoc2,0.9604984143175113,-0.13805802217136026,1,0.667,1
Pllp,0.9626610880623028,-0.14407444811067682,1,1,1
Ubc,0.9630270924913871,-0.02035776916419696,1,1,1
Pfkl,0.9635355120306391,-0.09896996501950817,1,1,1
Acadl,0.9644982167989133,0.05871788962957014,1,1,1
Col1a2,0.9645598902644186,-0.4885782407783424,0.75,1,1
Cxcl2,0.9655712394182886,-0.2978326282338719,0.25,0.333,1
Elovl1,0.9692238678775759,0.006781680466963369,1,1,1
Plin5,0.969544177953292,-0.2971385196109566,0.5,0.333,1
Slc7a10,0.9700174691449732,0.17668246554339317,1,1,1
Maf,0.9738111867168665,0.06801843938445362,1,1,1
Ltc4s,0.9749469880781202,0.07708486473159937,1,1,1
Gys2,0.9757938522933479,-0.2284290124875581,0.5,0.333,1
Cpe,0.9769185941470061,0.017940683580180306,1,1,1
Tgfbi,0.9822546002573057,0.01744983570672476,1,0.667,1
Tpsab1,0.9823238522029212,-0.24782667985136708,0.5,0.333,1
Pla2g4a,0.9829827729587138,-0.0031478354012506315,1,1,1
B3gat3,0.9838997986331739,0.10016499781003674,1,1,1
Lta4h,0.9886526277580787,-0.18101846156804546,1,1,1
St3gal2,0.9892244724719249,-0.0016506768531336924,1,1,1
Idh1,0.9920734370706253,0.02388949684621222,1,1,1
Lpgat1,0.9923818618440791,0.04837448469683325,1,1,1
Mog,0.9932560369190426,-0.0900104001190769,1,1,1
Hk2,0.9936044135345198,-0.08883000566377763,1,1,1
Pgls,0.9948195648651957,-0.2636233071881131,1,1,1
Prdx1,0.9970964006429793,-0.05641853466370694,1,1,1
Tnf,0.9972415812115747,-0.16273050963775512,0.75,0.667,1
Ext2,0.997351901734026,0.13095996042151947,1,1,1
Msr1,0.9976555197903045,-0.4007437877167066,0.75,0.667,1
Eci1,0.9986022252454191,-0.09128040578935007,0.75,0.667,1
Hbb-bs,NA,0.15154687091018376,1,0.333,NA
