gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Junb,0.948264492127606,-0.09354787530034092,1,1,1
Pparg,0.9484603825061524,-0.1498796582864642,0.75,0.667,1
Tgfbr1,0.9501670668332672,-0.029973404353727418,1,1,1
Auh,0.9509632723059024,0.12992778214283884,1,1,1
Mdh1,0.9521857256922921,0.0245851816844338,1,1,1
Cs,0.9533838943323861,-0.005458394917067899,1,1,1
Vldlr,0.9596723965285621,-0.11023261717666633,0.75,0.667,1
rs7412-WT-226,0.9620708077362249,-0.08872963300379588,0.75,1,1
Ppard,0.9629286703839959,-0.25769139810541963,1,1,1
Echs1,0.9630110551513492,-0.088123391521445,1,1,1
Sphk2,0.9633530116135532,0.025530033854842316,1,1,1
Pllp,0.9641153155141696,-0.010164867058601201,1,1,1
Osr1,0.9663186577444423,-0.26555039958007387,0.25,0,1
Cd209a,0.9668689676378038,-0.742349610698258,0.75,0.333,1
Degs1,0.9678219759833719,0.1616544005956122,1,1,1
Plin5,0.969424820757865,0.22788440384489994,0.75,0.667,1
Slc33a1,0.9755753779449505,0.027218769744005833,1,1,1
Aldh9a1,0.9803712321196769,0.018200371788458458,1,1,1
Plpp4,0.9814737731041235,-0.2623001117578576,0.5,0.333,1
Fos,0.9844991439322629,-0.07368734460814341,0.75,0.667,1
Taldo1,0.9845451511043786,-0.01823219276188137,1,1,1
Ly6g,0.9856427976943712,-0.2594941146996109,0.5,0.667,1
Elovl1,0.9885481243298596,-0.07575030855561682,1,1,1
Pdha1,0.9909196392477763,-0.008724450315881427,1,1,1
Ddost,0.9910582439746618,-0.10126038667265735,1,1,1
Adh1,0.9911115506953708,-0.29329556319010064,0.5,0.333,1
Cxcl2,0.9951461263489175,-0.3019432069025967,0.25,0,1
Srebf1,0.9987283385749839,0.026737876714953313,1,1,1
Tpsb2,NA,-0.4150374992788437,0,0,NA
