#Selection name: 4s2M_F2
#Area (µm^2): 14559513.73
Cell ID,Cluster,Transcripts,Area (µm^2)
hkpidpof-1,Cluster 8,0,73.70
hkpiffoo-1,Cluster 3,0,250.57
hkpjifei-1,Cluster 5,0,123.59
hkpjjgfd-1,Cluster 18,0,119.44
hkpjpkbd-1,Cluster 5,0,156.60
hkpihcci-1,Cluster 3,0,157.91
hkpijdde-1,Cluster 3,0,217.70
lhloiblj-1,Cluster 12,0,232.33
lhmcghce-1,Cluster 12,0,200.72
lhmfkfdp-1,Cluster 13,0,127.16
lhmflcdl-1,Cluster 13,0,128.74
lhmcjlpe-1,Cluster 5,0,202.35
hlabflhg-1,Cluster 4,0,152.36
lhloehhl-1,Cluster 8,0,226.37
lhmebpao-1,Cluster 3,0,195.03
lhmbnmon-1,Cluster 10,0,177.01
lhlojlbh-1,Cluster 5,0,242.58
lhlgoohb-1,Cluster 12,0,180.17
hlacabln-1,Cluster 3,0,293.56
lhlnppkf-1,Cluster 15,0,137.50
lhlnofch-1,Cluster 8,0,203.43
lhmenlhl-1,Cluster 3,0,311.49
lhmampmp-1,Cluster 1,0,230.03
hkpllmfb-1,Cluster 1,0,162.20
hkplklok-1,Cluster 5,0,138.90
hkpgaghf-1,Cluster 3,0,178.14
hkpgejaj-1,Cluster 12,0,185.50
hkpfmflc-1,Cluster 5,0,160.21
hlaabgmf-1,Cluster 3,0,176.02
hlaaedfj-1,Cluster 8,0,240.68
lhmcgbfo-1,Cluster 8,0,155.43
lhnaicll-1,Cluster 12,0,199.32
lhmhkmck-1,Cluster 3,0,203.34
lhmomjbe-1,Cluster 1,0,238.97
lhmhplfe-1,Cluster 5,0,163.74
lhmifnad-1,Cluster 3,0,278.07
lhmmeiop-1,Cluster 3,0,399.14
lhmmdbfi-1,Cluster 3,0,150.82
lhmnekep-1,Cluster 3,0,295.73
lhmnkejh-1,Cluster 3,0,170.65
libifaok-1,Cluster 10,0,132.53
lhmhpdif-1,Cluster 15,0,167.89
lhmiooib-1,Cluster 3,0,265.16
lhmmcfhd-1,Cluster 13,0,181.62
lhohpefm-1,Cluster 3,0,170.65
lhncdhdo-1,Cluster 8,0,170.96
lhmofkhk-1,Cluster 17,0,89.14
lhmlpjgb-1,Cluster 3,0,129.55
lhmmbdli-1,Cluster 3,0,232.24
lhmmnlaj-1,Cluster 12,0,167.44
lhmhednl-1,Cluster 3,0,213.32
lhmoebnk-1,Cluster 5,0,208.53
lhmjbdal-1,Cluster 12,0,191.46
lhmioagj-1,Cluster 3,0,200.27
lhobngif-1,Cluster 5,0,170.69
lhocafcm-1,Cluster 18,0,133.12
lhmgecde-1,Cluster 3,0,232.06
libgfmod-1,Cluster 5,0,143.37
lhmjdobm-1,Cluster 5,0,139.98
lhmjjpjl-1,Cluster 8,0,156.42
libglcnm-1,Cluster 4,0,223.70
lhmgjfle-1,Cluster 5,0,168.75
lhmhfiio-1,Cluster 5,0,182.07
lhmohlkl-1,Cluster 15,0,122.46
lhmjlhbj-1,Cluster 3,0,240.23
lhmojbcg-1,Cluster 3,0,266.92
lhobpoko-1,Cluster 8,0,151.00
lhmpicnm-1,Cluster 5,0,165.14
lhmnnaai-1,Cluster 15,0,227.09
lhobbohk-1,Cluster 1,0,128.11
lhmnammo-1,Cluster 3,0,145.49
lhnimknh-1,Cluster 13,0,161.21
lhmphdeo-1,Cluster 5,0,154.52
lhpoakan-1,Cluster 3,0,231.06
lhmpghoc-1,Cluster 1,0,256.26
lhnieggh-1,Cluster 13,0,206.00
lhpoiafe-1,Cluster 1,0,99.48
lhmpepbg-1,Cluster 4,0,213.09
lhnhpced-1,Cluster 3,0,199.41
libilcpl-1,Cluster 8,0,199.55
lhmladga-1,Cluster 3,0,331.18
lhmkcgpf-1,Cluster 17,0,51.88
lhmnkfdg-1,Cluster 3,0,260.51
lhmjnddc-1,Cluster 3,0,300.38
lhpodjmi-1,Cluster 15,0,126.21
lhpiechm-1,Cluster 18,0,190.42
lhpjmgji-1,Cluster 13,0,210.16
lhpiodhb-1,Cluster 3,0,229.94
lhpobcnm-1,Cluster 3,0,166.36
libiifbe-1,Cluster 3,0,258.97
libobkii-1,Cluster 20,0,139.44
libnmnmo-1,Cluster 20,0,151.45
lhmpdcki-1,Cluster 13,0,207.85
libnpddg-1,Cluster 1,0,169.79
lhmkccdd-1,Cluster 3,0,107.52
licajmjb-1,Cluster 4,0,97.36
lhmooamp-1,Cluster 13,0,183.15
licamcpl-1,Cluster 1,0,116.59
licalpbb-1,Cluster 3,0,193.72
libidkhb-1,Cluster 1,0,95.37
licahhcf-1,Cluster 3,0,360.17
libobccb-1,Cluster 17,0,137.64
libpcebm-1,Cluster 13,0,132.08
liboilco-1,Cluster 4,0,82.55
lhmnbcoc-1,Cluster 3,0,72.88
lhmlikjc-1,Cluster 13,0,195.93
hkoollbo-1,Cluster 3,0,218.87
lhlnnmdb-1,Cluster 5,0,112.26
lhlnmjig-1,Cluster 10,0,159.40
hkoncfeg-1,Cluster 8,0,128.42
lhlmlekm-1,Cluster 3,0,179.09
hkomhafa-1,Cluster 8,0,206.91
lhligkdg-1,Cluster 24,0,171.28
hkonfifp-1,Cluster 12,0,128.29
hkoomclg-1,Cluster 3,0,196.43
lhlnidil-1,Cluster 18,0,119.35
hkonieko-1,Cluster 3,0,227.59
lhliemgm-1,Cluster 14,0,114.47
lhlmlbpa-1,Cluster 8,0,168.48
lhliaiho-1,Cluster 6,0,163.19
lhlgmfjm-1,Cluster 5,0,150.42
lhnahdpj-1,Cluster 20,0,50.48
hkomhbjb-1,Cluster 8,0,190.15
hkongifn-1,Cluster 3,0,139.67
hkonhlpf-1,Cluster 8,0,210.88
lhlmgcfb-1,Cluster 5,0,155.88
lhnboncb-1,Cluster 8,0,57.71
lhlibekp-1,Cluster 5,0,171.37
hkonklki-1,Cluster 3,0,163.33
hkpjemmk-1,Cluster 8,0,158.68
hkpjdcbm-1,Cluster 3,0,274.64
lhmfocia-1,Cluster 11,0,97.45
lhmgdhbn-1,Cluster 11,0,93.07
hkomhncb-1,Cluster 8,0,113.21
hkomnemi-1,Cluster 3,0,154.12
lhlhdjom-1,Cluster 1,0,134.16
lhlheekh-1,Cluster 8,0,167.03
hkpidaeb-1,Cluster 8,0,187.17
lhmcgpef-1,Cluster 12,0,182.07
lhmckggd-1,Cluster 5,0,176.74
hkoonmmk-1,Cluster 15,0,140.39
lhmcibje-1,Cluster 3,0,114.74
hkoolmdh-1,Cluster 10,0,201.67
lhlmglfn-1,Cluster 10,0,177.51
hlbnghfc-1,Cluster 13,0,193.99
ljjbeehj-1,Cluster 3,0,89.54
hlbodmbp-1,Cluster 3,0,240.14
lhlfhkeh-1,Cluster 8,0,184.64
lhllnnnc-1,Cluster 3,0,210.02
hlbomege-1,Cluster 9,0,132.35
hlbnjmik-1,Cluster 5,0,148.52
lhlfpocm-1,Cluster 3,0,197.38
lhlggnbj-1,Cluster 3,0,113.30
lhlfljdf-1,Cluster 3,0,226.05
hlbohkjg-1,Cluster 3,0,315.42
ljjblaeh-1,Cluster 3,0,172.23
lhldehmo-1,Cluster 13,0,107.29
hkoochba-1,Cluster 3,0,253.78
hlboajjj-1,Cluster 3,0,134.48
lhlfnolc-1,Cluster 3,0,131.81
lhlghdfb-1,Cluster 13,0,201.17
lhlmande-1,Cluster 3,0,208.08
lhldbabi-1,Cluster 3,0,270.76
lhldjkia-1,Cluster 12,0,64.26
lhldekdm-1,Cluster 13,0,143.15
hkoncifb-1,Cluster 15,0,228.63
hlbnceim-1,Cluster 13,0,126.66
hlbnhjhe-1,Cluster 5,0,156.24
hlbnfnec-1,Cluster 4,0,141.43
lhlfbfpi-1,Cluster 4,0,113.88
lhmpeinf-1,Cluster 3,0,402.16
lhlmcpgp-1,Cluster 4,0,166.85
hkonnafn-1,Cluster 2,0,289.90
hkoogbbb-1,Cluster 1,0,177.78
hkondhpj-1,Cluster 15,0,113.93
hkoocfjh-1,Cluster 3,0,265.61
lhlmcfdd-1,Cluster 3,0,213.14
lhlmakga-1,Cluster 3,0,115.65
lhlmfokn-1,Cluster 8,0,176.61
lhlhmjmm-1,Cluster 13,0,197.51
hkjdekdk-1,Cluster 3,0,216.34
hknjalkg-1,Cluster 3,0,142.33
hkplemhi-1,Cluster 3,0,209.98
hlacmpij-1,Cluster 3,0,236.30
hladfohb-1,Cluster 8,0,177.87
hlacifob-1,Cluster 18,0,194.76
hlacckdd-1,Cluster 1,0,273.74
hlacpjkf-1,Cluster 5,0,161.39
hkpoaimp-1,Cluster 10,0,224.56
hknfhpho-1,Cluster 3,0,192.14
hknfjnag-1,Cluster 3,0,154.84
hknfpjib-1,Cluster 10,0,101.10
hknfeakd-1,Cluster 3,0,245.97
hknemckn-1,Cluster 4,0,233.64
hkpnpcfj-1,Cluster 3,0,189.57
hknfcbpg-1,Cluster 3,0,247.05
hkjjfbid-1,Cluster 3,0,216.80
hkneoihn-1,Cluster 10,0,194.49
hkpmkiha-1,Cluster 10,0,220.27
hkpnbhal-1,Cluster 4,0,103.41
hkpmflmm-1,Cluster 10,0,189.43
hknffcbb-1,Cluster 8,0,230.16
hkoeakdi-1,Cluster 10,0,230.12
hknfgjao-1,Cluster 15,0,114.92
hknelcod-1,Cluster 10,0,228.72
hkjkeebj-1,Cluster 4,0,132.62
hkoeaneb-1,Cluster 3,0,157.41
hladmjnb-1,Cluster 5,0,181.53
hladgjeg-1,Cluster 1,0,239.73
hknehehm-1,Cluster 8,0,233.59
hknegcki-1,Cluster 17,0,130.19
hkjjjlkk-1,Cluster 3,0,197.56
hkjjhhnm-1,Cluster 3,0,165.95
hknegmml-1,Cluster 5,0,169.61
hkjildjb-1,Cluster 1,0,212.60
hladjbfg-1,Cluster 9,0,267.51
hknelaph-1,Cluster 10,0,177.69
hknioibm-1,Cluster 5,0,151.82
hkoeeeof-1,Cluster 13,0,201.53
hknfpegf-1,Cluster 10,0,121.79
hkpoogfd-1,Cluster 3,0,186.95
hlacbalb-1,Cluster 8,0,143.87
hkpdaaff-1,Cluster 8,0,78.66
hkpkaaci-1,Cluster 3,0,204.29
hlacbheo-1,Cluster 3,0,169.88
hkpdaagp-1,Cluster 15,0,133.48
hlabfgok-1,Cluster 4,0,112.53
hkpppopo-1,Cluster 5,0,130.37
hkpcocfo-1,Cluster 3,0,137.05
hkppofag-1,Cluster 3,0,143.24
hlaaelpa-1,Cluster 12,0,166.99
hkpdhfkh-1,Cluster 12,0,221.72
hkpcbipp-1,Cluster 8,0,101.69
hlabeooo-1,Cluster 3,0,243.98
hkpfkcii-1,Cluster 4,0,67.60
hkpplchc-1,Cluster 5,0,146.44
hlaaifon-1,Cluster 1,0,202.44
hlaanoak-1,Cluster 3,0,180.35
hkpcbegb-1,Cluster 3,0,156.01
hkpebpio-1,Cluster 13,0,211.60
hkpehhog-1,Cluster 3,0,248.13
hkpdnope-1,Cluster 5,0,110.45
hlaaadlj-1,Cluster 1,0,200.99
hlacmkge-1,Cluster 3,0,158.54
hkpflhfo-1,Cluster 3,0,79.34
hkpfckhg-1,Cluster 3,0,188.17
hkpdfido-1,Cluster 12,0,171.96
hkpehjfg-1,Cluster 5,0,147.62
hkpeckkj-1,Cluster 12,0,223.21
hkpochpm-1,Cluster 13,0,120.66
hkpkbgln-1,Cluster 3,0,188.30
hkplelmc-1,Cluster 1,0,121.02
hkploado-1,Cluster 1,0,130.82
hlacjeln-1,Cluster 3,0,85.35
hlaccome-1,Cluster 4,0,193.72
hkpliked-1,Cluster 13,0,143.60
hkhcomab-1,Cluster 3,0,218.83
hkjmjgip-1,Cluster 8,0,167.12
hkjmlebi-1,Cluster 3,0,266.65
hkjlpagg-1,Cluster 15,0,174.21
hkheomke-1,Cluster 5,0,162.56
hkjijdep-1,Cluster 3,0,87.47
hkjknina-1,Cluster 8,0,129.91
hkjilaae-1,Cluster 8,0,171.41
hkhebpne-1,Cluster 3,0,130.91
hkheiojc-1,Cluster 3,0,136.78
hkheobjg-1,Cluster 3,0,70.99
hkhfefei-1,Cluster 3,0,114.97
hkjmgano-1,Cluster 3,0,188.93
hkjndmac-1,Cluster 3,0,216.39
hkjlkbji-1,Cluster 5,0,101.29
hkjbnkfg-1,Cluster 3,0,228.08
hkjmlfge-1,Cluster 3,0,227.50
hkjlfdij-1,Cluster 5,0,68.55
hkjnlihb-1,Cluster 3,0,266.20
hkjibjjn-1,Cluster 3,0,165.68
hkjnffoi-1,Cluster 3,0,124.95
hkjkhlgp-1,Cluster 5,0,37.57
hkjcmdph-1,Cluster 3,0,161.57
hkjfgpca-1,Cluster 14,0,199.46
hkjhnpkd-1,Cluster 3,0,110.27
hkjbkcpn-1,Cluster 3,0,192.23
hkjkepkh-1,Cluster 15,0,141.84
hknjipnm-1,Cluster 5,0,220.23
hkniodmd-1,Cluster 10,0,170.46
hkhcoacc-1,Cluster 3,0,229.57
hkhfeeeo-1,Cluster 3,0,160.26
hknjbbie-1,Cluster 8,0,175.39
hkjhnlph-1,Cluster 1,0,254.37
hkjlohch-1,Cluster 3,0,212.73
hkhdlpgd-1,Cluster 3,0,152.36
hkjmgiff-1,Cluster 3,0,140.21
hkjkhgok-1,Cluster 3,0,187.85
hknjhegp-1,Cluster 3,0,159.58
hkhahbpp-1,Cluster 3,0,136.33
hkhnceae-1,Cluster 5,0,157.73
hkhocemg-1,Cluster 5,0,119.57
hkhmkond-1,Cluster 12,0,156.65
hkhljkhf-1,Cluster 3,0,247.68
hkhmdopf-1,Cluster 3,0,269.58
hkhnkpdm-1,Cluster 3,0,171.37
hkhndfbg-1,Cluster 3,0,164.10
hkhmbkkd-1,Cluster 5,0,110.99
hkhaekca-1,Cluster 1,0,141.79
hkhlmkgm-1,Cluster 3,0,205.51
hkhlokgp-1,Cluster 3,0,163.56
hkhmhhha-1,Cluster 3,0,129.37
hkhlleic-1,Cluster 3,0,262.40
hkhpedjk-1,Cluster 3,0,162.88
hkhoblpf-1,Cluster 3,0,148.43
hkhljcai-1,Cluster 12,0,219.82
hkipgbha-1,Cluster 3,0,87.42
hkjnllab-1,Cluster 3,0,203.07
hkhamggh-1,Cluster 3,0,151.23
hkjmpfmd-1,Cluster 3,0,134.11
hkjdgkab-1,Cluster 17,0,47.64
hkhaalba-1,Cluster 3,0,186.50
hkjdjejo-1,Cluster 3,0,197.56
hkhaldbp-1,Cluster 12,0,172.72
hkhaicmo-1,Cluster 8,0,211.33
hkhamadb-1,Cluster 18,0,158.54
hkjncjkb-1,Cluster 8,0,104.13
hkiplgjh-1,Cluster 5,0,135.06
hkhahpog-1,Cluster 3,0,156.69
hkipgcnc-1,Cluster 8,0,185.64
hkjdhmjf-1,Cluster 3,0,106.12
hkgphpla-1,Cluster 3,0,230.39
hkipldoj-1,Cluster 3,0,234.90
hkjifihh-1,Cluster 3,0,263.53
hkipmcmf-1,Cluster 3,0,219.01
hkidcnpa-1,Cluster 3,0,63.40
hkpbfpoa-1,Cluster 8,0,229.80
hkinpodh-1,Cluster 3,0,162.47
hkibhidg-1,Cluster 15,0,221.18
hkomgdfe-1,Cluster 3,0,201.08
hkpbjief-1,Cluster 5,0,209.34
hkpadpoo-1,Cluster 2,0,139.13
hkoplhph-1,Cluster 3,0,127.02
hkoplfbl-1,Cluster 3,0,227.99
hkpamdai-1,Cluster 17,0,85.66
hkioanai-1,Cluster 8,0,185.95
hkpbecbc-1,Cluster 3,0,326.71
hkopdgdf-1,Cluster 3,0,216.07
hkopcbph-1,Cluster 3,0,147.44
hkpaahdi-1,Cluster 8,0,148.38
hkpafaem-1,Cluster 3,0,312.57
hkooomee-1,Cluster 3,0,155.61
hkopljmh-1,Cluster 3,0,212.28
hkopmgpl-1,Cluster 8,0,198.78
hkpadhpo-1,Cluster 4,0,110.45
hkpageid-1,Cluster 12,0,235.40
hkopomol-1,Cluster 12,0,107.11
hkopnngg-1,Cluster 3,0,306.97
hkopmiki-1,Cluster 8,0,113.21
hkpajjhf-1,Cluster 3,0,292.03
hkpalcdk-1,Cluster 1,0,280.15
hkhnckgi-1,Cluster 3,0,113.88
hkppilkp-1,Cluster 13,0,221.63
hkhmpdoo-1,Cluster 3,0,136.19
hkibbken-1,Cluster 3,0,127.61
hkpblgga-1,Cluster 4,0,100.16
hkpfjblo-1,Cluster 5,0,164.37
hkiaaodh-1,Cluster 3,0,165.09
hkibalni-1,Cluster 3,0,237.43
hkibabla-1,Cluster 3,0,161.48
hkibadbk-1,Cluster 3,0,151.45
hkicnppe-1,Cluster 3,0,45.88
hkpfinpj-1,Cluster 3,0,119.08
hkpbiekc-1,Cluster 3,0,200.58
hkinnomp-1,Cluster 8,0,107.65
hkidlinl-1,Cluster 3,0,83.72
hlcakeik-1,Cluster 1,0,132.71
hlboncok-1,Cluster 1,0,250.26
hkipfhif-1,Cluster 3,0,136.10
hlbpodal-1,Cluster 4,0,196.02
hkipehdf-1,Cluster 15,0,66.92
hlcahcnk-1,Cluster 3,0,147.34
hlcaljmo-1,Cluster 12,0,157.32
hkipbdcd-1,Cluster 15,0,61.19
hlcdgead-1,Cluster 12,0,168.16
hkinebbl-1,Cluster 5,0,187.40
hkiolgpg-1,Cluster 8,0,171.59
hlcafain-1,Cluster 3,0,258.20
hkindion-1,Cluster 3,0,99.52
hkigcipp-1,Cluster 3,0,139.76
hkinimej-1,Cluster 3,0,109.46
hlcdgfme-1,Cluster 3,0,186.81
hlbpnlcg-1,Cluster 4,0,88.28
hlcddcec-1,Cluster 3,0,238.33
hlcaicam-1,Cluster 4,0,147.12
hkinohke-1,Cluster 3,0,202.62
hlcakcgk-1,Cluster 3,0,194.62
hlbphnfl-1,Cluster 3,0,117.09
hlcdcmbo-1,Cluster 5,0,229.85
hlbpncom-1,Cluster 3,0,137.00
hlcddeaf-1,Cluster 3,0,205.73
hlcalpok-1,Cluster 5,0,158.68
hlbnaoce-1,Cluster 3,0,67.69
hkiookpk-1,Cluster 5,0,147.98
hlbnbegg-1,Cluster 3,0,162.25
hkomaoie-1,Cluster 4,0,169.20
hkioemgb-1,Cluster 3,0,193.72
hkiompll-1,Cluster 3,0,124.86
hkiobpbc-1,Cluster 3,0,239.24
hkpakmdn-1,Cluster 3,0,249.31
hkimnhog-1,Cluster 3,0,110.63
hkhjdlmk-1,Cluster 3,0,186.50
hkhjgepb-1,Cluster 8,0,135.24
hkgpfpgl-1,Cluster 3,0,114.61
hkicnhed-1,Cluster 3,0,133.17
hkhjdona-1,Cluster 3,0,236.35
hkhlflil-1,Cluster 3,0,113.70
hkhkokke-1,Cluster 3,0,105.94
hkhjdfmj-1,Cluster 3,0,246.87
hkichhlh-1,Cluster 3,0,181.30
hkhkjmmf-1,Cluster 3,0,129.06
hkikdboj-1,Cluster 3,0,158.27
hkgpflpb-1,Cluster 1,0,392.90
hkhjjkce-1,Cluster 3,0,175.07
hkhjjopc-1,Cluster 3,0,123.41
hkhbdkkd-1,Cluster 3,0,158.23
hkhpkcjg-1,Cluster 1,0,158.72
hkjdkedd-1,Cluster 8,0,47.78
hkigldmd-1,Cluster 3,0,163.15
hkhjneoo-1,Cluster 3,0,180.22
hkhjppgj-1,Cluster 3,0,185.59
hkiapcpj-1,Cluster 1,0,146.80
hkgpladk-1,Cluster 3,0,219.05
hkhliodd-1,Cluster 8,0,112.53
hkgpdmbd-1,Cluster 3,0,239.73
hkgopcfg-1,Cluster 3,0,163.65
hkhkpbjh-1,Cluster 5,0,137.73
hkihfngk-1,Cluster 3,0,144.59
hkhbbmpg-1,Cluster 3,0,77.17
hkidgdmk-1,Cluster 3,0,77.62
hkhpejph-1,Cluster 5,0,130.28
hkhofija-1,Cluster 3,0,88.82
hkiaglkp-1,Cluster 1,0,164.32
hkibnccj-1,Cluster 3,0,131.13
hkiddfep-1,Cluster 3,0,81.33
hkibmdfg-1,Cluster 3,0,130.77
hkhkaiip-1,Cluster 3,0,132.53
hkigagpo-1,Cluster 3,0,230.79
hkidhekf-1,Cluster 3,0,159.72
hkigkoge-1,Cluster 13,0,78.57
hkilhjla-1,Cluster 3,0,229.30
hkbihfjk-1,Cluster 8,0,171.05
hkignhbc-1,Cluster 3,0,125.04
hkbiibdm-1,Cluster 3,0,220.77
hkbiiofe-1,Cluster 18,0,139.80
hkbjcjhb-1,Cluster 12,0,162.43
hkilpinj-1,Cluster 3,0,205.10
hkikonmk-1,Cluster 13,0,144.50
hkijgign-1,Cluster 3,0,234.45
hkigjmmb-1,Cluster 3,0,184.73
hkiipoje-1,Cluster 3,0,125.81
hkieddpd-1,Cluster 3,0,81.73
hkikgabj-1,Cluster 3,0,137.73
hkiffnpe-1,Cluster 12,0,90.09
hkifpahm-1,Cluster 3,0,72.39
hkifdnca-1,Cluster 3,0,151.00
hkiiideh-1,Cluster 3,0,245.60
hkieokon-1,Cluster 3,0,263.04
hkimhehk-1,Cluster 3,0,171.19
hkbpjneo-1,Cluster 10,0,236.26
hkbjedih-1,Cluster 6,0,159.40
hkiknaba-1,Cluster 3,0,195.93
hkilddpm-1,Cluster 15,0,143.96
hkigkafe-1,Cluster 3,0,182.84
hkikjkcn-1,Cluster 8,0,144.86
hkiiajpl-1,Cluster 3,0,219.82
hkbingib-1,Cluster 5,0,203.93
hkikegkj-1,Cluster 3,0,312.44
hkilklco-1,Cluster 3,0,240.91
hkijkegp-1,Cluster 3,0,263.76
hkigohmb-1,Cluster 8,0,233.95
hkimidno-1,Cluster 3,0,275.68
hkimknmd-1,Cluster 3,0,321.15
hlijpaoj-1,Cluster 18,0,66.56
hlbbijgj-1,Cluster 13,0,166.13
lhngolmg-1,Cluster 1,0,174.44
lhnljcli-1,Cluster 13,0,146.94
libknicd-1,Cluster 10,0,154.03
lhnlajnd-1,Cluster 13,0,160.35
lhnmklpb-1,Cluster 1,0,162.07
libifhcj-1,Cluster 13,0,176.79
libikkhd-1,Cluster 3,0,242.04
liboelcl-1,Cluster 20,0,298.75
lhnjlkje-1,Cluster 17,0,54.28
licbbfhe-1,Cluster 3,0,111.04
lhnncleo-1,Cluster 15,0,224.65
libpelfn-1,Cluster 3,0,139.40
libjhfdo-1,Cluster 15,0,108.33
libimagb-1,Cluster 3,0,176.20
libnlgbj-1,Cluster 1,0,200.36
lhnldncf-1,Cluster 15,0,178.37
libnfphm-1,Cluster 8,0,183.52
lhnlecdg-1,Cluster 1,0,76.90
libkkpap-1,Cluster 18,0,189.34
libnjein-1,Cluster 8,0,189.88
lhnmedkc-1,Cluster 12,0,205.28
lhnmcbpm-1,Cluster 4,0,186.50
ljjcbinb-1,Cluster 15,0,67.55
libjfifo-1,Cluster 15,0,100.65
lhniefcm-1,Cluster 13,0,198.87
ljjcdbln-1,Cluster 15,0,107.02
lhnihanl-1,Cluster 13,0,145.27
lhndbnjo-1,Cluster 15,0,160.53
lhngidig-1,Cluster 15,0,180.44
licamdlb-1,Cluster 3,0,199.32
lhndfhgd-1,Cluster 5,0,100.52
lhnnjcgm-1,Cluster 13,0,126.57
lhpncpef-1,Cluster 13,0,122.28
lhpnhplo-1,Cluster 5,0,153.03
lhpnnhib-1,Cluster 13,0,98.62
lhnkflbn-1,Cluster 3,0,314.51
lhndlcal-1,Cluster 7,0,235.58
lhngebhg-1,Cluster 13,0,148.07
lhnicfjc-1,Cluster 5,0,119.12
lhnlpojo-1,Cluster 3,0,106.07
libmjhke-1,Cluster 1,0,277.67
lhnemgcd-1,Cluster 13,0,181.93
libmphbd-1,Cluster 15,0,141.79
lhnejibc-1,Cluster 13,0,209.34
libnlhgp-1,Cluster 3,0,226.68
lhnkdemk-1,Cluster 3,0,208.22
licbgddb-1,Cluster 3,0,251.34
lhnfckmc-1,Cluster 3,0,126.84
licchopl-1,Cluster 8,0,123.77
lhnegjli-1,Cluster 13,0,204.65
libjlkie-1,Cluster 1,0,185.37
libjmgho-1,Cluster 13,0,126.44
lhneklgb-1,Cluster 13,0,216.25
liccolhd-1,Cluster 20,0,157.69
lhnkekil-1,Cluster 1,0,187.17
liccpikk-1,Cluster 13,0,166.08
libkdihf-1,Cluster 1,0,253.37
libjmajo-1,Cluster 3,0,183.83
licbiobc-1,Cluster 13,0,159.63
liccbcca-1,Cluster 3,0,121.92
licbbjhk-1,Cluster 3,0,225.96
licbbppm-1,Cluster 13,0,206.82
lhnnpcmo-1,Cluster 13,0,195.89
libmpopg-1,Cluster 3,0,84.53
libkcgba-1,Cluster 3,0,222.67
lhnmomle-1,Cluster 20,0,239.87
liblflen-1,Cluster 3,0,255.81
lhnnanbd-1,Cluster 13,0,147.53
liblaofp-1,Cluster 3,0,179.41
lhnmhajc-1,Cluster 3,0,308.42
libmphgb-1,Cluster 10,0,82.05
libljajk-1,Cluster 5,0,141.02
lhnkofcm-1,Cluster 18,0,153.08
lhnnhjfa-1,Cluster 13,0,76.13
lhnlkdbi-1,Cluster 5,0,185.73
hlbjmgbk-1,Cluster 8,0,70.58
lhlihdog-1,Cluster 3,0,170.87
hlblgnig-1,Cluster 15,0,101.96
lhlkhgpf-1,Cluster 10,0,164.50
lhlccfcf-1,Cluster 5,0,185.55
hlblijbk-1,Cluster 3,0,130.10
lhlkapec-1,Cluster 5,0,136.06
hlblcnfn-1,Cluster 12,0,134.66
hlbknalk-1,Cluster 3,0,227.23
lhlgklki-1,Cluster 9,0,166.67
lhlcgomb-1,Cluster 3,0,123.32
hlbnaapc-1,Cluster 3,0,228.08
lhlcpibg-1,Cluster 3,0,132.94
lhldcaei-1,Cluster 3,0,189.25
lhlcmfoo-1,Cluster 3,0,210.52
hlbmdfln-1,Cluster 3,0,150.55
hlbllpce-1,Cluster 3,0,79.79
lhndadlc-1,Cluster 3,0,107.74
lhleagma-1,Cluster 5,0,144.36
hlbljdmf-1,Cluster 3,0,150.01
lhlbpgfh-1,Cluster 3,0,186.54
lhnhkjjj-1,Cluster 8,0,166.40
lhndgpab-1,Cluster 13,0,130.77
lhngkald-1,Cluster 5,0,91.85
lhllnfdp-1,Cluster 4,0,200.95
lhlcnakg-1,Cluster 1,0,200.00
lhldkabn-1,Cluster 15,0,222.35
lhldkdep-1,Cluster 8,0,205.64
hlbmjacp-1,Cluster 12,0,112.48
lhlegmhn-1,Cluster 3,0,155.74
hlblkcal-1,Cluster 8,0,143.10
lhleeegi-1,Cluster 3,0,65.88
ljjbdjlp-1,Cluster 5,0,164.55
hlbmjaka-1,Cluster 8,0,98.31
hlblagmk-1,Cluster 1,0,209.07
lhlfcgic-1,Cluster 3,0,180.85
lhniibdj-1,Cluster 3,0,207.63
lhnjgjdf-1,Cluster 15,0,113.61
hlbakffp-1,Cluster 3,0,351.41
lhnfiphk-1,Cluster 4,0,65.93
hlbddihn-1,Cluster 13,0,172.32
lhnfgkke-1,Cluster 8,0,187.62
lhlkljpn-1,Cluster 8,0,132.13
hlbbccjj-1,Cluster 13,0,80.11
hlapodho-1,Cluster 13,0,153.12
lhlljfen-1,Cluster 3,0,222.67
hlbdcoml-1,Cluster 13,0,131.63
lhllgkij-1,Cluster 5,0,155.83
lhllaipe-1,Cluster 12,0,212.69
hlbjjlda-1,Cluster 3,0,262.09
lhlkenjj-1,Cluster 4,0,170.06
lhlkofmi-1,Cluster 2,0,73.29
hlbcbjlb-1,Cluster 13,0,162.56
lhneljka-1,Cluster 3,0,302.19
lhlcfebo-1,Cluster 3,0,359.08
hlblflep-1,Cluster 3,0,95.78
hlbbhdhb-1,Cluster 13,0,148.29
lhneaamd-1,Cluster 3,0,172.14
lhlcepjb-1,Cluster 8,0,246.46
lhlccdka-1,Cluster 2,0,121.02
hlbdeiim-1,Cluster 13,0,97.40
lhllafep-1,Cluster 3,0,86.20
hlbkjmkc-1,Cluster 13,0,185.77
hlbcbpmf-1,Cluster 13,0,86.56
hlbbbmgj-1,Cluster 13,0,204.92
hlbkcdde-1,Cluster 8,0,105.39
