#Selection name: 4s2_F2
#Area (µm^2): 31293112.30
Cell ID,Cluster,Transcripts,Area (µm^2)
lfhcllbp-1,Cluster 7,0,84.62
lhbgmoci-1,Cluster 2,0,132.94
lfhdmapg-1,Cluster 2,0,366.76
lfhcokdb-1,Cluster 5,0,85.16
lfhcklgk-1,Cluster 20,0,237.52
lfhemieg-1,Cluster 2,0,208.44
lfhfhdke-1,Cluster 2,0,276.40
lfhfiiom-1,Cluster 16,0,152.85
lfhdfobg-1,Cluster 11,0,351.77
lfhdelpk-1,Cluster 4,0,245.92
lfhdkaok-1,Cluster 11,0,296.86
lfhcgpmg-1,Cluster 2,0,189.70
lfhfiffp-1,Cluster 2,0,137.95
lhbhedai-1,Cluster 2,0,203.02
lfhnmdag-1,Cluster 11,0,175.52
lfiaegko-1,Cluster 7,0,104.09
lhaiagpg-1,Cluster 2,0,222.67
lfiadaao-1,Cluster 11,0,194.44
lfhnphan-1,Cluster 8,0,115.24
lhahijfb-1,Cluster 3,0,264.93
lfiadhlg-1,Cluster 5,0,239.51
lhahccnp-1,Cluster 11,0,104.49
lfhfakno-1,Cluster 11,0,314.15
lfhnjmao-1,Cluster 11,0,223.39
lhagjhpb-1,Cluster 11,0,299.25
lfhjpfno-1,Cluster 11,0,237.21
lfhpllef-1,Cluster 2,0,258.56
lhaieedg-1,Cluster 16,0,205.55
lfhdmobm-1,Cluster 7,0,227.54
lhagnnoc-1,Cluster 2,0,314.11
lhahnjjd-1,Cluster 11,0,261.55
lfhfeija-1,Cluster 2,0,187.22
lfhefnbh-1,Cluster 2,0,339.39
lfhkhnkb-1,Cluster 11,0,328.96
lfheigph-1,Cluster 2,0,218.29
lhbcdcga-1,Cluster 7,0,132.35
lpgiplhj-1,Cluster 5,0,149.51
lpibfend-1,Cluster 2,0,137.41
lpghfaao-1,Cluster 2,0,239.96
lpiiikpn-1,Cluster 5,0,319.93
lhbcfcme-1,Cluster 11,0,134.84
lpgicdnh-1,Cluster 2,0,187.08
lpgijcbh-1,Cluster 5,0,172.05
lpibmddj-1,Cluster 5,0,220.99
lpiiikba-1,Cluster 7,0,180.31
lhbfhpef-1,Cluster 11,0,265.79
lpghfamb-1,Cluster 2,0,212.42
lpiiploi-1,Cluster 2,0,259.74
lpgikdnl-1,Cluster 4,0,152.36
lpibdmkg-1,Cluster 7,0,85.89
lpihekcb-1,Cluster 2,0,291.17
lpghpafo-1,Cluster 7,0,221.09
lpicipod-1,Cluster 2,0,270.94
lpghojfg-1,Cluster 2,0,245.42
lpicklim-1,Cluster 4,0,122.78
lpijhlhj-1,Cluster 4,0,63.49
lhbdbgke-1,Cluster 7,0,257.80
lpghmpmj-1,Cluster 3,0,321.38
lpihiocd-1,Cluster 7,0,261.09
lpghmpcf-1,Cluster 7,0,160.80
lpijmmkl-1,Cluster 4,0,77.13
lpgijjlo-1,Cluster 2,0,285.07
lpgijppi-1,Cluster 7,0,165.54
lhbdbadc-1,Cluster 7,0,171.91
lhbdmnci-1,Cluster 5,0,184.82
lpijbfbo-1,Cluster 4,0,185.73
lpigmacm-1,Cluster 2,0,158.27
lpghbhkc-1,Cluster 5,0,114.38
lpifhphd-1,Cluster 7,0,128.29
lpifbdgd-1,Cluster 19,0,159.22
lpghopch-1,Cluster 4,0,155.20
lpgihjlo-1,Cluster 18,0,101.06
lhbfnapg-1,Cluster 10,0,188.21
lpifepee-1,Cluster 7,0,96.09
lpiiaojo-1,Cluster 4,0,174.48
lpghoolk-1,Cluster 2,0,258.11
lpihpdco-1,Cluster 18,0,138.00
lpgiageh-1,Cluster 5,0,109.14
lhbbmmco-1,Cluster 10,0,61.19
lhbbjodk-1,Cluster 10,0,104.40
lhbfalde-1,Cluster 2,0,296.04
lhbgbcin-1,Cluster 7,0,149.96
lhbfgcpo-1,Cluster 2,0,281.87
lhbfmhna-1,Cluster 11,0,233.14
lpepkacj-1,Cluster 2,0,167.21
lpgcmalo-1,Cluster 2,0,215.58
lpgahalj-1,Cluster 2,0,211.51
lpgbogkn-1,Cluster 2,0,298.66
lpgdboed-1,Cluster 7,0,132.35
lpgbocdc-1,Cluster 3,0,269.18
lpfpofkk-1,Cluster 5,0,128.56
lpgdafhf-1,Cluster 10,0,142.74
lpgcodge-1,Cluster 4,0,151.68
lpgojmkn-1,Cluster 2,0,262.27
lpgondcf-1,Cluster 18,0,228.63
lpgookhn-1,Cluster 18,0,244.57
lpgnmbpf-1,Cluster 4,0,172.41
lpgnklnp-1,Cluster 10,0,351.50
lpfppjil-1,Cluster 7,0,229.44
lpgbjdoo-1,Cluster 5,0,225.87
lpgpejmg-1,Cluster 7,0,137.50
lpgpammo-1,Cluster 6,0,146.85
lpgcogef-1,Cluster 6,0,154.07
lpgodbdg-1,Cluster 2,0,212.91
lpgonmbe-1,Cluster 10,0,226.87
lpgpchbg-1,Cluster 7,0,166.81
lphegdlm-1,Cluster 5,0,168.93
lphdcoam-1,Cluster 2,0,153.94
lphcheao-1,Cluster 7,0,151.09
lphdeoig-1,Cluster 2,0,304.71
lpgohcin-1,Cluster 10,0,207.85
lphebncl-1,Cluster 10,0,103.14
lphdbkfd-1,Cluster 7,0,95.14
lphdcepl-1,Cluster 16,0,146.80
lphdcgkc-1,Cluster 7,0,99.98
lphdgmdn-1,Cluster 2,0,114.79
lphdmkca-1,Cluster 7,0,135.97
lphdjebo-1,Cluster 7,0,119.44
lphhldeb-1,Cluster 2,0,185.10
lphfjpcb-1,Cluster 2,0,226.59
lphfhekn-1,Cluster 7,0,197.33
lphbobla-1,Cluster 7,0,94.65
lphcaogp-1,Cluster 7,0,344.05
lphcdhfg-1,Cluster 10,0,273.47
lphdpngp-1,Cluster 8,0,155.20
lphdnkaa-1,Cluster 6,0,115.19
lphdocbe-1,Cluster 7,0,139.22
lphhgibh-1,Cluster 7,0,167.71
lphhhdmn-1,Cluster 2,0,276.54
lphgkeod-1,Cluster 10,0,192.86
lphdpece-1,Cluster 6,0,170.42
lphhkfdb-1,Cluster 2,0,267.51
lphhjlge-1,Cluster 3,0,167.30
lphhioie-1,Cluster 16,0,203.07
lpidepml-1,Cluster 10,0,155.83
lphkkgmi-1,Cluster 3,0,150.33
lpngpjna-1,Cluster 2,0,306.25
lpfpdiej-1,Cluster 2,0,274.05
lpgeaghd-1,Cluster 7,0,154.62
lpgdebeg-1,Cluster 5,0,203.56
lpfikjah-1,Cluster 2,0,227.54
lpfoocph-1,Cluster 18,0,189.61
lpfoohln-1,Cluster 2,0,194.89
lpfohakh-1,Cluster 2,0,176.38
lpgdnnff-1,Cluster 7,0,219.78
lpflldhn-1,Cluster 4,0,128.06
lpfockcm-1,Cluster 4,0,195.30
lpgejbbe-1,Cluster 5,0,63.85
lpfpbjhj-1,Cluster 6,0,171.59
lpgdpmpc-1,Cluster 7,0,56.54
lpgeljhg-1,Cluster 7,0,80.24
lpfpeioo-1,Cluster 2,0,371.46
lpfokfla-1,Cluster 2,0,198.15
lpgfbapj-1,Cluster 16,0,172.09
lpgededc-1,Cluster 2,0,263.13
lpgfbkfd-1,Cluster 2,0,96.54
lpgdlaan-1,Cluster 2,0,218.74
lpfoebad-1,Cluster 4,0,125.85
lpfogkbm-1,Cluster 5,0,154.12
lpfmanjc-1,Cluster 9,0,123.68
lpgeegla-1,Cluster 7,0,189.88
lpfpegob-1,Cluster 5,0,129.55
lpfommkk-1,Cluster 4,0,163.74
lpfmpabk-1,Cluster 16,0,154.71
lpgefimd-1,Cluster 2,0,383.51
lpfenhfh-1,Cluster 3,0,254.23
lpfemock-1,Cluster 4,0,153.76
lpfmnbdm-1,Cluster 7,0,216.66
lpfjlbid-1,Cluster 2,0,243.26
lpfooaei-1,Cluster 10,0,305.21
lpemgpnp-1,Cluster 2,0,233.14
lpfongio-1,Cluster 2,0,270.26
lpfmjdhk-1,Cluster 2,0,344.68
lpfnajcg-1,Cluster 3,0,294.69
lpfeiibn-1,Cluster 6,0,223.03
lpfmillh-1,Cluster 2,0,269.58
lpgblhgf-1,Cluster 2,0,192.23
lpgbkfde-1,Cluster 2,0,265.70
lpfmhkgn-1,Cluster 5,0,212.01
lpfmpnan-1,Cluster 2,0,206.09
lpffamlc-1,Cluster 7,0,157.69
lpfmnhko-1,Cluster 7,0,356.33
lpfefhpi-1,Cluster 10,0,231.06
lpfmdddf-1,Cluster 7,0,108.47
lpfobnbi-1,Cluster 19,0,268.36
lpgddhbh-1,Cluster 7,0,121.97
lpfefbfl-1,Cluster 7,0,189.34
lpfdjoba-1,Cluster 2,0,265.97
lpfdkinf-1,Cluster 2,0,215.12
lpfddabh-1,Cluster 2,0,254.86
lpfdficp-1,Cluster 2,0,182.52
lpfeckdi-1,Cluster 2,0,292.12
lpfdofpi-1,Cluster 5,0,213.77
lpfcnahk-1,Cluster 7,0,109.37
lpfdaihg-1,Cluster 10,0,201.62
lpfclnnh-1,Cluster 7,0,243.71
lpfdlmoo-1,Cluster 2,0,351.14
lpdmijig-1,Cluster 2,0,181.84
lpfdhcbp-1,Cluster 5,0,109.50
lpfcedgl-1,Cluster 4,0,238.29
lpfpknci-1,Cluster 5,0,191.19
lpfdibkg-1,Cluster 15,0,140.84
lpikoaeh-1,Cluster 16,0,190.88
lpgmldpk-1,Cluster 2,0,261.95
lpgpfcbh-1,Cluster 2,0,288.32
lpikkgkc-1,Cluster 5,0,180.26
lpgpidnj-1,Cluster 4,0,207.09
lpgmnicf-1,Cluster 7,0,85.89
lpgmckei-1,Cluster 2,0,297.99
lpgpeleh-1,Cluster 2,0,281.91
lpiokjkn-1,Cluster 10,0,179.77
lpikfeha-1,Cluster 2,0,273.33
lpgmbadm-1,Cluster 7,0,141.56
lpinokjo-1,Cluster 2,0,281.55
lpinndpi-1,Cluster 7,0,191.91
lpinjgkc-1,Cluster 5,0,104.18
lpimgdmb-1,Cluster 5,0,136.10
lpillhoe-1,Cluster 2,0,222.30
lpieeebl-1,Cluster 4,0,248.18
lpioafjj-1,Cluster 2,0,232.51
lpimeoch-1,Cluster 2,0,261.64
lpilmekk-1,Cluster 2,0,201.22
lpicolfa-1,Cluster 2,0,337.23
lpinebdk-1,Cluster 7,0,66.06
lpinabkl-1,Cluster 2,0,204.56
lpilpani-1,Cluster 4,0,139.22
lpimamkj-1,Cluster 7,0,153.62
lpibldkl-1,Cluster 6,0,334.34
lpidpdmp-1,Cluster 3,0,172.90
lpibjbph-1,Cluster 4,0,131.00
lpibjnkn-1,Cluster 8,0,106.88
lpibidec-1,Cluster 16,0,192.19
lpieokmj-1,Cluster 2,0,100.97
lpiepmph-1,Cluster 2,0,175.25
lpicipdl-1,Cluster 7,0,202.93
lpibiiep-1,Cluster 16,0,182.52
lpieklgn-1,Cluster 16,0,191.78
lpfbhidl-1,Cluster 4,0,159.13
lpdjikph-1,Cluster 2,0,201.94
lpdjnpoc-1,Cluster 9,0,155.65
lpfaboah-1,Cluster 2,0,243.08
lpdiimpp-1,Cluster 2,0,335.01
lpepkbjh-1,Cluster 2,0,145.72
lpdjclpm-1,Cluster 5,0,227.05
lpdijagi-1,Cluster 2,0,320.65
lpfbnbhp-1,Cluster 2,0,207.22
lpenncde-1,Cluster 16,0,151.27
lpfbkcla-1,Cluster 2,0,300.79
lpeophag-1,Cluster 2,0,294.78
lpepdoga-1,Cluster 7,0,300.38
lpdinlbh-1,Cluster 6,0,194.94
lpepbnid-1,Cluster 4,0,152.49
lpeogbng-1,Cluster 5,0,215.80
lpnkjgpc-1,Cluster 2,0,347.52
lpennjne-1,Cluster 2,0,227.23
lpfbjhbb-1,Cluster 2,0,293.61
lppghiii-1,Cluster 4,0,188.71
lpfbidka-1,Cluster 2,0,109.91
lpenjmjk-1,Cluster 7,0,138.49
lpfaipad-1,Cluster 2,0,136.06
lpeplekf-1,Cluster 2,0,413.90
lpfmfmba-1,Cluster 16,0,173.72
lpfccimk-1,Cluster 2,0,311.22
lpfmanme-1,Cluster 4,0,241.22
lpendepb-1,Cluster 3,0,305.26
lpfmhcnn-1,Cluster 5,0,139.31
lpemnpba-1,Cluster 4,0,160.17
lpenbana-1,Cluster 5,0,150.14
lpelageo-1,Cluster 18,0,179.54
lpeljcoe-1,Cluster 7,0,265.83
lpelhnod-1,Cluster 11,0,175.07
lpemedli-1,Cluster 16,0,163.47
lpenaail-1,Cluster 7,0,174.85
lpfamlkf-1,Cluster 5,0,231.11
lpenaipa-1,Cluster 7,0,115.74
lpepnjed-1,Cluster 2,0,167.35
lpemgkmb-1,Cluster 2,0,190.88
lpfbnhhd-1,Cluster 16,0,168.88
lpemijcg-1,Cluster 5,0,228.76
lpemgele-1,Cluster 2,0,275.41
lpeljjdb-1,Cluster 18,0,155.47
lpepnpik-1,Cluster 2,0,261.36
lpeniefb-1,Cluster 7,0,423.25
lpfabgnm-1,Cluster 3,0,222.35
lpfmeipf-1,Cluster 5,0,207.76
lpelpfhm-1,Cluster 2,0,235.85
lpjlmfkh-1,Cluster 7,0,115.24
lhaflnfk-1,Cluster 7,0,114.83
lhcjfocp-1,Cluster 10,0,117.09
lhcidkij-1,Cluster 11,0,200.99
lhcjlioo-1,Cluster 2,0,203.29
lhcihpcn-1,Cluster 4,0,93.11
lhabaloc-1,Cluster 7,0,62.45
lhcjkocp-1,Cluster 11,0,268.36
lhbhbcae-1,Cluster 7,0,171.77
lhchhdem-1,Cluster 3,0,248.49
lhckpfnl-1,Cluster 7,0,112.03
lhcldnlh-1,Cluster 11,0,225.24
lhckddme-1,Cluster 5,0,226.82
lhckiech-1,Cluster 11,0,259.42
lfhcaibj-1,Cluster 7,0,153.71
lhchmiha-1,Cluster 10,0,219.59
lhbhdmdf-1,Cluster 2,0,82.09
lhambbkc-1,Cluster 11,0,328.51
lhamceli-1,Cluster 18,0,120.75
lhabbjii-1,Cluster 2,0,412.82
lhacoobh-1,Cluster 18,0,148.02
lhanlncf-1,Cluster 11,0,261.55
lhabaaee-1,Cluster 16,0,143.33
lhainfnl-1,Cluster 7,0,59.29
lhanljdc-1,Cluster 7,0,226.59
lhbhdgfp-1,Cluster 2,0,93.43
lhanoidc-1,Cluster 7,0,104.99
lhadccml-1,Cluster 11,0,233.32
lhaaodaf-1,Cluster 2,0,184.51
lhadaejl-1,Cluster 11,0,267.14
lhbhibml-1,Cluster 4,0,179.95
lhabakcf-1,Cluster 7,0,188.84
lhadidbo-1,Cluster 11,0,276.09
lhaikkmf-1,Cluster 11,0,269.76
lhacmcpk-1,Cluster 11,0,234.63
lhaclfnn-1,Cluster 11,0,252.29
lhadffdi-1,Cluster 2,0,194.53
lhadbckk-1,Cluster 16,0,235.31
lhaboenp-1,Cluster 11,0,215.76
lhabkajg-1,Cluster 11,0,260.96
lhaebeam-1,Cluster 11,0,218.06
lhadgjio-1,Cluster 7,0,144.91
lhaimkod-1,Cluster 4,0,109.46
lhacilkg-1,Cluster 11,0,283.81
lhabjejc-1,Cluster 11,0,210.56
lhckcdpf-1,Cluster 11,0,213.00
lhafllhm-1,Cluster 11,0,275.77
lhacdcae-1,Cluster 16,0,206.95
lhafonca-1,Cluster 10,0,234.18
lhacdbjc-1,Cluster 7,0,83.00
lhanpceb-1,Cluster 11,0,174.71
lhadheci-1,Cluster 11,0,359.17
lhanjhdi-1,Cluster 10,0,46.78
lpgimnmo-1,Cluster 7,0,83.99
lpibhnkl-1,Cluster 2,0,77.53
lpgkhbdg-1,Cluster 6,0,87.15
lpgkbfac-1,Cluster 7,0,70.44
lpjleghh-1,Cluster 2,0,296.32
lpginfkd-1,Cluster 7,0,195.57
lpjlbfjh-1,Cluster 2,0,183.74
lpgjpmmp-1,Cluster 7,0,139.62
lpgjcmph-1,Cluster 20,0,268.82
lpglbpah-1,Cluster 4,0,84.85
lpglamhp-1,Cluster 4,0,157.96
lpgklhip-1,Cluster 2,0,317.45
lpjliabd-1,Cluster 7,0,121.38
lpjlgojk-1,Cluster 7,0,186.18
lpgkaoii-1,Cluster 2,0,223.03
lpglnnop-1,Cluster 4,0,89.54
lpgliipa-1,Cluster 16,0,180.22
lpgjaknh-1,Cluster 7,0,85.57
lpgiobem-1,Cluster 2,0,216.70
lpgjimjj-1,Cluster 4,0,198.33
lpjkhnag-1,Cluster 2,0,146.62
lpgilakl-1,Cluster 4,0,132.04
lpjmjhnj-1,Cluster 2,0,88.82
lpjmmngh-1,Cluster 2,0,187.85
lpifjpgm-1,Cluster 5,0,117.54
lpgjamcb-1,Cluster 5,0,223.25
lpglcfef-1,Cluster 4,0,121.29
lpjklhec-1,Cluster 2,0,223.75
lpgjamgp-1,Cluster 4,0,112.71
lpgjanpm-1,Cluster 4,0,51.25
lpgjddpi-1,Cluster 2,0,201.31
lpghjlkn-1,Cluster 4,0,192.05
lpifbbnh-1,Cluster 10,0,207.90
lpjkmmah-1,Cluster 2,0,235.22
lpgjihjd-1,Cluster 7,0,160.58
lpjkanak-1,Cluster 5,0,134.48
lpgjoafj-1,Cluster 2,0,299.39
lpghlofd-1,Cluster 5,0,189.16
lpgjkdlm-1,Cluster 5,0,200.81
lpjkhhop-1,Cluster 2,0,253.46
lpgjedob-1,Cluster 7,0,193.49
lhcijgim-1,Cluster 2,0,287.19
lhcieble-1,Cluster 2,0,286.88
lhcjbdok-1,Cluster 2,0,186.50
lhchfepp-1,Cluster 2,0,255.58
lhchlmeo-1,Cluster 2,0,129.73
lhcjnhkj-1,Cluster 2,0,271.25
lhchhldl-1,Cluster 7,0,85.80
lhbfcnac-1,Cluster 7,0,221.54
lhcjenjn-1,Cluster 10,0,199.00
lhchaafj-1,Cluster 16,0,90.58
lhcfoifa-1,Cluster 8,0,167.71
lhcdchmj-1,Cluster 11,0,239.10
lhcgjjid-1,Cluster 10,0,79.70
leonofdl-1,Cluster 7,0,253.01
lhcgchag-1,Cluster 10,0,190.02
lgponbib-1,Cluster 4,0,162.97
lhccnnfe-1,Cluster 11,0,334.97
lhcggocn-1,Cluster 16,0,74.24
lhcgnnmj-1,Cluster 11,0,172.50
lhcdalma-1,Cluster 4,0,152.99
lhcgdkjh-1,Cluster 4,0,192.77
lhaeimmc-1,Cluster 11,0,262.94
lhaeepkd-1,Cluster 4,0,221.31
lgpoonia-1,Cluster 5,0,195.17
leogogdh-1,Cluster 7,0,125.67
lhaefpgj-1,Cluster 4,0,127.52
lhafodfe-1,Cluster 2,0,206.68
lhafkcjj-1,Cluster 2,0,141.02
lhcbpaho-1,Cluster 7,0,155.70
lhcbndoh-1,Cluster 7,0,119.53
lhcbpgip-1,Cluster 5,0,175.16
lgppplpb-1,Cluster 5,0,126.84
lhccfjek-1,Cluster 11,0,166.13
lhccfiid-1,Cluster 5,0,190.42
lhcbgigh-1,Cluster 7,0,72.93
lhafnlco-1,Cluster 18,0,124.72
leohledc-1,Cluster 11,0,186.95
lhaajnhk-1,Cluster 7,0,178.05
lhchaggb-1,Cluster 11,0,287.24
lhaegmne-1,Cluster 11,0,310.54
lhaagiol-1,Cluster 10,0,213.54
lhchakhj-1,Cluster 7,0,168.52
lhchennm-1,Cluster 16,0,191.42
lgppadmm-1,Cluster 7,0,176.97
leoilodf-1,Cluster 11,0,219.50
leohmglg-1,Cluster 16,0,144.27
lhagemeg-1,Cluster 2,0,209.66
leojgkih-1,Cluster 11,0,114.25
lhafjbef-1,Cluster 11,0,245.02
leoipjaf-1,Cluster 7,0,122.51
lhafacnl-1,Cluster 16,0,243.08
lhcdlpee-1,Cluster 4,0,145.58
lhceegme-1,Cluster 4,0,150.55
lhceiepm-1,Cluster 4,0,67.33
leoikaif-1,Cluster 11,0,195.62
lhcfgpip-1,Cluster 5,0,204.74
leoiihke-1,Cluster 10,0,149.38
lhcdhbjb-1,Cluster 4,0,115.10
lhaggjmo-1,Cluster 11,0,175.57
leohkjeo-1,Cluster 7,0,127.25
lpjidgjn-1,Cluster 2,0,239.55
lpjjpccn-1,Cluster 2,0,252.38
lpjilejk-1,Cluster 4,0,212.10
lpjjlpph-1,Cluster 10,0,94.69
lpjjmfck-1,Cluster 10,0,123.55
lpjjnmjg-1,Cluster 2,0,109.41
lhccohkp-1,Cluster 6,0,145.45
lpkhldeh-1,Cluster 7,0,142.56
lpjgpgel-1,Cluster 4,0,148.65
lhcciaja-1,Cluster 2,0,179.41
leookhcn-1,Cluster 5,0,134.29
lpjhomdg-1,Cluster 7,0,128.51
lpjgmiho-1,Cluster 4,0,90.45
lpjjinfg-1,Cluster 4,0,202.98
lpjkaepb-1,Cluster 20,0,197.11
lpjhiacg-1,Cluster 4,0,83.04
lpjjkljn-1,Cluster 16,0,136.55
lpjgmidb-1,Cluster 4,0,62.00
lpjhfole-1,Cluster 5,0,186.13
lpkhideb-1,Cluster 20,0,270.71
lpjhenll-1,Cluster 2,0,198.19
lpkhfclj-1,Cluster 7,0,116.77
lpjhelck-1,Cluster 16,0,156.78
lpjhacaa-1,Cluster 7,0,110.77
lpjmjjfg-1,Cluster 8,0,137.23
lpjjdaof-1,Cluster 2,0,240.28
leonhjih-1,Cluster 4,0,185.73
leoobaki-1,Cluster 2,0,307.56
leooclhd-1,Cluster 4,0,302.68
leooifal-1,Cluster 4,0,134.52
leoolmng-1,Cluster 5,0,81.91
leoomamj-1,Cluster 5,0,153.62
lpjlbcoc-1,Cluster 2,0,285.66
lpjjdfoi-1,Cluster 7,0,262.13
lpjlpgkp-1,Cluster 20,0,253.37
lpjjkcjl-1,Cluster 4,0,146.67
lpjgkjbg-1,Cluster 7,0,105.80
lhcgaoai-1,Cluster 11,0,251.61
lpjipofi-1,Cluster 5,0,131.72
leooghbi-1,Cluster 4,0,163.42
lpjiahge-1,Cluster 16,0,160.26
lpjinnnk-1,Cluster 3,0,183.97
lpkihldh-1,Cluster 2,0,246.78
lpjidjkg-1,Cluster 4,0,70.67
lhcgbcgj-1,Cluster 4,0,142.96
lhcdgnlc-1,Cluster 11,0,193.77
lhcchpeo-1,Cluster 10,0,104.36
leonblob-1,Cluster 4,0,162.11
lhcdceon-1,Cluster 2,0,138.58
lpjokbna-1,Cluster 18,0,83.49
lpdnhlph-1,Cluster 8,0,121.24
lpdnhkee-1,Cluster 2,0,266.11
lpdneahl-1,Cluster 7,0,139.62
lpdmljop-1,Cluster 18,0,140.26
lpdmchfc-1,Cluster 2,0,342.19
lpdnbkbi-1,Cluster 2,0,382.97
lpdpnbcm-1,Cluster 8,0,224.43
lpeacbhb-1,Cluster 8,0,113.34
lpdmfbhg-1,Cluster 3,0,224.88
lpijonhd-1,Cluster 3,0,306.11
lpdppcil-1,Cluster 5,0,94.92
lpdpppif-1,Cluster 8,0,157.69
lpdmhapm-1,Cluster 2,0,267.33
lpijplhh-1,Cluster 4,0,140.53
lpiljdpm-1,Cluster 4,0,124.36
lpileeaa-1,Cluster 20,0,323.18
lpiobaap-1,Cluster 2,0,240.82
lpilefma-1,Cluster 7,0,180.35
lpillepc-1,Cluster 8,0,171.77
lpgfecjp-1,Cluster 2,0,279.38
lpiphfah-1,Cluster 4,0,183.33
lpjojckh-1,Cluster 8,0,107.11
lpijmpnf-1,Cluster 2,0,233.01
lpggfdek-1,Cluster 7,0,376.29
lpggjgah-1,Cluster 8,0,197.20
lpipegal-1,Cluster 2,0,283.81
lpggfclb-1,Cluster 7,0,91.53
lpijndgm-1,Cluster 2,0,167.30
lpioidbe-1,Cluster 4,0,203.11
lpggdkek-1,Cluster 20,0,237.84
lpiojpog-1,Cluster 10,0,98.35
lpioiaoe-1,Cluster 3,0,173.49
lpiljckb-1,Cluster 5,0,134.43
lpiopoje-1,Cluster 5,0,225.83
lpggaidg-1,Cluster 2,0,152.76
lpibdjfc-1,Cluster 2,0,147.53
lpggfcen-1,Cluster 20,0,245.70
lpipdcdl-1,Cluster 8,0,176.02
lpgfhphd-1,Cluster 4,0,122.83
lpipdefm-1,Cluster 4,0,134.16
lpkbpeld-1,Cluster 5,0,137.28
lpgfefdj-1,Cluster 7,0,55.09
lpipjnfd-1,Cluster 16,0,151.23
lpghalcj-1,Cluster 7,0,163.01
lpgfgiin-1,Cluster 20,0,156.83
lpilbklp-1,Cluster 2,0,336.50
lpggcilm-1,Cluster 4,0,130.23
lpiobcfa-1,Cluster 2,0,113.84
lpjokclj-1,Cluster 18,0,134.16
lpkcddce-1,Cluster 5,0,89.18
lpgfkbfi-1,Cluster 18,0,83.00
lpdhhmfp-1,Cluster 2,0,209.48
lppghmee-1,Cluster 7,0,120.79
lpdiialb-1,Cluster 7,0,88.82
lpdihfao-1,Cluster 2,0,167.53
lpdjphcm-1,Cluster 9,0,195.53
lpdhkfck-1,Cluster 18,0,153.80
lpdiihfg-1,Cluster 4,0,97.58
lpdiimai-1,Cluster 5,0,142.78
lpdhpaam-1,Cluster 5,0,207.31
lpdjedhm-1,Cluster 9,0,213.41
lpdhbajb-1,Cluster 2,0,125.85
lpdibcgj-1,Cluster 4,0,217.20
lpdhnhpn-1,Cluster 10,0,138.81
lpdofndo-1,Cluster 2,0,216.84
lpdhbdnc-1,Cluster 7,0,56.36
lpdoodfd-1,Cluster 16,0,280.56
lppfmjmc-1,Cluster 5,0,158.00
lpdhdfoi-1,Cluster 10,0,92.48
lpdodlmd-1,Cluster 2,0,223.21
lpdhbjhl-1,Cluster 10,0,64.35
lpdnkhif-1,Cluster 2,0,137.37
lpdoejfk-1,Cluster 5,0,74.91
lpdoeedk-1,Cluster 5,0,61.95
lpdihbeg-1,Cluster 3,0,204.47
lpdideff-1,Cluster 18,0,204.47
lpdknbpd-1,Cluster 2,0,128.24
lpdllgbo-1,Cluster 2,0,366.85
lpdlhelb-1,Cluster 9,0,69.72
lpdljgmk-1,Cluster 5,0,197.29
lpeccfbg-1,Cluster 2,0,442.58
lpdkcepe-1,Cluster 9,0,134.20
lpdhkmih-1,Cluster 2,0,227.18
lpecbmdb-1,Cluster 5,0,166.18
lpdkgcab-1,Cluster 7,0,258.84
lpdlniif-1,Cluster 9,0,127.75
lpdliaml-1,Cluster 2,0,292.34
lpebifgc-1,Cluster 2,0,278.57
lpecbkop-1,Cluster 19,0,293.02
lpdlnjdn-1,Cluster 7,0,131.68
lpdhmjoe-1,Cluster 19,0,314.74
lpdhjikp-1,Cluster 5,0,334.25
lpdiblmp-1,Cluster 9,0,162.92
lpdmaaej-1,Cluster 5,0,253.37
lpdnmaga-1,Cluster 2,0,297.44
lpdleilp-1,Cluster 2,0,163.47
lpdmpjeg-1,Cluster 4,0,217.92
lpdkdooe-1,Cluster 2,0,174.44
lpdmbhml-1,Cluster 10,0,152.40
lpeaeebb-1,Cluster 2,0,344.09
lpeafffl-1,Cluster 5,0,182.88
lpeipgoh-1,Cluster 2,0,239.60
lpdpkdbo-1,Cluster 5,0,125.81
lpjpocpg-1,Cluster 20,0,191.69
lpeieimb-1,Cluster 7,0,128.29
lpkahiik-1,Cluster 5,0,46.19
lpeibgno-1,Cluster 11,0,143.60
lpehomip-1,Cluster 18,0,80.51
lpkegjap-1,Cluster 2,0,232.28
lpkeombn-1,Cluster 7,0,179.63
lpkbhcjn-1,Cluster 7,0,168.03
lpkfcaje-1,Cluster 20,0,402.03
lpkejlmb-1,Cluster 20,0,275.05
lpkehmlm-1,Cluster 2,0,239.46
lpjpnedg-1,Cluster 20,0,161.66
lpkfakhg-1,Cluster 2,0,163.15
lpkfbnmk-1,Cluster 5,0,93.88
lpkbmiam-1,Cluster 4,0,163.01
lpkclmlm-1,Cluster 4,0,130.05
lpkfeflf-1,Cluster 5,0,140.98
lpkddjlp-1,Cluster 4,0,118.22
lpkbonda-1,Cluster 6,0,166.36
lpjmnagd-1,Cluster 2,0,244.70
lpkbapfa-1,Cluster 20,0,234.41
lpjeaebl-1,Cluster 7,0,78.98
lpkbegcp-1,Cluster 6,0,115.24
lpjmnook-1,Cluster 20,0,251.34
lpkdjdgf-1,Cluster 19,0,183.33
lpkbmjjm-1,Cluster 2,0,183.11
