#Selection name: 4s2M_F4
#Area (µm^2): 30623218.48
Cell ID,Cluster,Transcripts,Area (µm^2)
gopmabkf-1,Cluster 5,0,241.45
gohpicek-1,Cluster 2,0,231.02
gopaekch-1,Cluster 2,0,299.02
gohpmdfj-1,Cluster 9,0,152.90
gophigfm-1,Cluster 2,0,278.16
gohpfpjo-1,Cluster 2,0,251.02
gohpfbeh-1,Cluster 5,0,27.23
gopacbjc-1,Cluster 18,0,281.73
gopgiibo-1,Cluster 2,0,320.56
gopgidmh-1,Cluster 7,0,151.95
goiabbin-1,Cluster 11,0,132.71
gohpodpd-1,Cluster 3,0,238.47
ggogamef-1,Cluster 4,0,107.20
gopadedk-1,Cluster 16,0,98.76
gohpebhc-1,Cluster 5,0,117.54
gopaaigm-1,Cluster 4,0,208.67
goiadomo-1,Cluster 7,0,64.84
goiednnp-1,Cluster 8,0,208.35
gohpodbo-1,Cluster 7,0,258.56
gohlcdep-1,Cluster 18,0,226.19
goojhjih-1,Cluster 9,0,245.47
goicpkia-1,Cluster 4,0,141.56
goidhbgk-1,Cluster 2,0,272.52
gopnihfi-1,Cluster 2,0,264.53
gooijcbp-1,Cluster 10,0,254.37
goiahalk-1,Cluster 16,0,225.19
gookcdid-1,Cluster 7,0,334.29
goicpbhg-1,Cluster 2,0,324.27
goideoka-1,Cluster 9,0,63.31
goieefgi-1,Cluster 6,0,197.02
goideekh-1,Cluster 20,0,201.58
gojelcif-1,Cluster 20,0,243.66
gooijbmj-1,Cluster 2,0,238.92
gojdbpke-1,Cluster 4,0,171.37
gojdcagp-1,Cluster 6,0,130.00
gomekdbp-1,Cluster 2,0,197.78
gojecddh-1,Cluster 7,0,91.44
gojeacgp-1,Cluster 2,0,405.19
gooidpjh-1,Cluster 9,0,160.98
goiednng-1,Cluster 5,0,231.83
goiedfgh-1,Cluster 16,0,236.30
gojdaecm-1,Cluster 2,0,222.58
gojebion-1,Cluster 7,0,95.14
gooikhmi-1,Cluster 9,0,170.74
gojdangp-1,Cluster 10,0,176.88
gomemlgp-1,Cluster 8,0,103.77
gomenhlh-1,Cluster 7,0,232.28
goiddcgm-1,Cluster 9,0,159.54
goohoakd-1,Cluster 5,0,126.89
gomfkcmg-1,Cluster 2,0,367.21
gomenkgm-1,Cluster 6,0,155.07
gojcefoh-1,Cluster 7,0,118.44
gomgbfno-1,Cluster 5,0,187.22
gooiphpd-1,Cluster 6,0,215.12
gojdopde-1,Cluster 8,0,155.29
gomeiflo-1,Cluster 3,0,235.63
gomghocc-1,Cluster 4,0,111.27
gomfhjkl-1,Cluster 2,0,189.79
gomgdhol-1,Cluster 2,0,182.25
gojcgbdd-1,Cluster 7,0,171.14
gomfhlim-1,Cluster 7,0,189.97
gojfphle-1,Cluster 20,0,350.46
gojgfncc-1,Cluster 2,0,285.93
gojccobh-1,Cluster 7,0,119.17
gojfihml-1,Cluster 4,0,118.13
gomfimgi-1,Cluster 7,0,212.87
gojemogc-1,Cluster 18,0,140.71
googhmak-1,Cluster 2,0,265.65
gopnpmho-1,Cluster 7,0,151.05
gopoaimj-1,Cluster 5,0,96.86
gopocpdo-1,Cluster 16,0,139.26
gopopapi-1,Cluster 7,0,118.58
gopoofnm-1,Cluster 2,0,170.33
gopokmfj-1,Cluster 2,0,168.52
gohncbaa-1,Cluster 2,0,239.46
gohlnacb-1,Cluster 7,0,239.37
gopjgfeb-1,Cluster 16,0,234.77
goojpcoi-1,Cluster 16,0,181.80
gohnbbpb-1,Cluster 1,0,114.61
gohmnccf-1,Cluster 8,0,66.65
goojpode-1,Cluster 16,0,186.31
gooiccok-1,Cluster 15,0,278.66
goojcfai-1,Cluster 17,0,220.90
googjiem-1,Cluster 5,0,205.28
googndag-1,Cluster 2,0,271.34
gohmimii-1,Cluster 4,0,145.58
goifokcj-1,Cluster 4,0,218.92
goiafcoi-1,Cluster 2,0,278.84
gookbagh-1,Cluster 10,0,120.07
gohnobbf-1,Cluster 6,0,216.03
goiefbdj-1,Cluster 6,0,94.11
goidjjla-1,Cluster 5,0,138.40
gohlnbdb-1,Cluster 7,0,110.14
goieifnf-1,Cluster 2,0,231.02
gohlfjpl-1,Cluster 5,0,136.33
gohnegck-1,Cluster 7,0,161.61
gohniopj-1,Cluster 7,0,104.13
goiebnbm-1,Cluster 18,0,237.03
googojck-1,Cluster 2,0,356.55
gohkpdel-1,Cluster 6,0,169.34
goiaepmn-1,Cluster 4,0,89.73
goidigld-1,Cluster 2,0,286.20
gohnaehg-1,Cluster 4,0,160.40
goidjfed-1,Cluster 2,0,282.63
goiehhpb-1,Cluster 6,0,156.24
googoeng-1,Cluster 2,0,394.21
gooibpgc-1,Cluster 7,0,115.42
gohlkpnb-1,Cluster 2,0,238.88
goiabmgi-1,Cluster 2,0,209.57
goojejdk-1,Cluster 2,0,279.65
gohnnpaa-1,Cluster 2,0,244.21
goifobho-1,Cluster 5,0,193.49
goiflmhk-1,Cluster 6,0,142.20
goienogm-1,Cluster 6,0,119.75
goidnbkj-1,Cluster 5,0,196.07
goojknba-1,Cluster 2,0,310.68
gomlaohd-1,Cluster 2,0,243.62
gokgpkcn-1,Cluster 2,0,225.10
gokeeahl-1,Cluster 7,0,139.44
gofccdnc-1,Cluster 20,0,247.77
gokfpllg-1,Cluster 2,0,136.15
gofcmlkl-1,Cluster 7,0,117.63
gokfoido-1,Cluster 2,0,207.22
gofcmoej-1,Cluster 4,0,164.73
gofbbiek-1,Cluster 5,0,108.69
gokcddec-1,Cluster 6,0,185.05
gokclkdj-1,Cluster 20,0,187.62
gofbhcnj-1,Cluster 2,0,126.35
gofbgljj-1,Cluster 4,0,165.63
gohkdoan-1,Cluster 7,0,148.70
gofeckbf-1,Cluster 6,0,231.11
gohjcbbo-1,Cluster 7,0,187.04
gofcgjml-1,Cluster 6,0,135.92
gofbpaeh-1,Cluster 18,0,109.14
gofbhijh-1,Cluster 7,0,108.06
gofefgdk-1,Cluster 7,0,190.51
gofehcbm-1,Cluster 20,0,152.22
gofcanlm-1,Cluster 7,0,241.63
gokcepbc-1,Cluster 20,0,119.98
gofbapcj-1,Cluster 6,0,92.48
gokecgpp-1,Cluster 20,0,291.98
gohjhehm-1,Cluster 20,0,276.04
gokchcpm-1,Cluster 5,0,138.18
gofehkoi-1,Cluster 20,0,212.87
gokgcilb-1,Cluster 3,0,248.27
gokgkllg-1,Cluster 5,0,242.44
gofeekkd-1,Cluster 7,0,99.52
gokdnpoe-1,Cluster 4,0,197.51
gohkinpj-1,Cluster 7,0,223.07
gofcchel-1,Cluster 20,0,263.17
gohknjjh-1,Cluster 5,0,88.73
gokgokoc-1,Cluster 4,0,201.35
gokcdkkj-1,Cluster 4,0,165.90
gokdickf-1,Cluster 7,0,91.40
gokgfpok-1,Cluster 7,0,152.13
gohjgnbj-1,Cluster 20,0,202.07
gokdmpjo-1,Cluster 2,0,170.33
gokglgnd-1,Cluster 20,0,254.37
gokediaa-1,Cluster 7,0,169.11
gohkliid-1,Cluster 5,0,140.84
gohjpefk-1,Cluster 4,0,204.74
gokgdngl-1,Cluster 2,0,217.79
gokgebhe-1,Cluster 16,0,130.32
gojoagdg-1,Cluster 20,0,288.28
gokgdnie-1,Cluster 2,0,86.79
gokcofdp-1,Cluster 20,0,120.48
gofecabc-1,Cluster 3,0,207.31
goeggaci-1,Cluster 20,0,122.69
gokchkkg-1,Cluster 8,0,164.82
golopkgm-1,Cluster 20,0,264.98
golngdda-1,Cluster 4,0,177.74
gojeophj-1,Cluster 6,0,157.10
golngnee-1,Cluster 2,0,233.19
gomaajen-1,Cluster 7,0,206.82
gomaeffc-1,Cluster 20,0,206.36
gojfgdia-1,Cluster 20,0,176.47
golnlafn-1,Cluster 19,0,248.90
golndbpj-1,Cluster 20,0,206.36
gojenkmk-1,Cluster 10,0,146.89
goiopmaj-1,Cluster 20,0,257.84
golpfdpk-1,Cluster 7,0,190.69
gololaae-1,Cluster 4,0,109.46
gollbmae-1,Cluster 7,0,126.03
golokaki-1,Cluster 3,0,361.84
gollegfn-1,Cluster 5,0,165.50
gollgfml-1,Cluster 5,0,129.01
golpdiod-1,Cluster 20,0,239.51
golllhca-1,Cluster 7,0,236.03
gomaehhp-1,Cluster 20,0,210.11
gofckkcg-1,Cluster 20,0,255.63
gokehdph-1,Cluster 10,0,101.33
goinfilj-1,Cluster 19,0,303.72
golmhhnl-1,Cluster 7,0,171.01
goinfpjj-1,Cluster 4,0,132.80
golkopeh-1,Cluster 20,0,232.69
goiopmbf-1,Cluster 4,0,121.65
goipcfma-1,Cluster 16,0,227.32
gofcnfna-1,Cluster 7,0,257.80
goindngo-1,Cluster 20,0,266.69
golmclog-1,Cluster 20,0,253.46
golmfclo-1,Cluster 7,0,131.99
golpkalh-1,Cluster 10,0,191.46
golmkbkn-1,Cluster 3,0,218.78
golmdgil-1,Cluster 7,0,304.85
gofeboeb-1,Cluster 10,0,150.05
gokfmmog-1,Cluster 7,0,243.44
gokffgdl-1,Cluster 19,0,107.43
golmhhla-1,Cluster 4,0,193.09
goiomgei-1,Cluster 7,0,272.38
golmfmge-1,Cluster 7,0,184.01
gofeamio-1,Cluster 6,0,131.50
golmalph-1,Cluster 4,0,94.51
goinfjmn-1,Cluster 7,0,241.45
goinieji-1,Cluster 7,0,151.73
gofdjldf-1,Cluster 8,0,146.62
gofdkfaj-1,Cluster 2,0,117.59
gokeinca-1,Cluster 16,0,307.06
gokfoage-1,Cluster 20,0,124.50
gofbacmm-1,Cluster 20,0,195.12
gomnikii-1,Cluster 7,0,117.72
gompaafn-1,Cluster 2,0,173.67
golpjghf-1,Cluster 7,0,268.09
gojjmnio-1,Cluster 2,0,169.43
golanldm-1,Cluster 20,0,220.14
gojinnjn-1,Cluster 2,0,262.27
gojjpdda-1,Cluster 2,0,164.82
gojiookb-1,Cluster 2,0,220.59
gojjaeem-1,Cluster 7,0,98.53
gojjldji-1,Cluster 2,0,242.58
gokppfdk-1,Cluster 2,0,132.80
gokgieco-1,Cluster 7,0,208.35
godjenjc-1,Cluster 2,0,201.94
gocnffom-1,Cluster 7,0,153.35
gokpgbbh-1,Cluster 4,0,202.93
gocnjbnh-1,Cluster 7,0,165.68
gocnnjjl-1,Cluster 2,0,305.17
golbdhfa-1,Cluster 3,0,112.57
golanomf-1,Cluster 2,0,217.70
golbbcif-1,Cluster 20,0,153.80
golaiank-1,Cluster 5,0,169.65
gojjcnld-1,Cluster 7,0,177.06
gojionmi-1,Cluster 5,0,236.17
gojjhhnb-1,Cluster 4,0,167.08
gojjpkoo-1,Cluster 7,0,128.97
golbhknb-1,Cluster 2,0,243.03
gokedlmi-1,Cluster 2,0,204.29
golaiiil-1,Cluster 7,0,163.87
gojjdfho-1,Cluster 10,0,188.48
gojjhmfn-1,Cluster 2,0,198.15
gojjpkbg-1,Cluster 2,0,433.05
gomongid-1,Cluster 5,0,175.66
gokpomop-1,Cluster 2,0,255.09
gokeobki-1,Cluster 7,0,289.63
gokpohgd-1,Cluster 2,0,252.74
gojjfcna-1,Cluster 7,0,130.41
gojjbmoh-1,Cluster 5,0,126.75
gokpjaak-1,Cluster 7,0,153.22
gojhpnkf-1,Cluster 7,0,159.67
gojhioli-1,Cluster 7,0,57.57
gojhddpn-1,Cluster 7,0,72.30
gojpcfmo-1,Cluster 2,0,201.04
gojhbpfo-1,Cluster 7,0,87.60
gojgpelg-1,Cluster 7,0,105.85
gokndjpb-1,Cluster 19,0,269.67
gojnnkic-1,Cluster 2,0,275.77
goknjmkl-1,Cluster 2,0,182.93
goknaoma-1,Cluster 2,0,232.37
gojidehf-1,Cluster 2,0,263.26
gojifdie-1,Cluster 4,0,167.98
gojidppl-1,Cluster 2,0,285.03
golikedc-1,Cluster 4,0,309.46
golpppfa-1,Cluster 16,0,137.64
goljdfae-1,Cluster 20,0,112.53
gomkocgc-1,Cluster 4,0,101.74
gomkhlgn-1,Cluster 6,0,99.80
gomlbcch-1,Cluster 6,0,129.60
gomlanik-1,Cluster 7,0,116.59
godkbfpo-1,Cluster 2,0,203.84
gomlaejc-1,Cluster 7,0,178.50
gomkphch-1,Cluster 2,0,267.28
gomakohk-1,Cluster 4,0,70.26
golppcmj-1,Cluster 20,0,143.64
gocofflf-1,Cluster 4,0,74.69
gocoafpp-1,Cluster 2,0,315.15
golpmkje-1,Cluster 4,0,80.02
goljafaa-1,Cluster 20,0,100.25
golplokc-1,Cluster 4,0,57.44
goljadio-1,Cluster 2,0,86.70
gomagebb-1,Cluster 7,0,116.68
gocnjiik-1,Cluster 2,0,198.60
golhnmnh-1,Cluster 20,0,138.77
golhoadg-1,Cluster 2,0,195.44
golifddj-1,Cluster 20,0,227.14
gombdkjn-1,Cluster 4,0,45.74
gomkegib-1,Cluster 2,0,166.72
gomlclda-1,Cluster 16,0,208.03
gomkgbeb-1,Cluster 7,0,80.97
gocnkjic-1,Cluster 2,0,74.37
golhncme-1,Cluster 20,0,198.46
gomaejbc-1,Cluster 20,0,209.84
gomnjodb-1,Cluster 6,0,280.42
gomkdcjb-1,Cluster 20,0,247.68
gomkdnln-1,Cluster 3,0,231.79
gompholk-1,Cluster 16,0,258.93
gomnoknm-1,Cluster 20,0,218.10
gomojbpk-1,Cluster 20,0,230.48
gommpnli-1,Cluster 20,0,236.17
gombecno-1,Cluster 20,0,104.27
gompebbc-1,Cluster 8,0,295.64
gocodcpk-1,Cluster 8,0,186.18
gocneifk-1,Cluster 2,0,201.04
gomobnac-1,Cluster 20,0,204.15
gomnddef-1,Cluster 20,0,203.07
gomoblcj-1,Cluster 7,0,89.14
gomnilbn-1,Cluster 7,0,119.94
gomndmek-1,Cluster 2,0,276.22
golpngpa-1,Cluster 5,0,178.95
gomoldbe-1,Cluster 20,0,174.21
gompanej-1,Cluster 6,0,196.79
golfckoa-1,Cluster 20,0,229.80
goialjcn-1,Cluster 6,0,107.29
goibjgei-1,Cluster 7,0,209.71
goianmnb-1,Cluster 5,0,156.87
gomcdacl-1,Cluster 7,0,123.41
goiaogeo-1,Cluster 7,0,155.43
gomehihp-1,Cluster 7,0,117.50
gomgpfnd-1,Cluster 7,0,271.57
goiblagf-1,Cluster 2,0,115.83
gombogcm-1,Cluster 16,0,98.08
gomimlno-1,Cluster 7,0,142.56
gomighkc-1,Cluster 19,0,237.97
gomiljcb-1,Cluster 6,0,195.26
goibjmlk-1,Cluster 2,0,301.46
gomilhmm-1,Cluster 20,0,223.07
gomilldh-1,Cluster 9,0,218.47
gomeghgi-1,Cluster 4,0,170.78
gomgkmbe-1,Cluster 2,0,351.63
gomibpml-1,Cluster 7,0,141.16
gomeejpe-1,Cluster 2,0,255.54
gomimehc-1,Cluster 2,0,198.28
gomeceen-1,Cluster 10,0,168.39
gomimjcp-1,Cluster 20,0,244.34
gomebonf-1,Cluster 20,0,265.52
gomgncik-1,Cluster 2,0,283.94
gomilinj-1,Cluster 7,0,291.08
gomhkiki-1,Cluster 2,0,279.07
golodngo-1,Cluster 6,0,229.48
golnbkib-1,Cluster 7,0,53.56
golnofdo-1,Cluster 7,0,148.38
golmkfkc-1,Cluster 2,0,265.97
golnlnde-1,Cluster 2,0,150.78
golmnfnn-1,Cluster 7,0,171.46
golmkipk-1,Cluster 20,0,253.73
golnmebj-1,Cluster 3,0,153.31
gojfpjen-1,Cluster 7,0,211.47
golihiie-1,Cluster 2,0,165.81
goligfap-1,Cluster 8,0,173.54
golimpgp-1,Cluster 5,0,199.64
golimgbg-1,Cluster 20,0,215.58
goloidbi-1,Cluster 20,0,245.92
golkdjib-1,Cluster 20,0,156.42
goljemkn-1,Cluster 16,0,55.77
golinbkj-1,Cluster 20,0,149.51
goljidlk-1,Cluster 16,0,85.39
golkhelh-1,Cluster 2,0,177.74
golnjeek-1,Cluster 20,0,213.95
gojenhfe-1,Cluster 2,0,294.28
gojgfpgb-1,Cluster 16,0,130.37
golklpcm-1,Cluster 20,0,153.44
golpjaoe-1,Cluster 5,0,276.81
golodidj-1,Cluster 5,0,158.09
gpdnigeb-1,Cluster 3,0,261.00
gpdnjgmd-1,Cluster 2,0,274.23
gpeaapkg-1,Cluster 6,0,168.03
googggoi-1,Cluster 2,0,276.13
googdgmo-1,Cluster 5,0,216.93
gpdmodel-1,Cluster 2,0,212.91
gpdngllf-1,Cluster 16,0,213.77
goohegbm-1,Cluster 2,0,323.86
googbhjc-1,Cluster 2,0,197.56
goldkgeh-1,Cluster 7,0,272.29
goibpeij-1,Cluster 2,0,89.82
goibimhl-1,Cluster 5,0,191.69
goohahji-1,Cluster 9,0,269.49
goldjkfc-1,Cluster 4,0,138.99
golccldc-1,Cluster 8,0,128.61
googbplf-1,Cluster 18,0,107.56
gpdlonpm-1,Cluster 2,0,196.34
googdbkm-1,Cluster 4,0,152.76
gpdmhlgc-1,Cluster 5,0,133.12
gpdmablc-1,Cluster 2,0,249.49
gpdmnaka-1,Cluster 5,0,93.25
gpdmebgk-1,Cluster 6,0,198.51
goiapaed-1,Cluster 18,0,164.23
golccmde-1,Cluster 6,0,169.52
goldjnbe-1,Cluster 8,0,180.90
golcehof-1,Cluster 18,0,285.07
goicddik-1,Cluster 5,0,199.64
goibpbgp-1,Cluster 7,0,98.53
golcecgf-1,Cluster 2,0,239.06
goibilnc-1,Cluster 4,0,167.85
goibpnmc-1,Cluster 7,0,87.42
goibnbpn-1,Cluster 20,0,232.46
golcepmm-1,Cluster 4,0,91.71
gomdmifb-1,Cluster 2,0,102.96
gomdbfbk-1,Cluster 2,0,133.75
gombonco-1,Cluster 1,0,164.46
gomdlhld-1,Cluster 2,0,118.63
goiapcke-1,Cluster 5,0,151.68
gombkaaf-1,Cluster 4,0,91.67
gomdoiec-1,Cluster 2,0,112.44
gombollc-1,Cluster 8,0,156.83
goicppif-1,Cluster 6,0,150.60
gomdcadf-1,Cluster 5,0,121.52
gombihpd-1,Cluster 5,0,175.34
goicljme-1,Cluster 5,0,183.56
gomdnckn-1,Cluster 7,0,143.78
golfcklf-1,Cluster 18,0,234.72
gomdcdjo-1,Cluster 10,0,215.03
gombehbo-1,Cluster 20,0,342.28
golhhfjk-1,Cluster 3,0,184.42
gpgeccla-1,Cluster 7,0,167.71
gpgclkgn-1,Cluster 7,0,81.46
golfefcg-1,Cluster 2,0,84.85
golefkof-1,Cluster 7,0,135.74
gpgcpagc-1,Cluster 5,0,141.75
goldllda-1,Cluster 20,0,235.35
goebhoeo-1,Cluster 20,0,254.59
goebgaaa-1,Cluster 20,0,156.83
goldmmna-1,Cluster 20,0,182.57
golejbbe-1,Cluster 3,0,160.30
goleifcg-1,Cluster 3,0,76.77
gpgddaef-1,Cluster 2,0,132.35
goebenbk-1,Cluster 16,0,154.62
goebicja-1,Cluster 4,0,204.56
goeanjlm-1,Cluster 20,0,181.12
goldnjhm-1,Cluster 3,0,120.57
goleeaia-1,Cluster 2,0,155.83
goeakebe-1,Cluster 5,0,78.21
goecahlp-1,Cluster 20,0,199.86
golehnie-1,Cluster 16,0,181.21
gomkhlaa-1,Cluster 7,0,84.58
goeacfpi-1,Cluster 8,0,109.23
gomjapgf-1,Cluster 16,0,248.63
goleljdf-1,Cluster 20,0,144.09
gomjlffg-1,Cluster 7,0,191.55
gommfkoi-1,Cluster 10,0,91.89
gpgboefo-1,Cluster 2,0,80.78
golekbdi-1,Cluster 20,0,197.60
gomjigba-1,Cluster 20,0,267.01
gomlcphh-1,Cluster 20,0,188.44
gpgcinjc-1,Cluster 4,0,117.68
gommkaog-1,Cluster 2,0,191.69
gommkplm-1,Cluster 20,0,131.95
gomkmpko-1,Cluster 7,0,24.11
gommdedd-1,Cluster 6,0,147.44
godppbcb-1,Cluster 20,0,113.21
goeciibi-1,Cluster 16,0,217.34
goeceaap-1,Cluster 8,0,221.85
gomkbbff-1,Cluster 7,0,203.20
goecichk-1,Cluster 7,0,107.38
gomiplfc-1,Cluster 5,0,185.86
gomlohdj-1,Cluster 7,0,114.38
gomlgijg-1,Cluster 5,0,140.62
gomhnigh-1,Cluster 2,0,208.89
godkdhml-1,Cluster 7,0,177.69
gomlncdb-1,Cluster 15,0,151.23
godjnhkg-1,Cluster 4,0,149.74
goljiojk-1,Cluster 4,0,110.54
golhkkop-1,Cluster 20,0,269.09
gomichao-1,Cluster 20,0,233.95
gpdpajjn-1,Cluster 5,0,168.57
gpeaejhd-1,Cluster 7,0,45.43
gpeabbbk-1,Cluster 20,0,295.05
gpdopljb-1,Cluster 20,0,178.46
gpeadidl-1,Cluster 2,0,300.92
gpdpoidc-1,Cluster 7,0,103.36
golcbkog-1,Cluster 9,0,166.94
goldighk-1,Cluster 10,0,169.29
golcoigf-1,Cluster 7,0,261.77
godoopjm-1,Cluster 7,0,75.86
gpeafhcb-1,Cluster 10,0,112.44
gpdpcbdo-1,Cluster 2,0,102.69
golbohim-1,Cluster 20,0,229.48
gpdpfanm-1,Cluster 20,0,206.14
gpgcclah-1,Cluster 7,0,142.87
gpeaheek-1,Cluster 10,0,111.54
golbpdii-1,Cluster 7,0,260.42
golcbhaf-1,Cluster 9,0,198.60
godoppfe-1,Cluster 6,0,145.31
golcgdpj-1,Cluster 7,0,133.44
golclngh-1,Cluster 16,0,128.97
gpgfohpk-1,Cluster 19,0,187.71
golcobhm-1,Cluster 20,0,167.21
gpgdiaom-1,Cluster 7,0,182.97
gpeaeojb-1,Cluster 20,0,152.99
goldjifc-1,Cluster 2,0,323.14
gpdphkom-1,Cluster 2,0,220.14
golddepf-1,Cluster 7,0,171.96
godolchh-1,Cluster 4,0,159.94
gpdpbkpl-1,Cluster 20,0,284.67
golbjgni-1,Cluster 2,0,225.28
goldehke-1,Cluster 5,0,102.10
godobhol-1,Cluster 7,0,69.13
golgifdn-1,Cluster 20,0,208.94
gpgdjiia-1,Cluster 20,0,245.06
golffhcn-1,Cluster 6,0,151.23
godnnfip-1,Cluster 19,0,158.68
gpgdondi-1,Cluster 20,0,196.29
golhjani-1,Cluster 6,0,92.03
golgfddk-1,Cluster 6,0,150.73
godoeidf-1,Cluster 3,0,167.85
golfjofh-1,Cluster 20,0,228.99
gpgdinmc-1,Cluster 7,0,134.84
gpgcogop-1,Cluster 7,0,104.54
golhdmln-1,Cluster 19,0,112.80
golfjcag-1,Cluster 5,0,127.84
goleoloa-1,Cluster 20,0,155.70
golhhkcb-1,Cluster 6,0,90.40
godojdkf-1,Cluster 2,0,203.93
gpadadch-1,Cluster 2,0,174.62
gpcfabbe-1,Cluster 2,0,215.08
goooaffn-1,Cluster 5,0,82.50
gopfjfcd-1,Cluster 2,0,232.87
gopggheg-1,Cluster 2,0,224.16
gopdmcio-1,Cluster 6,0,99.89
ggofembi-1,Cluster 6,0,125.76
ggofbejo-1,Cluster 2,0,136.33
gopgcjlj-1,Cluster 7,0,344.54
gooogfpo-1,Cluster 2,0,201.98
goooimkp-1,Cluster 10,0,147.75
ggofjpef-1,Cluster 16,0,251.48
gopdiamf-1,Cluster 2,0,167.12
gooomhfj-1,Cluster 2,0,253.10
gopeepgp-1,Cluster 3,0,165.41
gopdkikf-1,Cluster 2,0,228.17
gopenpco-1,Cluster 7,0,223.12
ggoffnak-1,Cluster 4,0,219.01
goooobdh-1,Cluster 5,0,76.27
ggofbcme-1,Cluster 7,0,123.28
goopapoe-1,Cluster 6,0,93.97
gooobjij-1,Cluster 7,0,208.44
goonpekh-1,Cluster 6,0,51.66
gooocbod-1,Cluster 7,0,129.64
gopcopne-1,Cluster 7,0,133.57
gopeohik-1,Cluster 16,0,277.98
gopelejk-1,Cluster 2,0,109.14
gopelcop-1,Cluster 2,0,289.27
gopfdbil-1,Cluster 10,0,224.16
ggoiacdi-1,Cluster 2,0,447.05
gopfaefg-1,Cluster 4,0,115.69
gopfkhgn-1,Cluster 2,0,234.27
gopcjhjd-1,Cluster 2,0,180.81
goooodjk-1,Cluster 2,0,221.99
gopienpp-1,Cluster 7,0,120.16
ggofibfo-1,Cluster 2,0,244.39
gopbdohb-1,Cluster 10,0,101.29
gopbhjbj-1,Cluster 7,0,174.44
ggoglpfl-1,Cluster 7,0,127.52
goopfgbm-1,Cluster 2,0,219.32
gopehfgf-1,Cluster 1,0,166.81
ggohgohm-1,Cluster 2,0,167.03
gopimlnm-1,Cluster 13,0,109.14
gopbdmnd-1,Cluster 2,0,207.81
gopbmkjb-1,Cluster 2,0,276.27
gophdoan-1,Cluster 19,0,210.43
gopdbdid-1,Cluster 2,0,227.18
gopcpcgf-1,Cluster 6,0,96.50
gooofmje-1,Cluster 2,0,256.58
gopcoegm-1,Cluster 4,0,205.10
gophdaji-1,Cluster 6,0,187.26
goooneop-1,Cluster 2,0,266.38
goopcadj-1,Cluster 2,0,201.17
gooocbpk-1,Cluster 2,0,335.60
gpaeoiek-1,Cluster 2,0,228.17
gpadpefo-1,Cluster 1,0,126.12
gpcfjfnm-1,Cluster 17,0,123.41
gpahimdo-1,Cluster 7,0,161.79
gpcfpokm-1,Cluster 1,0,176.83
ghaejmob-1,Cluster 1,0,185.50
gpcfjcjo-1,Cluster 1,0,101.65
gpagelia-1,Cluster 6,0,115.19
gpaemkek-1,Cluster 6,0,203.43
gpaglabg-1,Cluster 2,0,129.55
gpaglmma-1,Cluster 6,0,97.27
gpagoojc-1,Cluster 2,0,140.62
gpadohke-1,Cluster 2,0,184.15
gpahabib-1,Cluster 4,0,110.09
gpafibdi-1,Cluster 2,0,226.14
gpafmgba-1,Cluster 2,0,210.74
ghbcacjg-1,Cluster 16,0,258.29
gpagaepp-1,Cluster 8,0,118.90
gpaeoeke-1,Cluster 18,0,153.44
gpaeocmi-1,Cluster 16,0,226.68
gpaganin-1,Cluster 2,0,258.07
gpaencon-1,Cluster 2,0,197.11
gpaekamg-1,Cluster 9,0,147.62
gpaeihck-1,Cluster 2,0,170.96
ghaepaic-1,Cluster 8,0,188.39
gpahkced-1,Cluster 7,0,122.15
gpagbgpg-1,Cluster 1,0,83.27
ghaheikj-1,Cluster 7,0,113.25
gpcffebb-1,Cluster 9,0,171.19
gpaghdcj-1,Cluster 2,0,171.55
gooomabm-1,Cluster 3,0,205.46
gpagbhpe-1,Cluster 1,0,120.25
gpageako-1,Cluster 2,0,210.97
gpafaeem-1,Cluster 2,0,239.87
ghafndog-1,Cluster 7,0,256.22
gpadippn-1,Cluster 2,0,405.73
gpcffblk-1,Cluster 2,0,266.56
gpadmekc-1,Cluster 6,0,225.78
gpadmpng-1,Cluster 7,0,112.21
ghaflcfb-1,Cluster 16,0,208.31
gpadnlii-1,Cluster 2,0,211.83
gpceoahi-1,Cluster 7,0,117.05
gopfeojl-1,Cluster 6,0,137.86
gpcfgjgk-1,Cluster 11,0,253.19
gopgckmn-1,Cluster 2,0,275.59
ghaffngp-1,Cluster 5,0,34.05
ghaelfbm-1,Cluster 12,0,149.69
ghahjfeo-1,Cluster 4,0,182.97
ghahnjdg-1,Cluster 3,0,289.36
goonnfeh-1,Cluster 2,0,236.35
gopklmgp-1,Cluster 2,0,279.11
gpabafea-1,Cluster 2,0,408.84
goplepeb-1,Cluster 2,0,114.65
gpabaaak-1,Cluster 2,0,308.87
gpabihjp-1,Cluster 2,0,309.95
goolhiif-1,Cluster 2,0,250.84
goolmdne-1,Cluster 2,0,269.85
gooldmcd-1,Cluster 1,0,220.72
gopioiam-1,Cluster 6,0,170.56
gopkcgam-1,Cluster 9,0,191.24
gpaanodn-1,Cluster 7,0,127.88
gopindib-1,Cluster 8,0,206.59
gpaamago-1,Cluster 9,0,82.18
gopkggef-1,Cluster 2,0,182.75
gpaafppj-1,Cluster 9,0,185.37
goppebbe-1,Cluster 2,0,193.81
gopkeekg-1,Cluster 2,0,173.81
goonmlcf-1,Cluster 13,0,178.77
goplbjid-1,Cluster 2,0,267.10
goomdhaa-1,Cluster 9,0,234.90
goombmfc-1,Cluster 3,0,314.33
