#Selection name: 4s2M_F1
#Area (µm^2): 26957824.48
Cell ID,Cluster,Transcripts,Area (µm^2)
lnhnaaim-1,Cluster 6,0,129.24
lpncdjep-1,Cluster 14,0,170.46
lnholipe-1,Cluster 6,0,201.44
lnhoggpd-1,Cluster 16,0,139.89
lpnggfdo-1,Cluster 4,0,136.60
lpndhjnd-1,Cluster 6,0,80.06
lnhnbemg-1,Cluster 6,0,160.94
lnicanba-1,Cluster 6,0,135.06
lnhmeejb-1,Cluster 20,0,132.04
lpnfkbim-1,Cluster 6,0,166.76
lpneplga-1,Cluster 6,0,160.67
lpnhhmhm-1,Cluster 9,0,216.43
lniaakep-1,Cluster 6,0,216.84
lnhpcbbp-1,Cluster 6,0,144.68
lnidpnib-1,Cluster 6,0,205.96
lpnfbnfo-1,Cluster 6,0,135.47
lnhppjkd-1,Cluster 6,0,148.97
lpngflnf-1,Cluster 20,0,135.42
lnhmplhh-1,Cluster 6,0,165.72
lniapbic-1,Cluster 20,0,198.51
lnhpipck-1,Cluster 16,0,44.57
lpnfmkml-1,Cluster 20,0,84.62
lnhobhfi-1,Cluster 6,0,136.19
lnihbleh-1,Cluster 20,0,170.01
lnkhgflp-1,Cluster 12,0,162.47
lpnippke-1,Cluster 20,0,133.57
lnideode-1,Cluster 16,0,70.26
lnicfkje-1,Cluster 14,0,125.76
lpngigli-1,Cluster 20,0,94.15
lniadopc-1,Cluster 20,0,119.98
lnicjaci-1,Cluster 6,0,116.23
kphhoohl-1,Cluster 24,0,161.70
lniakbel-1,Cluster 11,0,67.82
kphhhjai-1,Cluster 14,0,129.69
lniacefa-1,Cluster 20,0,126.48
lnidfijb-1,Cluster 18,0,194.13
lniaohej-1,Cluster 20,0,237.48
lpnghiif-1,Cluster 20,0,133.03
lnidgiea-1,Cluster 20,0,123.10
lnhomapn-1,Cluster 20,0,228.22
kpgnpgdc-1,Cluster 16,0,111.45
kphieanc-1,Cluster 12,0,145.18
kphibpge-1,Cluster 6,0,216.57
kpgohjgl-1,Cluster 20,0,195.48
lpnccpba-1,Cluster 20,0,153.17
kpgnlogn-1,Cluster 20,0,152.00
lniiclhn-1,Cluster 24,0,166.40
lniiccdo-1,Cluster 20,0,95.64
lniikdpb-1,Cluster 16,0,71.35
kpgoeade-1,Cluster 24,0,84.35
lnihiboo-1,Cluster 20,0,185.19
kpgofdkb-1,Cluster 20,0,197.97
kphhkooa-1,Cluster 9,0,121.11
lnihofcd-1,Cluster 12,0,183.97
lnihgalj-1,Cluster 6,0,154.12
lpnfongl-1,Cluster 11,0,18.56
lnihhfcp-1,Cluster 20,0,111.08
lnihpdfg-1,Cluster 6,0,164.19
lniglcbe-1,Cluster 11,0,87.56
lpljhmlp-1,Cluster 16,0,144.32
lpnammno-1,Cluster 11,0,77.49
lpnfpbak-1,Cluster 20,0,65.07
lpniihjm-1,Cluster 20,0,164.28
lpnafekc-1,Cluster 12,0,171.77
lpllafkd-1,Cluster 11,0,136.69
lpnbaflf-1,Cluster 6,0,130.55
lpnjmepi-1,Cluster 20,0,150.55
lpliimkk-1,Cluster 6,0,202.30
lpnjnaci-1,Cluster 18,0,100.61
lpnbdekh-1,Cluster 11,0,53.01
lpnkfdkg-1,Cluster 14,0,22.08
lplklmif-1,Cluster 16,0,145.90
lpnamhhh-1,Cluster 20,0,132.35
lplkmkjk-1,Cluster 6,0,200.95
lpnknjio-1,Cluster 14,0,44.03
lpnkcfep-1,Cluster 20,0,143.73
madkbjac-1,Cluster 6,0,139.04
lpnbaddf-1,Cluster 12,0,99.48
lpnkacjl-1,Cluster 14,0,93.29
lplikbke-1,Cluster 6,0,244.70
lpnikmeh-1,Cluster 20,0,75.19
lplkmnbg-1,Cluster 5,0,104.99
lpnheogf-1,Cluster 11,0,190.79
lpnhgfmk-1,Cluster 6,0,150.37
lpnapjnp-1,Cluster 4,0,175.66
lpnhengc-1,Cluster 16,0,165.63
lpllaoln-1,Cluster 6,0,108.92
lpljehjd-1,Cluster 16,0,69.77
lpnafccb-1,Cluster 11,0,143.28
lpljnoka-1,Cluster 9,0,210.61
lplipolh-1,Cluster 1,0,170.28
lpniefha-1,Cluster 20,0,122.83
lplkmpjb-1,Cluster 13,0,209.07
madkcnec-1,Cluster 12,0,90.94
madkdjbe-1,Cluster 15,0,184.60
lpnhiogd-1,Cluster 6,0,209.21
madkainn-1,Cluster 6,0,180.04
kpooeelb-1,Cluster 9,0,241.72
kpopmjjn-1,Cluster 6,0,225.28
kppdnfnm-1,Cluster 6,0,137.82
kppdomgk-1,Cluster 6,0,162.34
kppckjlb-1,Cluster 12,0,212.73
kppcelio-1,Cluster 11,0,224.79
kponbmjf-1,Cluster 6,0,177.83
kppefioj-1,Cluster 6,0,174.35
kppdfedk-1,Cluster 16,0,127.84
madjbbec-1,Cluster 4,0,210.47
kpopffmm-1,Cluster 6,0,202.16
madlalac-1,Cluster 6,0,215.44
lpnbjlee-1,Cluster 4,0,184.91
kpoobabm-1,Cluster 15,0,214.63
kpopffmk-1,Cluster 6,0,190.51
lpnjcimo-1,Cluster 9,0,89.86
lpnbigfo-1,Cluster 9,0,204.02
lpnjalfb-1,Cluster 20,0,61.59
lpnjjfan-1,Cluster 20,0,152.27
lplhmmmi-1,Cluster 6,0,201.31
lpnjfgom-1,Cluster 11,0,30.66
lpliohak-1,Cluster 1,0,258.07
lplioigd-1,Cluster 6,0,132.89
lpnfmjkf-1,Cluster 20,0,126.66
madkbfpa-1,Cluster 5,0,251.29
madlaidc-1,Cluster 6,0,192.14
lpnipaji-1,Cluster 20,0,193.13
lpnalajc-1,Cluster 6,0,215.85
lpnbkdpo-1,Cluster 9,0,264.30
lpnbgaio-1,Cluster 1,0,170.24
madjpioi-1,Cluster 16,0,125.94
lpnakjig-1,Cluster 20,0,204.20
lpnkjlaa-1,Cluster 24,0,93.83
lplimnjg-1,Cluster 6,0,147.48
lpnacmbc-1,Cluster 5,0,304.53
mabegppd-1,Cluster 16,0,134.16
lalpbmip-1,Cluster 5,0,222.48
llocciam-1,Cluster 6,0,139.76
lalihfjd-1,Cluster 15,0,216.48
maclineh-1,Cluster 16,0,186.41
macngjlp-1,Cluster 16,0,198.96
madcikpc-1,Cluster 6,0,148.34
mamgcckh-1,Cluster 6,0,170.56
mablhplf-1,Cluster 5,0,146.04
mamgjmpd-1,Cluster 16,0,242.53
mamgfkec-1,Cluster 6,0,171.37
maddgfjd-1,Cluster 6,0,201.31
mablbmgg-1,Cluster 5,0,67.46
mablocph-1,Cluster 18,0,131.31
mabmffjl-1,Cluster 1,0,96.86
mabjngkh-1,Cluster 8,0,120.57
madagcfe-1,Cluster 6,0,222.62
mablhloe-1,Cluster 1,0,154.98
mabijann-1,Cluster 1,0,124.13
mabklmfi-1,Cluster 9,0,127.88
mamfnjlm-1,Cluster 13,0,139.13
mamijgak-1,Cluster 6,0,174.12
macojimc-1,Cluster 12,0,191.33
macofmfj-1,Cluster 6,0,171.73
madcchjp-1,Cluster 10,0,180.31
maconpco-1,Cluster 16,0,148.25
mackndbg-1,Cluster 9,0,191.19
mabijneg-1,Cluster 4,0,116.41
mamideen-1,Cluster 1,0,226.23
macnknem-1,Cluster 6,0,165.14
mamjbggd-1,Cluster 1,0,252.88
mabmbffg-1,Cluster 1,0,333.84
macnhoco-1,Cluster 1,0,152.63
mabjolhl-1,Cluster 15,0,198.91
madcickm-1,Cluster 1,0,175.07
mamjeflm-1,Cluster 11,0,168.66
mabimhfa-1,Cluster 1,0,183.15
mamfpgag-1,Cluster 20,0,186.63
mabjafcd-1,Cluster 1,0,215.26
lbfcjgbj-1,Cluster 13,0,140.93
lbfcedmm-1,Cluster 13,0,139.71
manmjkbp-1,Cluster 11,0,163.47
macepdjk-1,Cluster 5,0,73.38
madajgap-1,Cluster 21,0,125.44
macfalki-1,Cluster 6,0,90.63
mamfiepf-1,Cluster 21,0,197.15
macdcijm-1,Cluster 21,0,163.01
macdmlaf-1,Cluster 6,0,210.52
madajjhl-1,Cluster 21,0,181.39
lalhildd-1,Cluster 16,0,187.17
madbcbjd-1,Cluster 16,0,180.94
maceneal-1,Cluster 21,0,196.97
maddhlal-1,Cluster 21,0,235.44
maddlecg-1,Cluster 21,0,205.91
madaojoe-1,Cluster 6,0,244.48
mamgkdfb-1,Cluster 6,0,213.09
macpcfmk-1,Cluster 16,0,154.30
macdkegd-1,Cluster 21,0,146.31
macclakc-1,Cluster 6,0,240.10
macdddga-1,Cluster 16,0,193.99
macpkofp-1,Cluster 6,0,253.15
madakmhg-1,Cluster 12,0,184.69
lfiimhma-1,Cluster 16,0,222.44
lalhbemj-1,Cluster 11,0,121.15
mablefko-1,Cluster 12,0,170.24
macedcbc-1,Cluster 16,0,108.24
macelamh-1,Cluster 12,0,240.82
mablhjob-1,Cluster 6,0,206.00
maclfnhh-1,Cluster 11,0,181.26
maclnkhi-1,Cluster 6,0,278.34
mamhebaf-1,Cluster 21,0,184.19
madcghbm-1,Cluster 16,0,192.77
mamhdjnh-1,Unassigned,0,247.95
lfiidonp-1,Cluster 21,0,125.90
mamkaokk-1,Cluster 21,0,156.56
mamglpgh-1,Cluster 21,0,114.34
lfiiegen-1,Cluster 21,0,82.14
mablegno-1,Cluster 9,0,126.39
lfjcdcml-1,Cluster 6,0,218.69
lfjaddhi-1,Cluster 6,0,127.02
lfjbncbh-1,Cluster 11,0,163.10
lfijhbgn-1,Cluster 6,0,199.36
lfihommb-1,Cluster 6,0,165.32
lfiimjmj-1,Cluster 21,0,179.59
lbdpbohk-1,Cluster 11,0,182.16
lfihjimm-1,Cluster 6,0,180.13
lfiplhed-1,Cluster 12,0,159.85
lfipnkmg-1,Cluster 6,0,184.73
lfjdaand-1,Cluster 6,0,250.80
lfjaiefm-1,Cluster 6,0,203.20
lfjbjcof-1,Cluster 1,0,210.65
lfiipokl-1,Cluster 11,0,227.68
lfihhgob-1,Cluster 16,0,202.48
lfjapfka-1,Cluster 6,0,181.30
lfjbfakc-1,Cluster 11,0,151.09
lfjbmook-1,Cluster 6,0,155.34
lfjdajfo-1,Cluster 4,0,149.47
lbfenach-1,Cluster 11,0,102.10
lfippgdi-1,Cluster 6,0,199.82
lbdmhcaa-1,Cluster 6,0,112.39
lbdmmajb-1,Cluster 5,0,109.32
lbdmiilf-1,Cluster 6,0,143.15
lbffhbgg-1,Cluster 11,0,127.79
lbfelmip-1,Cluster 21,0,94.65
lbfcebhe-1,Cluster 13,0,187.90
lbfinpjh-1,Cluster 16,0,168.70
lbdnehji-1,Cluster 6,0,106.07
lbdpajka-1,Cluster 6,0,126.21
lbdombjb-1,Cluster 6,0,161.48
lbdolhaa-1,Cluster 24,0,69.54
lbdnnkho-1,Cluster 14,0,177.19
lbfkmank-1,Cluster 6,0,151.91
lbdmfddn-1,Cluster 18,0,102.60
lbdmfili-1,Cluster 4,0,93.56
lbdodnei-1,Cluster 11,0,115.01
lbffekkk-1,Cluster 16,0,143.51
lambfkio-1,Cluster 6,0,118.22
lalgmnio-1,Cluster 21,0,161.75
lambjmja-1,Cluster 6,0,198.60
lambfdnn-1,Cluster 6,0,186.90
lalhmemh-1,Cluster 11,0,91.85
lalkjcdn-1,Cluster 6,0,144.68
lalkldip-1,Cluster 6,0,75.00
lallbhnm-1,Cluster 6,0,103.90
lambjgll-1,Cluster 16,0,69.72
lalihajo-1,Cluster 16,0,132.85
lamalccj-1,Cluster 6,0,179.54
lambdoih-1,Cluster 6,0,182.25
lambaioo-1,Cluster 4,0,254.95
lalmdhgg-1,Cluster 6,0,203.70
lalgennb-1,Cluster 16,0,179.54
lamconme-1,Cluster 6,0,211.69
lfinecem-1,Cluster 4,0,59.47
lfiipfkg-1,Cluster 21,0,197.92
lfinmbli-1,Cluster 11,0,159.85
lfijaklc-1,Cluster 4,0,194.17
lfiomgph-1,Cluster 4,0,174.98
lfiokabf-1,Cluster 11,0,35.18
lfiiblli-1,Cluster 21,0,132.40
lfinlhcf-1,Cluster 20,0,189.25
lfindjdh-1,Cluster 16,0,113.93
lfincieb-1,Cluster 6,0,210.11
lfjcblka-1,Cluster 6,0,113.52
lfijeofl-1,Cluster 16,0,153.44
lfiodclm-1,Cluster 6,0,128.06
lfiogpbh-1,Cluster 15,0,106.30
lfjcigem-1,Cluster 15,0,150.42
lfijbghi-1,Cluster 6,0,234.14
lfjajkff-1,Cluster 1,0,90.49
lfjcfidg-1,Cluster 5,0,184.06
lfiipcgg-1,Cluster 6,0,160.03
lfjajjhp-1,Cluster 6,0,119.48
lalgnkfg-1,Cluster 6,0,174.44
machafcj-1,Cluster 6,0,231.15
macaofak-1,Cluster 21,0,182.16
mabpceda-1,Cluster 16,0,192.05
machndpg-1,Cluster 6,0,219.82
macbeokl-1,Cluster 21,0,111.40
madglcal-1,Cluster 11,0,102.10
maddokba-1,Cluster 13,0,58.30
madeadid-1,Cluster 6,0,153.40
macaocja-1,Cluster 16,0,227.18
madfmack-1,Cluster 12,0,197.60
macjclod-1,Cluster 16,0,156.51
mabpkneh-1,Cluster 16,0,174.03
machljag-1,Cluster 6,0,153.85
machohof-1,Cluster 6,0,217.29
madgjlme-1,Cluster 16,0,114.06
madhoobh-1,Cluster 5,0,121.74
madgdldg-1,Cluster 15,0,180.40
lalhgbjj-1,Cluster 16,0,128.15
mamfnbgp-1,Cluster 5,0,124.95
lalhdian-1,Cluster 24,0,142.78
machfobo-1,Cluster 11,0,166.76
madfolie-1,Cluster 6,0,192.50
madhpjfd-1,Cluster 21,0,212.69
macbgcgp-1,Cluster 16,0,163.10
madgcgeg-1,Cluster 11,0,299.52
mackkflc-1,Cluster 25,0,255.90
macbbpkp-1,Cluster 6,0,223.16
macppelk-1,Cluster 6,0,140.57
macppajb-1,Cluster 6,0,163.33
maciacli-1,Cluster 16,0,97.36
macbolic-1,Cluster 21,0,209.53
madfkcdj-1,Cluster 6,0,235.08
madakbmh-1,Cluster 6,0,202.62
maciodan-1,Cluster 21,0,109.64
machgejg-1,Cluster 4,0,232.92
machmhnb-1,Cluster 6,0,150.55
maceldal-1,Cluster 6,0,132.80
macbgkei-1,Cluster 6,0,153.53
macfklil-1,Cluster 5,0,131.54
madnaone-1,Cluster 15,0,227.14
madmpklj-1,Cluster 12,0,195.66
mabfanoh-1,Cluster 18,0,170.83
madehkid-1,Cluster 6,0,150.73
madienne-1,Cluster 6,0,135.60
madifkoo-1,Cluster 11,0,171.86
madnfpae-1,Cluster 6,0,186.54
madikagm-1,Cluster 11,0,66.20
madiojik-1,Cluster 20,0,86.38
madehgca-1,Cluster 6,0,206.23
macggcfi-1,Cluster 11,0,183.15
macjfgbp-1,Cluster 6,0,179.09
madmpoej-1,Cluster 11,0,115.46
madelnil-1,Cluster 6,0,197.92
madikmph-1,Cluster 4,0,146.58
mabpmbcn-1,Cluster 5,0,142.47
macakmjd-1,Cluster 21,0,101.38
maamagjn-1,Cluster 16,0,187.94
mabeeade-1,Cluster 21,0,109.01
macbbggb-1,Unassigned,0,167.71
madfdflp-1,Cluster 6,0,171.05
maaobaap-1,Cluster 6,0,194.67
madfkbpa-1,Cluster 4,0,146.94
madffbij-1,Cluster 6,0,141.43
maciilbj-1,Cluster 6,0,190.83
maboompp-1,Cluster 16,0,154.71
madfiflo-1,Cluster 6,0,145.09
madckeoh-1,Cluster 6,0,159.40
madcpnlp-1,Cluster 5,0,63.85
maddaaoi-1,Cluster 24,0,122.60
maddckbg-1,Cluster 16,0,152.40
madfdlec-1,Cluster 6,0,196.66
maddgdjg-1,Cluster 5,0,78.39
mabebiaa-1,Cluster 16,0,165.90
mabogmlh-1,Cluster 16,0,195.62
lamgjldh-1,Cluster 6,0,96.05
lamdphil-1,Cluster 6,0,204.38
laldafon-1,Cluster 5,0,132.89
lalabfdk-1,Cluster 6,0,233.95
lamhidda-1,Cluster 6,0,195.35
lalckfme-1,Cluster 5,0,90.90
lakpdlhj-1,Cluster 16,0,151.82
lamfpohb-1,Cluster 11,0,187.04
lamfhljn-1,Cluster 16,0,110.41
lalpmpko-1,Cluster 6,0,142.87
lalcljnp-1,Cluster 4,0,236.80
lalgcech-1,Cluster 24,0,132.94
lalgmnfb-1,Cluster 6,0,182.75
lalflape-1,Cluster 6,0,153.31
lamfjafc-1,Cluster 5,0,108.60
lallldie-1,Cluster 6,0,158.05
lallpemk-1,Cluster 6,0,201.49
lalkehcd-1,Cluster 16,0,166.18
lalhhmeh-1,Cluster 6,0,190.38
laljckgg-1,Cluster 6,0,193.13
lallicnc-1,Cluster 6,0,112.03
lalodfdk-1,Cluster 16,0,146.67
lalioljf-1,Cluster 6,0,164.82
laljibnl-1,Cluster 6,0,238.02
lamfhfng-1,Cluster 6,0,205.46
lambkpoo-1,Cluster 6,0,168.34
lalnpjgh-1,Cluster 16,0,184.24
lalkegnn-1,Cluster 6,0,148.34
lamblbil-1,Cluster 6,0,187.94
lamgionn-1,Cluster 6,0,175.75
lalahhje-1,Cluster 11,0,152.67
lalmidal-1,Cluster 21,0,134.02
lamchaae-1,Cluster 16,0,148.34
lamcdeck-1,Cluster 5,0,87.38
lamahnpn-1,Cluster 6,0,228.17
lamccabh-1,Cluster 5,0,81.46
lalaekdp-1,Cluster 6,0,167.57
lalhgdma-1,Cluster 5,0,78.80
lakookei-1,Cluster 6,0,197.47
lalfihac-1,Cluster 6,0,140.66
lakoljag-1,Cluster 16,0,65.48
lamfaibf-1,Cluster 21,0,72.43
lamejopk-1,Cluster 6,0,151.82
lalfgkjh-1,Cluster 16,0,135.24
lamenhap-1,Cluster 6,0,180.53
lamfdiif-1,Cluster 18,0,184.10
laldagpp-1,Cluster 6,0,124.99
lalamcon-1,Cluster 15,0,205.28
lalnfikl-1,Cluster 6,0,195.21
lalappnm-1,Cluster 18,0,45.61
lalcihhj-1,Cluster 4,0,254.59
lalfkehb-1,Cluster 6,0,174.62
lakoomek-1,Cluster 6,0,128.70
laldpbae-1,Cluster 5,0,203.97
laldjkpf-1,Cluster 11,0,234.04
laldkcae-1,Cluster 5,0,133.53
lalppbee-1,Cluster 6,0,238.74
lalfiimm-1,Cluster 6,0,185.55
lalpjhhj-1,Cluster 18,0,49.85
laldlmkp-1,Cluster 20,0,195.89
lalekfkm-1,Cluster 6,0,216.03
lamecjkc-1,Cluster 6,0,169.25
lamdhnfp-1,Cluster 5,0,29.98
lamefeif-1,Cluster 5,0,103.45
lakoibpd-1,Cluster 5,0,97.72
lamfgnpe-1,Cluster 12,0,149.02
lameaofn-1,Cluster 6,0,140.66
lamhfhce-1,Cluster 6,0,211.02
lalbkmbg-1,Cluster 4,0,183.15
lamglhjk-1,Cluster 16,0,145.31
lamgmbff-1,Cluster 6,0,159.09
lalbcfij-1,Cluster 1,0,213.68
lalboklf-1,Cluster 16,0,219.55
lalppfdb-1,Cluster 16,0,165.09
lakjjmgg-1,Cluster 6,0,165.72
lfimpcbg-1,Cluster 5,0,147.25
lfjhgddp-1,Cluster 13,0,172.86
lfjknnmc-1,Cluster 6,0,194.62
lfjhhbnl-1,Cluster 4,0,136.55
lfjhmipp-1,Cluster 5,0,101.10
lfjfmmga-1,Cluster 6,0,203.16
lfjhmbae-1,Cluster 1,0,239.73
lfjfdjll-1,Cluster 5,0,75.23
lfjelcgo-1,Cluster 6,0,231.29
lfjlmgpc-1,Cluster 6,0,177.28
lfjgppgj-1,Cluster 13,0,115.92
ldnkbonj-1,Cluster 6,0,180.26
ldnkjljb-1,Cluster 4,0,188.53
ldnkikbl-1,Cluster 1,0,290.85
lfjmleif-1,Cluster 6,0,185.86
lfjmjjlf-1,Cluster 6,0,183.52
lbfmoemd-1,Cluster 6,0,199.95
lbflcndj-1,Cluster 6,0,194.85
lbflppnh-1,Cluster 6,0,155.29
lfjdldhe-1,Cluster 16,0,156.38
lbfmbnkk-1,Cluster 6,0,198.82
lbfmdgha-1,Cluster 6,0,241.81
lbfmoghn-1,Cluster 21,0,100.52
ldnknhok-1,Cluster 1,0,187.71
ldnjcoca-1,Cluster 6,0,94.38
ldnjlobh-1,Cluster 6,0,122.92
ldnipjka-1,Cluster 11,0,75.09
ldnikbpa-1,Cluster 6,0,138.09
ldniihgf-1,Cluster 11,0,120.88
ldnifekf-1,Cluster 4,0,131.68
ldnkbdpp-1,Cluster 1,0,309.91
ldnkeaah-1,Cluster 6,0,186.00
ldnkmnbn-1,Cluster 4,0,124.95
ldnkomoe-1,Cluster 4,0,195.75
lbflfgld-1,Cluster 6,0,217.34
lbflfbkm-1,Cluster 6,0,164.73
ldnjjnij-1,Cluster 17,0,84.94
lbflkhlo-1,Cluster 11,0,227.00
lbgbeggf-1,Cluster 6,0,158.00
lakdggog-1,Cluster 6,0,153.12
lamdhjkm-1,Cluster 16,0,175.12
lakjmppk-1,Cluster 21,0,76.45
lamdfiec-1,Cluster 6,0,205.69
lakcndhk-1,Cluster 6,0,206.91
lamdcibd-1,Cluster 16,0,116.41
lbhdpjmb-1,Cluster 6,0,119.48
lakjhajk-1,Cluster 20,0,178.55
lfiphhhg-1,Cluster 15,0,133.12
lakcimae-1,Cluster 5,0,136.82
lakckioo-1,Cluster 6,0,216.12
lbhdkchk-1,Cluster 18,0,91.85
lakjfopm-1,Cluster 16,0,151.86
lakjlcok-1,Cluster 6,0,149.20
lfiphehj-1,Cluster 6,0,193.45
lfjdkkje-1,Cluster 6,0,192.09
lfjfodea-1,Cluster 21,0,51.07
lfjlbkgp-1,Cluster 6,0,157.23
lfjlkbgf-1,Cluster 24,0,202.30
lfiphdom-1,Cluster 6,0,171.59
lfiopgmn-1,Cluster 20,0,165.68
lfjgadbf-1,Cluster 11,0,265.88
lfipijih-1,Cluster 11,0,98.08
lfjddbem-1,Cluster 6,0,143.46
lfjeelna-1,Cluster 6,0,164.37
lfjhmdpa-1,Cluster 6,0,178.86
lfiopcci-1,Cluster 6,0,199.73
lfjfonfo-1,Cluster 21,0,65.66
lfjgieaj-1,Cluster 6,0,190.42
lfjlekjb-1,Cluster 6,0,194.89
lfjfemai-1,Cluster 6,0,210.43
lfjeofjm-1,Cluster 11,0,148.38
lfjfdnmf-1,Cluster 6,0,263.53
lfjldale-1,Cluster 1,0,205.33
lfjhlcon-1,Cluster 15,0,100.70
lfjedaop-1,Cluster 6,0,196.79
lfkboffl-1,Cluster 6,0,113.61
lflakihl-1,Cluster 6,0,133.93
lfjpenih-1,Cluster 4,0,189.93
lfjpabce-1,Cluster 7,0,90.04
lfjjgmin-1,Cluster 11,0,190.15
lfjolmcn-1,Cluster 24,0,191.42
lfkadkic-1,Cluster 5,0,75.23
lfjjgnjn-1,Cluster 6,0,85.80
lfjplkok-1,Cluster 6,0,60.74
lflbbbjg-1,Cluster 16,0,166.72
lfjkomok-1,Cluster 6,0,183.24
lflaleep-1,Cluster 4,0,233.95
lflalbae-1,Cluster 6,0,126.80
lfjkmaep-1,Cluster 21,0,160.17
ldmiknne-1,Cluster 11,0,48.99
lfjjeoek-1,Cluster 6,0,109.10
lfjihdhc-1,Cluster 6,0,150.91
lfjjelhp-1,Cluster 6,0,112.30
lfjjejgm-1,Cluster 16,0,140.93
lfjiaadf-1,Cluster 6,0,214.13
lfjphnam-1,Cluster 12,0,116.95
lfjkaame-1,Cluster 6,0,123.77
lfjkcheg-1,Cluster 11,0,204.38
lfkaehnn-1,Cluster 21,0,77.49
ldmiimak-1,Cluster 6,0,117.63
lfjkfjdk-1,Cluster 11,0,144.73
lflccjin-1,Cluster 16,0,178.05
ljehhoei-1,Cluster 6,0,113.66
ljegjehc-1,Cluster 16,0,136.33
ljeggbke-1,Cluster 16,0,61.37
ldoakbko-1,Cluster 16,0,274.19
ldmhphij-1,Cluster 6,0,174.80
ldobgnkh-1,Cluster 16,0,176.88
ldoadana-1,Cluster 6,0,193.54
ldmicboo-1,Cluster 21,0,219.14
ldnjaoko-1,Cluster 4,0,122.55
ldmikpej-1,Cluster 21,0,176.06
ljegokji-1,Cluster 4,0,111.45
lbhecjjo-1,Cluster 21,0,214.22
lfjnnabh-1,Cluster 6,0,147.25
lbhdihei-1,Cluster 6,0,158.32
lbhddhjg-1,Cluster 21,0,138.90
lbhfadep-1,Cluster 20,0,162.16
lbhfhpko-1,Cluster 4,0,112.08
lbggagpj-1,Cluster 16,0,207.90
lfjniamg-1,Cluster 6,0,177.69
lflincgi-1,Cluster 21,0,163.47
lflingkj-1,Cluster 6,0,182.43
lbghmigm-1,Cluster 6,0,99.07
lbghlcie-1,Cluster 21,0,113.57
lfjmokdf-1,Cluster 16,0,159.18
lfkbhkaf-1,Cluster 20,0,202.57
lfimmbfl-1,Cluster 11,0,76.13
lfjnbpaf-1,Cluster 16,0,167.71
lfjocfhk-1,Cluster 20,0,154.71
lfjoeacj-1,Cluster 16,0,152.04
lfjnhkde-1,Cluster 4,0,124.63
lfkafedd-1,Cluster 1,0,233.91
lfkbdjfl-1,Cluster 21,0,80.65
lfkbaebj-1,Cluster 6,0,101.29
lflhoakb-1,Cluster 6,0,132.67
lfkanmag-1,Cluster 6,0,176.47
lfkcakbn-1,Cluster 6,0,178.01
lflgpnil-1,Cluster 6,0,74.69
lflhjlgf-1,Cluster 6,0,127.84
lfkbpmao-1,Cluster 5,0,158.54
lfkbadgk-1,Cluster 21,0,112.85
lfkbfahb-1,Cluster 6,0,167.53
lflhmehb-1,Cluster 6,0,124.27
lfkblcif-1,Cluster 6,0,142.47
lfkbgpaf-1,Cluster 5,0,201.80
lflhmgdg-1,Cluster 6,0,83.90
lfjonjhi-1,Cluster 1,0,248.59
lfjomken-1,Cluster 6,0,206.00
lbhcnhnp-1,Cluster 16,0,190.20
lamjjnlb-1,Cluster 16,0,175.03
lalpajcj-1,Cluster 6,0,219.46
lakhfhmd-1,Cluster 5,0,110.77
lakhoigf-1,Cluster 16,0,131.50
lakhmbem-1,Cluster 11,0,128.97
lalonhmi-1,Cluster 16,0,88.78
lamjnekn-1,Cluster 11,0,105.21
lamkgpeg-1,Cluster 6,0,140.57
lalnohib-1,Cluster 12,0,147.84
lamjfcig-1,Cluster 11,0,98.80
lakhpgie-1,Cluster 21,0,153.44
lakniplh-1,Cluster 6,0,206.86
lamjloik-1,Cluster 6,0,173.40
lamimoop-1,Cluster 20,0,138.31
lakkfpln-1,Cluster 4,0,160.03
lamcjgen-1,Cluster 6,0,202.57
lakkpiii-1,Cluster 1,0,146.08
lamjcigh-1,Cluster 11,0,103.86
lakkccen-1,Cluster 4,0,148.29
lakbnokf-1,Cluster 6,0,219.01
lakiipem-1,Cluster 16,0,191.96
lakiibcn-1,Cluster 5,0,104.72
lamadkef-1,Cluster 24,0,153.80
lamaacbf-1,Cluster 6,0,205.37
lakjaddj-1,Cluster 16,0,172.05
lamionin-1,Cluster 4,0,179.77
lamjemfe-1,Cluster 4,0,136.06
lamaknpm-1,Cluster 16,0,193.45
lakimaaf-1,Cluster 6,0,202.21
lakhpolp-1,Cluster 16,0,97.76
laklglbc-1,Cluster 5,0,98.49
laklnfch-1,Cluster 21,0,73.15
lakjaham-1,Cluster 11,0,181.62
lamafekf-1,Cluster 15,0,227.00
lamcmfai-1,Cluster 16,0,127.30
lakkbokk-1,Cluster 11,0,127.11
lakdgfgn-1,Cluster 11,0,202.80
lamddked-1,Cluster 6,0,118.94
lamimefp-1,Cluster 6,0,213.63
lamijkff-1,Cluster 12,0,233.14
lakogabi-1,Cluster 5,0,225.74
lalpbhcl-1,Cluster 11,0,100.43
lakfdeff-1,Cluster 6,0,268.50
laknkjio-1,Cluster 11,0,172.36
lakmlnhm-1,Cluster 6,0,161.34
laknmnep-1,Cluster 11,0,103.23
lakmjekg-1,Cluster 6,0,146.44
lalpbcjk-1,Cluster 6,0,120.61
lakmhhjp-1,Cluster 16,0,90.90
lakocpif-1,Cluster 20,0,145.67
lakoenhd-1,Cluster 6,0,251.43
lakogfnn-1,Cluster 16,0,194.94
