#Selection name: 4s2M_F3
#Area (µm^2): 34210131.15
Cell ID,Cluster,Transcripts,Area (µm^2)
hilhifcm-1,Cluster 12,0,174.35
hilhehcm-1,Cluster 1,0,164.14
hilgmopc-1,Cluster 6,0,143.15
hiljjgid-1,Cluster 15,0,150.10
hilghmpi-1,Cluster 9,0,187.31
hilhmedn-1,Cluster 6,0,90.67
hilgclni-1,Cluster 15,0,134.79
hilhaghb-1,Cluster 9,0,128.06
hilihkmp-1,Cluster 1,0,198.10
hikodajc-1,Cluster 15,0,180.22
hilefnad-1,Cluster 9,0,147.84
hikodcgp-1,Cluster 6,0,101.74
hiljmgmn-1,Cluster 15,0,120.84
hilgfcdc-1,Cluster 12,0,298.57
hilefbbe-1,Cluster 9,0,178.14
hilgmnja-1,Cluster 12,0,130.05
hileebpn-1,Cluster 9,0,167.67
hijafabe-1,Cluster 15,0,145.45
nlmpcpin-1,Cluster 15,0,113.52
nlmjilhl-1,Cluster 12,0,116.68
nlmmhind-1,Cluster 1,0,151.09
nlmnbldg-1,Cluster 15,0,277.98
nlmjkeln-1,Cluster 4,0,240.82
nlmommmk-1,Cluster 8,0,128.15
nlmoapnc-1,Cluster 15,0,267.51
nlmnbpjm-1,Cluster 1,0,205.01
hijfjnja-1,Cluster 6,0,188.75
nlmnbele-1,Cluster 6,0,191.82
hiiipjbi-1,Cluster 15,0,255.49
hijafdaf-1,Cluster 15,0,145.13
hiijacai-1,Cluster 15,0,296.18
hiikkckj-1,Cluster 4,0,141.34
hiipmija-1,Cluster 9,0,108.96
hijahfho-1,Cluster 1,0,101.06
hijahpgl-1,Cluster 9,0,86.65
hijalpea-1,Cluster 9,0,116.23
hijampkf-1,Cluster 15,0,298.03
hijaljbo-1,Cluster 4,0,259.20
hijadppn-1,Cluster 1,0,160.49
hijdiaho-1,Cluster 1,0,218.06
hiikoebd-1,Cluster 15,0,67.55
hiikhegp-1,Cluster 15,0,203.16
hiikggjc-1,Cluster 4,0,205.60
hiikifkp-1,Cluster 6,0,133.66
hiiingoo-1,Cluster 9,0,188.89
hiiipdgp-1,Cluster 15,0,199.50
hijehdnl-1,Cluster 6,0,150.10
hiiikgdf-1,Cluster 6,0,195.93
hiiiofbn-1,Cluster 6,0,216.61
nlmmodpd-1,Cluster 1,0,238.92
hiipikbh-1,Cluster 15,0,141.70
hijabdnf-1,Cluster 12,0,210.97
nlmodpei-1,Cluster 15,0,170.83
nlmnlbcb-1,Cluster 6,0,139.53
hiijcgdi-1,Cluster 17,0,189.39
hiijhibc-1,Cluster 9,0,135.60
nlmnfboc-1,Cluster 9,0,122.78
hiipffin-1,Cluster 1,0,195.48
hiipfmhd-1,Cluster 15,0,93.70
hiikaamf-1,Cluster 1,0,117.68
hiijhncc-1,Cluster 1,0,93.38
hiijfili-1,Cluster 1,0,151.54
nlmpacfm-1,Cluster 18,0,179.86
hiiphpaj-1,Cluster 6,0,150.91
hijajepj-1,Cluster 12,0,252.65
hijajfmd-1,Cluster 15,0,230.43
mgghkfif-1,Cluster 15,0,130.77
mekjmmbe-1,Cluster 15,0,119.62
nnchjjjl-1,Cluster 15,0,28.85
nncpcllm-1,Cluster 9,0,246.06
nmoaecpf-1,Cluster 4,0,161.25
nmodebho-1,Cluster 6,0,120.61
nmogidnl-1,Cluster 18,0,79.66
nmnplkff-1,Cluster 4,0,192.50
nmogoeep-1,Cluster 16,0,168.93
nmoaalbk-1,Cluster 15,0,121.88
nmogegnn-1,Cluster 15,0,80.51
nmigopfc-1,Cluster 15,0,232.60
nmihcjcj-1,Cluster 4,0,234.59
nmoglolf-1,Cluster 12,0,100.97
nmogcoam-1,Cluster 15,0,138.40
nmodajmg-1,Cluster 4,0,241.95
nmmackif-1,Cluster 15,0,295.14
nmmckhdp-1,Cluster 6,0,96.86
nmmckhph-1,Cluster 15,0,304.44
nmmchmcj-1,Cluster 1,0,179.95
nmmckldh-1,Cluster 1,0,89.77
nmmabdjn-1,Cluster 15,0,383.20
nmlpofhi-1,Cluster 6,0,114.52
nmmcfbja-1,Cluster 4,0,94.20
nmnjcohk-1,Cluster 6,0,93.02
nmmachah-1,Cluster 18,0,211.29
nmmebndb-1,Cluster 4,0,86.61
nmmcbagi-1,Cluster 6,0,190.38
nmnjdcjh-1,Cluster 12,0,240.28
nmmafoim-1,Cluster 15,0,174.12
nmmbnbbe-1,Cluster 12,0,172.14
nmnjbdgn-1,Cluster 1,0,149.15
nmmbjgkm-1,Cluster 15,0,214.94
nmmabiph-1,Cluster 12,0,294.96
nmmadkdi-1,Cluster 18,0,161.52
nnciclce-1,Cluster 9,0,137.55
nmlpbple-1,Cluster 9,0,179.41
nmmcodai-1,Cluster 15,0,111.40
nmnkclne-1,Cluster 4,0,222.80
nnchloee-1,Cluster 15,0,132.04
nmmaalnp-1,Cluster 15,0,269.63
nmlpdogm-1,Cluster 6,0,142.92
nmlpfepg-1,Cluster 4,0,76.49
nmlpmeaa-1,Cluster 4,0,194.89
nmmaanjl-1,Cluster 15,0,135.02
nmmbgalg-1,Cluster 6,0,94.33
nmnjfamf-1,Cluster 15,0,301.10
nmlpcplg-1,Cluster 18,0,182.57
nmmbhdld-1,Cluster 15,0,87.87
nmnjpfek-1,Cluster 12,0,265.97
nmmbnlkh-1,Cluster 15,0,182.79
nmmdojnc-1,Cluster 6,0,163.06
nmlpdfel-1,Cluster 17,0,239.55
nnchnpdd-1,Cluster 9,0,137.82
melolbla-1,Cluster 15,0,136.42
nncpflic-1,Cluster 6,0,139.04
melpfdpb-1,Cluster 15,0,125.13
nncoialn-1,Cluster 9,0,168.61
melpaihp-1,Cluster 1,0,123.82
nncohadb-1,Cluster 12,0,112.12
melnpbbb-1,Cluster 12,0,225.74
nmocpegk-1,Cluster 16,0,100.92
nmodjogf-1,Cluster 6,0,150.64
mekjfgmj-1,Cluster 6,0,96.45
nmoefpch-1,Cluster 4,0,93.52
mekjfnmm-1,Cluster 12,0,215.67
nmocpefa-1,Cluster 6,0,211.60
nmofdodn-1,Cluster 6,0,194.35
nmoeibic-1,Cluster 4,0,203.75
melpdamp-1,Cluster 6,0,153.26
nncppbai-1,Cluster 9,0,165.54
mekjjbca-1,Cluster 6,0,161.16
nmoeoihm-1,Cluster 12,0,67.92
nmihefdm-1,Cluster 15,0,358.68
nncoggbf-1,Cluster 4,0,116.82
nmocacom-1,Cluster 4,0,167.03
nncodgim-1,Cluster 17,0,164.64
nmoejddo-1,Cluster 15,0,252.02
nmofonec-1,Cluster 6,0,80.38
meloofgo-1,Cluster 18,0,140.17
mekjlfkh-1,Cluster 15,0,303.81
nmofadoj-1,Cluster 10,0,78.12
nmodknad-1,Cluster 15,0,211.56
nmoepphm-1,Cluster 12,0,115.87
mekhmeol-1,Cluster 15,0,130.14
mekjdpdp-1,Cluster 4,0,113.39
nmoemnla-1,Cluster 15,0,287.10
mekgkejf-1,Cluster 4,0,101.24
mekhngln-1,Cluster 15,0,226.10
mekjlbnf-1,Cluster 4,0,75.00
nmnpdjig-1,Cluster 6,0,206.23
nncojaii-1,Cluster 15,0,193.13
nmoenadn-1,Cluster 4,0,165.54
nmoemfpb-1,Cluster 12,0,71.89
mekgknpo-1,Cluster 4,0,51.43
nmnpmddl-1,Cluster 12,0,238.70
nncpfhfh-1,Cluster 9,0,86.43
nmoejjfi-1,Cluster 15,0,131.86
nmoajgnn-1,Cluster 6,0,140.57
nmodfedd-1,Cluster 16,0,153.44
nmoaeije-1,Cluster 15,0,150.19
nmofkknk-1,Cluster 15,0,223.61
nncpnffe-1,Cluster 9,0,78.44
nncphdbk-1,Cluster 1,0,179.32
nncaadod-1,Cluster 6,0,118.08
nncjnfjc-1,Cluster 9,0,105.39
nnchkipk-1,Cluster 15,0,180.90
nncakegh-1,Cluster 9,0,142.78
nlnahdei-1,Cluster 15,0,152.18
nnbondjo-1,Cluster 6,0,152.54
nncjbpke-1,Cluster 4,0,147.93
nncjgfli-1,Cluster 15,0,244.88
nncadbea-1,Cluster 4,0,195.21
nncahmfk-1,Cluster 15,0,144.36
nncalaac-1,Cluster 6,0,161.84
nnchlcfk-1,Cluster 6,0,170.87
nnbolilk-1,Cluster 15,0,305.26
nncbepon-1,Cluster 6,0,148.11
nnbppfdh-1,Cluster 6,0,166.54
nncjcage-1,Cluster 15,0,166.31
nncjijld-1,Cluster 15,0,99.48
nncamebi-1,Cluster 4,0,215.31
nnchijni-1,Cluster 15,0,333.16
nncjbfcd-1,Cluster 15,0,357.68
nnciiedh-1,Cluster 9,0,171.64
nncjledo-1,Cluster 15,0,213.63
nncbfbcj-1,Cluster 15,0,282.18
nnciicad-1,Cluster 9,0,159.13
nnciicdc-1,Cluster 9,0,126.21
nnbonopj-1,Cluster 12,0,116.19
nncjoedh-1,Cluster 1,0,123.91
nnckgpgk-1,Cluster 6,0,94.56
nnckohgm-1,Cluster 9,0,165.68
nncjbhhl-1,Cluster 1,0,171.55
nncbfcil-1,Cluster 15,0,356.24
nncikhdf-1,Cluster 1,0,151.00
nncimdpn-1,Cluster 12,0,183.70
nnchlgpo-1,Cluster 9,0,83.86
nncccmfi-1,Cluster 1,0,112.44
nnbplhfc-1,Cluster 12,0,128.70
nncccdde-1,Cluster 15,0,138.36
nncjcnem-1,Cluster 6,0,187.67
nncannpn-1,Cluster 15,0,246.78
nnckahpj-1,Cluster 15,0,232.15
nnccdhlo-1,Cluster 6,0,108.83
nncklmdk-1,Cluster 15,0,188.30
nnciohhl-1,Cluster 9,0,200.95
nncenlke-1,Cluster 15,0,183.74
nncceghd-1,Cluster 6,0,158.81
nncbbghj-1,Cluster 15,0,227.72
nlnbaenm-1,Cluster 15,0,288.59
nnbpaekd-1,Cluster 15,0,307.11
nncignpa-1,Cluster 17,0,161.98
nnbpkodd-1,Cluster 9,0,182.70
nnckkmmi-1,Cluster 9,0,175.79
mggiibcg-1,Cluster 15,0,213.59
nlnmkknp-1,Cluster 4,0,248.18
nmcapidc-1,Cluster 15,0,229.57
mekjhbla-1,Cluster 15,0,196.93
mggikpom-1,Cluster 4,0,109.68
nmcapjcc-1,Cluster 6,0,106.57
mggihlac-1,Cluster 4,0,190.79
mekjgmkd-1,Cluster 9,0,106.52
mekjenaj-1,Cluster 6,0,178.59
nndbbjob-1,Cluster 9,0,133.98
nndahkfo-1,Cluster 4,0,177.87
nndadkpf-1,Cluster 12,0,120.25
mekmiede-1,Cluster 15,0,190.51
nlnmamek-1,Cluster 10,0,86.75
nndbbnkk-1,Cluster 15,0,224.61
nnckoljl-1,Cluster 15,0,287.06
nnclchoe-1,Cluster 15,0,121.79
nncmecpj-1,Cluster 15,0,168.03
nnclpfpe-1,Cluster 15,0,248.31
mgglgkkg-1,Cluster 15,0,324.94
meklednm-1,Cluster 6,0,162.65
nlnmdlec-1,Cluster 15,0,402.12
nndacjjn-1,Cluster 6,0,196.57
nndaakik-1,Cluster 17,0,200.22
nncmncai-1,Cluster 6,0,151.77
nndbnlkd-1,Cluster 15,0,173.13
nncldmmh-1,Cluster 15,0,232.92
nncnhfop-1,Cluster 15,0,224.88
nndbmhki-1,Cluster 4,0,216.07
nncocbic-1,Cluster 15,0,321.06
nndbnamh-1,Cluster 15,0,248.18
nlnnapfg-1,Cluster 12,0,118.17
nmcaplde-1,Cluster 1,0,208.40
nncmmjmb-1,Cluster 4,0,132.40
nncmcakn-1,Cluster 15,0,257.80
nmcaoppd-1,Cluster 4,0,233.59
nncoakfa-1,Cluster 9,0,120.66
nnclbfcb-1,Cluster 4,0,108.10
nmcbhiio-1,Cluster 18,0,184.60
nncocpfn-1,Cluster 9,0,215.26
nlnncbnp-1,Cluster 4,0,125.99
nncnncko-1,Cluster 12,0,193.54
nnclimda-1,Cluster 9,0,152.99
nlnnaokc-1,Cluster 15,0,229.17
nncnndon-1,Cluster 9,0,211.15
nncnceil-1,Cluster 6,0,179.72
nnclfknh-1,Cluster 17,0,176.43
nncljlef-1,Cluster 1,0,169.16
nnchieli-1,Cluster 15,0,190.24
mekljaea-1,Cluster 15,0,350.32
mgfgpcfg-1,Cluster 15,0,253.73
mekifcdf-1,Cluster 9,0,213.54
mgfkjgdd-1,Cluster 15,0,146.67
mekdokmb-1,Cluster 15,0,193.68
mekedjgk-1,Cluster 4,0,191.55
mekeipgj-1,Cluster 6,0,234.09
mgfmhbim-1,Cluster 9,0,175.79
mekehcec-1,Cluster 9,0,256.31
mekfiiad-1,Cluster 15,0,133.39
melhdjoa-1,Cluster 9,0,117.32
melhhjao-1,Cluster 9,0,108.47
melhiahb-1,Cluster 9,0,231.88
mekkgdle-1,Cluster 15,0,316.59
melledam-1,Cluster 4,0,72.75
meliaaom-1,Cluster 6,0,169.16
melibkfj-1,Cluster 15,0,197.11
melibeph-1,Cluster 1,0,205.33
mekhelam-1,Cluster 9,0,159.22
mekkhkji-1,Cluster 15,0,200.90
mekihpni-1,Cluster 1,0,28.09
melicooh-1,Cluster 4,0,198.06
melicpec-1,Cluster 8,0,116.86
mekkiepi-1,Cluster 15,0,158.54
mekhhahh-1,Cluster 15,0,285.70
mekhcmhi-1,Cluster 9,0,146.04
mekigpll-1,Cluster 12,0,215.17
meligdbf-1,Cluster 17,0,95.73
mekkghbj-1,Cluster 15,0,84.13
mekionko-1,Cluster 4,0,222.08
meliclla-1,Cluster 4,0,237.30
mekjbioi-1,Cluster 12,0,107.25
mekieada-1,Cluster 9,0,194.98
mekebefh-1,Cluster 12,0,211.92
mekkdang-1,Cluster 12,0,136.91
mekkijop-1,Cluster 15,0,219.64
mekkodai-1,Cluster 6,0,127.11
mekkhleg-1,Cluster 17,0,95.10
mekkicgf-1,Cluster 15,0,291.03
mekfhcea-1,Cluster 9,0,215.26
melhnjef-1,Cluster 15,0,246.78
mekheigj-1,Cluster 15,0,149.42
melmklop-1,Cluster 15,0,105.49
melnaekc-1,Cluster 4,0,89.45
melmmlnh-1,Cluster 1,0,143.82
melmpepm-1,Cluster 1,0,103.86
mekhkfib-1,Cluster 15,0,125.99
mekgjdmn-1,Cluster 15,0,207.94
mekhlkcd-1,Cluster 4,0,156.24
meloflco-1,Cluster 9,0,129.33
mekjclng-1,Cluster 6,0,97.67
melokibg-1,Cluster 9,0,179.59
mggdiiie-1,Cluster 9,0,411.64
mgfhbpne-1,Cluster 1,0,166.27
mgfoakpn-1,Cluster 6,0,80.87
mgfmhpnc-1,Cluster 17,0,128.29
mggciokh-1,Cluster 15,0,328.06
mggcdlld-1,Cluster 9,0,254.82
mggbollf-1,Cluster 9,0,184.24
mggcgami-1,Cluster 12,0,241.90
mehaljlk-1,Cluster 9,0,222.98
mgfnadmf-1,Cluster 1,0,186.09
mgfnjicp-1,Cluster 10,0,67.33
mgfnoafp-1,Cluster 1,0,27.32
mgfoajfl-1,Cluster 15,0,247.05
mgfhgled-1,Cluster 4,0,156.51
mgfhhpnb-1,Cluster 17,0,169.11
mgfnamem-1,Cluster 6,0,65.75
mggcaika-1,Cluster 9,0,170.24
mgflfklh-1,Cluster 1,0,143.28
mgfoepge-1,Cluster 4,0,94.56
mgfhikcp-1,Cluster 1,0,93.74
mggdijnj-1,Cluster 8,0,183.83
mgfncfjd-1,Cluster 9,0,189.52
mgfodjah-1,Cluster 4,0,77.08
mgflpmpd-1,Cluster 4,0,37.07
mgfmkefk-1,Cluster 9,0,194.13
mgflnpoo-1,Cluster 9,0,25.06
mgfndkoi-1,Cluster 15,0,289.72
mggeglmn-1,Cluster 9,0,154.16
mgfnockj-1,Cluster 4,0,152.27
mgfmkdll-1,Cluster 15,0,41.41
mggcbnff-1,Cluster 6,0,154.30
mgfmjekn-1,Cluster 5,0,123.68
mgflmbnf-1,Cluster 18,0,147.84
mggebikg-1,Cluster 1,0,226.50
mgfllban-1,Cluster 9,0,50.26
mgfmolec-1,Cluster 9,0,188.44
mggegdlj-1,Cluster 4,0,204.65
mggedang-1,Cluster 1,0,217.47
mgfmdmog-1,Cluster 9,0,132.35
mgfgomof-1,Cluster 9,0,272.74
mekegncm-1,Cluster 9,0,129.19
mgfmhcog-1,Cluster 9,0,163.78
mgfkomab-1,Cluster 1,0,104.99
mgfkmiad-1,Cluster 4,0,158.09
melhggad-1,Cluster 1,0,133.98
melmkdah-1,Cluster 4,0,116.55
mekibhja-1,Cluster 9,0,205.42
mgflidck-1,Cluster 9,0,192.55
melhpahl-1,Cluster 9,0,99.66
melhlgeb-1,Cluster 9,0,169.97
mekekiil-1,Cluster 9,0,225.69
mekfpaie-1,Cluster 6,0,98.76
mekfkcdk-1,Cluster 15,0,261.86
mgggomlo-1,Cluster 4,0,124.45
mggidjkl-1,Cluster 6,0,219.64
mgdlalfo-1,Cluster 15,0,95.19
mgdljbgc-1,Cluster 15,0,151.50
mekfajcb-1,Cluster 15,0,176.65
mggifnjf-1,Cluster 15,0,251.84
meklgljp-1,Cluster 6,0,96.82
mekfagde-1,Cluster 9,0,234.23
meklpdbf-1,Cluster 12,0,146.44
mekfphbp-1,Cluster 4,0,79.88
mggjleja-1,Cluster 15,0,197.20
mekmehfh-1,Cluster 15,0,150.23
mggipfbi-1,Cluster 15,0,170.10
mggkcaag-1,Cluster 12,0,124.72
mekenjbj-1,Cluster 15,0,250.26
mggljpid-1,Cluster 9,0,203.88
mekmmeim-1,Cluster 12,0,162.61
mggggikf-1,Cluster 12,0,121.92
meklenec-1,Cluster 4,0,161.16
mekmchan-1,Cluster 12,0,147.62
mekldpmp-1,Cluster 15,0,115.42
mggipepd-1,Cluster 6,0,175.07
mggiikcp-1,Cluster 15,0,297.90
mggjccma-1,Cluster 6,0,98.40
mggknlde-1,Cluster 15,0,238.43
mggkflcc-1,Cluster 15,0,185.82
mgggobla-1,Cluster 12,0,227.99
mekleikn-1,Cluster 8,0,77.67
mggiginf-1,Cluster 15,0,159.76
mgghadao-1,Cluster 18,0,264.25
mggkihbl-1,Cluster 15,0,125.31
mekmeoip-1,Cluster 15,0,482.49
mgglebih-1,Cluster 4,0,141.38
mekfmmjp-1,Cluster 12,0,65.88
mekffnpo-1,Cluster 12,0,138.40
meklmmen-1,Cluster 12,0,127.66
mgghcmme-1,Cluster 15,0,157.55
meklgpnf-1,Cluster 15,0,255.36
mekffjak-1,Cluster 15,0,293.34
mggkppai-1,Cluster 6,0,169.52
mggkdcbk-1,Cluster 6,0,203.79
mgglbhbg-1,Cluster 9,0,125.49
mgghfdhn-1,Cluster 9,0,192.41
mgghilbj-1,Cluster 9,0,216.52
mekflehn-1,Cluster 8,0,124.54
mggheplc-1,Cluster 8,0,184.64
mggkpmgo-1,Cluster 15,0,135.11
mekfpbdn-1,Cluster 15,0,248.45
mgdokccf-1,Cluster 6,0,122.24
mgfjcgcp-1,Cluster 6,0,199.46
mgdkajja-1,Cluster 6,0,225.69
mgfjlmig-1,Cluster 6,0,199.46
mgdmaeed-1,Cluster 12,0,156.83
mgdoegdm-1,Cluster 3,0,267.60
mgdobdaa-1,Cluster 15,0,277.49
mgdmbkai-1,Cluster 9,0,88.24
mgdojook-1,Cluster 12,0,142.02
mgfjmcjp-1,Cluster 15,0,80.78
mgdlafka-1,Cluster 15,0,191.69
mgfkgnop-1,Cluster 12,0,120.34
mgfihhcn-1,Cluster 15,0,327.34
mgfhljph-1,Cluster 15,0,98.49
mgfjlbbd-1,Cluster 9,0,130.77
mgdonbbm-1,Cluster 6,0,146.62
mgfineap-1,Cluster 15,0,145.85
mgdjmnia-1,Cluster 15,0,191.64
mgdobdli-1,Cluster 4,0,111.76
mgdphhan-1,Cluster 6,0,117.90
mgdphlgj-1,Cluster 6,0,210.02
mgfjmjon-1,Cluster 6,0,180.90
mgdjijpk-1,Cluster 15,0,227.59
mgdjoapa-1,Cluster 8,0,164.37
mgfjldmh-1,Cluster 15,0,252.97
mgfiammk-1,Cluster 15,0,53.87
mgdkiekn-1,Cluster 4,0,202.57
mgfjohob-1,Cluster 15,0,196.93
mgfjgnbj-1,Cluster 4,0,204.29
mgdkaglm-1,Cluster 15,0,317.18
mgdkolkm-1,Cluster 15,0,104.22
mgfjifbg-1,Cluster 9,0,63.72
mgdklalh-1,Cluster 4,0,231.20
mgdkpbdc-1,Cluster 1,0,127.88
mekdgaan-1,Cluster 9,0,245.06
mgdpbmlk-1,Cluster 15,0,280.60
mggccpeh-1,Cluster 15,0,113.57
mekgijlm-1,Cluster 15,0,140.30
mekgammp-1,Cluster 15,0,73.70
mekdojii-1,Cluster 9,0,166.81
mgdlelih-1,Cluster 6,0,200.04
mekdhime-1,Cluster 6,0,188.03
mgdlbiig-1,Cluster 15,0,370.24
mekdiilp-1,Cluster 3,0,257.66
mgdldnac-1,Cluster 4,0,109.14
mekgbfpp-1,Cluster 15,0,127.39
mgdpinpc-1,Cluster 12,0,192.14
mekgghai-1,Cluster 15,0,170.74
mgdpiglp-1,Cluster 5,0,72.39
mggmdago-1,Cluster 15,0,192.05
nlmhdfen-1,Cluster 1,0,175.39
nlmipjoc-1,Cluster 4,0,168.30
nlnndgen-1,Cluster 12,0,89.32
nlnokhhj-1,Cluster 4,0,155.70
nlnomnik-1,Cluster 15,0,374.62
nlmiideb-1,Cluster 12,0,149.83
nlnademe-1,Cluster 15,0,307.60
nlmjdpnm-1,Cluster 1,0,155.88
nlmicegn-1,Cluster 4,0,63.08
nlmibkkm-1,Cluster 6,0,208.85
nlmjceii-1,Cluster 15,0,248.31
nlmhpklp-1,Cluster 6,0,166.63
nlmhmnin-1,Cluster 4,0,94.87
nlmigone-1,Cluster 4,0,117.90
nlnacojj-1,Cluster 4,0,139.44
nlnadnid-1,Cluster 6,0,78.21
nlmhhbll-1,Cluster 12,0,178.91
nlnjempm-1,Cluster 15,0,273.74
nlnjcjpk-1,Cluster 12,0,126.80
nlnagbaj-1,Cluster 15,0,245.42
nlnajakm-1,Cluster 15,0,140.84
nlnbllij-1,Cluster 12,0,260.19
nlnafekh-1,Cluster 12,0,240.91
nlnbjbhc-1,Cluster 15,0,137.86
nlnaeige-1,Cluster 15,0,339.58
nlnadpjl-1,Cluster 15,0,115.78
nlnhmjom-1,Cluster 15,0,237.93
nlnbngdg-1,Cluster 18,0,145.49
nlnipidl-1,Cluster 15,0,124.45
nlnhiooe-1,Cluster 9,0,159.85
nlnbjpdk-1,Cluster 4,0,86.88
nlnimllf-1,Cluster 6,0,194.13
nlmkkhpj-1,Cluster 4,0,162.07
nlngmila-1,Cluster 15,0,297.81
nlmkgbbo-1,Cluster 9,0,197.47
nlmllnbp-1,Cluster 9,0,188.39
nlmlabhi-1,Cluster 1,0,173.67
nlngnfoj-1,Cluster 12,0,92.71
nlngafma-1,Cluster 12,0,168.21
nlngleac-1,Cluster 4,0,161.48
nlmkhpio-1,Cluster 15,0,212.32
nlmkkocp-1,Cluster 9,0,224.65
nlmldhdo-1,Cluster 1,0,159.81
nlmibcak-1,Cluster 15,0,267.82
nlnghghc-1,Cluster 6,0,153.44
nlnalbld-1,Cluster 1,0,206.95
nlmibhki-1,Cluster 6,0,116.55
nlmkmkon-1,Cluster 6,0,207.04
nlmklkdk-1,Cluster 16,0,141.25
nlmlmefj-1,Cluster 4,0,176.06
nlmjkabf-1,Cluster 15,0,124.81
nlnhmjce-1,Cluster 8,0,164.19
hiidbaen-1,Cluster 15,0,315.19
mghdebfj-1,Cluster 9,0,202.48
mghcpnji-1,Cluster 15,0,364.23
mghfdofi-1,Cluster 1,0,162.07
mghfblkf-1,Cluster 9,0,153.67
mghfdbdc-1,Cluster 8,0,15.35
nlnjfjfd-1,Cluster 9,0,289.77
mghfeejl-1,Cluster 9,0,116.73
mghablhl-1,Cluster 18,0,68.91
hiidcbjm-1,Cluster 9,0,256.08
nlnkpffg-1,Cluster 15,0,207.99
mghfalkn-1,Cluster 8,0,39.29
mghfchdh-1,Cluster 9,0,168.57
mghegmgd-1,Cluster 9,0,222.76
mghehdkd-1,Cluster 6,0,72.84
mggpmjel-1,Cluster 18,0,95.51
mghfffnj-1,Cluster 9,0,111.27
hiidfblm-1,Cluster 12,0,181.57
nlnlddpi-1,Cluster 6,0,102.96
hiidaffa-1,Cluster 4,0,130.59
nlnnfdjd-1,Cluster 9,0,112.89
nlnnfgkp-1,Cluster 1,0,85.16
nlnlmjok-1,Cluster 17,0,154.89
nlnlgcmc-1,Cluster 8,0,148.43
nlnlhhkm-1,Cluster 4,0,200.09
nlnjiejo-1,Cluster 6,0,137.14
nlnodndb-1,Cluster 17,0,175.43
nlnkfgma-1,Cluster 9,0,216.98
nlnlecej-1,Cluster 9,0,173.63
nlnjidfo-1,Cluster 15,0,90.04
nlnjgeeo-1,Cluster 15,0,228.90
nlnkpmea-1,Cluster 6,0,74.91
nlnkemkd-1,Cluster 4,0,204.60
nlnkmohl-1,Cluster 15,0,269.72
nlnjgjeo-1,Cluster 8,0,179.27
nlnmandn-1,Cluster 15,0,206.23
nlnklmda-1,Cluster 15,0,304.76
nlmjcpgp-1,Cluster 15,0,139.35
nlnllmlc-1,Cluster 9,0,243.21
nlnlmpdk-1,Cluster 15,0,63.90
nlnnjdpb-1,Cluster 9,0,144.32
nlnllloh-1,Cluster 15,0,272.47
nlnofiba-1,Cluster 6,0,223.03
nlnkihdi-1,Cluster 6,0,212.69
nlmhmkjo-1,Cluster 12,0,161.66
nlnpaihh-1,Cluster 15,0,103.18
nlnmohio-1,Cluster 9,0,154.75
nlnjoplc-1,Cluster 1,0,213.77
nlnkinhi-1,Cluster 15,0,261.55
nlnnccdh-1,Cluster 12,0,216.16
hiieihjl-1,Cluster 6,0,130.37
hijanick-1,Cluster 15,0,237.97
hiiohmnp-1,Cluster 15,0,208.94
nlmfpmoa-1,Cluster 9,0,134.16
hiinnhbc-1,Cluster 12,0,215.98
nlnjnkio-1,Cluster 12,0,218.38
nlmgoilp-1,Cluster 18,0,155.92
nlmgnlac-1,Cluster 4,0,110.45
hiiocbff-1,Cluster 6,0,160.76
hiiopomi-1,Cluster 1,0,69.41
hijeikol-1,Cluster 4,0,138.58
nlmejlma-1,Cluster 15,0,239.87
hijefhon-1,Cluster 16,0,178.05
nlmfamkf-1,Cluster 18,0,130.64
hijdmnnh-1,Cluster 6,0,182.07
nlmficao-1,Cluster 6,0,187.62
hiiglfia-1,Cluster 12,0,168.34
hiigkibd-1,Cluster 12,0,234.77
hijfiehc-1,Cluster 16,0,190.47
nlmhcgcp-1,Cluster 9,0,272.56
nlmelfmn-1,Cluster 15,0,269.99
hijfnigk-1,Cluster 4,0,171.28
hiigpjod-1,Cluster 1,0,202.39
hiigfhgm-1,Cluster 1,0,223.75
hijdijno-1,Cluster 15,0,167.62
nlmlpmkp-1,Cluster 4,0,161.89
nlmgheik-1,Cluster 9,0,95.37
hijegefo-1,Cluster 15,0,259.69
hiiofkco-1,Cluster 12,0,156.78
hijeomph-1,Cluster 6,0,139.35
hijekokc-1,Cluster 4,0,164.28
nlmgmpdc-1,Cluster 9,0,136.06
hijdedni-1,Cluster 6,0,280.65
hiiodnlm-1,Cluster 12,0,183.74
nlmflcfk-1,Cluster 4,0,154.57
hijfapna-1,Cluster 1,0,164.28
nlmhgghp-1,Cluster 15,0,315.73
hiifkgie-1,Cluster 15,0,258.61
hiiodlon-1,Cluster 15,0,167.67
hijfbffl-1,Cluster 15,0,184.37
hiiokaic-1,Cluster 6,0,157.05
hijfafgg-1,Cluster 16,0,167.76
nlmeoepd-1,Cluster 6,0,161.12
nlmmldhe-1,Cluster 12,0,68.14
hiifmjmh-1,Cluster 1,0,194.71
hiigfnfb-1,Cluster 6,0,218.01
hiigemhc-1,Cluster 1,0,157.60
hiioonfn-1,Cluster 15,0,214.09
nlmmnaod-1,Cluster 16,0,282.77
hiigdhii-1,Cluster 6,0,120.84
hijefdkc-1,Cluster 15,0,227.68
mggnlemd-1,Cluster 8,0,169.02
mggmhdpj-1,Cluster 1,0,140.35
