#Selection name: 4s2_F3
#Area (µm^2): 33774633.93
Cell ID,Cluster,Transcripts,Area (µm^2)
fheddhni-1,Cluster 10,0,142.38
emhmcmcn-1,Cluster 9,0,169.83
fbpkmgcd-1,Cluster 6,0,130.86
fbpkniof-1,Cluster 6,0,209.21
fbpkefnc-1,Cluster 19,0,196.29
emigmgaf-1,Cluster 6,0,192.86
fbpcalfh-1,Cluster 9,0,212.96
emigjgna-1,Cluster 19,0,338.76
fbpjkiji-1,Cluster 1,0,77.85
fbpbofha-1,Cluster 19,0,237.34
fbpkfogi-1,Cluster 19,0,211.20
fbpjjndf-1,Cluster 8,0,108.10
fbpkapgg-1,Cluster 10,0,213.36
fbpkglha-1,Cluster 9,0,112.62
emhmdkbj-1,Cluster 12,0,103.81
fbpkmflb-1,Cluster 18,0,223.12
fbpbpijf-1,Cluster 12,0,238.06
emihjile-1,Cluster 10,0,214.76
fbpalkko-1,Cluster 6,0,220.59
emihibnj-1,Cluster 6,0,194.94
emiglpce-1,Cluster 19,0,148.52
emhmggfa-1,Cluster 10,0,229.66
emihclgb-1,Cluster 19,0,244.66
fbpbkbko-1,Cluster 9,0,167.35
fbpakoad-1,Cluster 6,0,110.63
fbpaehfb-1,Cluster 19,0,233.32
fbpcbjla-1,Cluster 19,0,189.61
fbpapddb-1,Cluster 19,0,180.72
fbpkoelj-1,Cluster 17,0,154.71
fbpaoadp-1,Cluster 12,0,160.94
fbpldngc-1,Cluster 1,0,103.36
enanfbdp-1,Cluster 12,0,126.98
enampegd-1,Cluster 19,0,121.88
fbpbccno-1,Cluster 1,0,95.51
fbpiklce-1,Cluster 6,0,225.10
fbpjfdpg-1,Cluster 1,0,212.05
fbpbioeo-1,Cluster 9,0,120.07
fbpiodkl-1,Cluster 1,0,204.92
jgbebajk-1,Cluster 9,0,147.30
jgaokmen-1,Cluster 4,0,231.38
fbofiifj-1,Cluster 19,0,240.73
fboenjmd-1,Cluster 12,0,135.47
fcapdlck-1,Cluster 10,0,248.81
fcdabfgp-1,Cluster 3,0,244.97
fcaplgpm-1,Cluster 6,0,130.41
fbojofhk-1,Cluster 1,0,87.29
fcamdfmm-1,Cluster 10,0,226.28
fcaklmeg-1,Cluster 10,0,124.00
fbofpigd-1,Cluster 6,0,126.26
fcalkkhp-1,Cluster 15,0,184.19
fcdamdkh-1,Cluster 3,0,120.84
fbogchmi-1,Cluster 19,0,134.48
fcanhfdd-1,Cluster 6,0,250.12
fcankggk-1,Cluster 6,0,212.82
fcalbbci-1,Cluster 6,0,146.71
fcdddkpg-1,Cluster 3,0,205.33
fcanhoai-1,Cluster 18,0,199.64
jgaillop-1,Cluster 6,0,222.58
fcdajojn-1,Cluster 6,0,159.31
fcdacdhj-1,Cluster 10,0,141.25
fbolplko-1,Cluster 8,0,101.92
fbojpnhn-1,Cluster 6,0,148.70
fbokmian-1,Cluster 6,0,128.29
fcaloheg-1,Cluster 9,0,144.18
fcamkpch-1,Cluster 19,0,125.53
fcalkjlg-1,Cluster 19,0,262.45
fbomflfc-1,Cluster 4,0,101.33
fcaneema-1,Cluster 19,0,228.22
fbomekgo-1,Cluster 9,0,128.51
jgafikjg-1,Cluster 6,0,149.96
fcanjikj-1,Cluster 8,0,200.72
fbogfbba-1,Cluster 1,0,146.80
fcakolkp-1,Cluster 18,0,138.13
fbomdcjm-1,Cluster 4,0,144.18
fcalgonn-1,Cluster 10,0,228.17
fcdaakom-1,Cluster 16,0,135.88
fcdbiofh-1,Cluster 1,0,174.30
fccppncl-1,Cluster 1,0,122.01
fcdbflek-1,Cluster 10,0,130.91
fccppmpp-1,Cluster 6,0,203.16
fccpmkog-1,Cluster 6,0,126.03
fccpmadb-1,Cluster 6,0,133.66
fcddhean-1,Cluster 6,0,119.35
jgafhijj-1,Cluster 4,0,188.30
jgaeomgf-1,Cluster 1,0,155.38
fcakopnm-1,Cluster 9,0,65.07
fcanbchc-1,Cluster 6,0,155.83
fcandobo-1,Cluster 19,0,201.94
fcdclkbh-1,Cluster 18,0,238.92
fcdcpcpj-1,Cluster 6,0,131.18
fcaklpnf-1,Cluster 1,0,233.73
fhdoeopo-1,Cluster 9,0,183.61
fcanogno-1,Cluster 6,0,205.73
fhdnmhma-1,Cluster 6,0,197.51
fcbbhapk-1,Cluster 6,0,179.27
fboeomji-1,Cluster 6,0,173.49
fbofkald-1,Cluster 1,0,217.38
fcaobhnh-1,Cluster 6,0,223.66
fhdobgof-1,Cluster 4,0,153.58
fcajbknp-1,Cluster 6,0,205.01
fhdljhld-1,Cluster 1,0,185.77
fcbbbdfb-1,Cluster 6,0,213.86
fccpphbo-1,Cluster 3,0,191.06
fhdllfia-1,Cluster 4,0,156.87
fcajmcfo-1,Cluster 1,0,183.52
fcalngjd-1,Cluster 10,0,149.69
fhdlipmk-1,Cluster 10,0,227.05
fbofbcca-1,Cluster 6,0,156.56
fhdmamdl-1,Cluster 12,0,212.46
fccpnpek-1,Cluster 6,0,180.31
fccplchk-1,Cluster 6,0,110.59
fhdmnmfk-1,Cluster 1,0,165.09
fcajhmpd-1,Cluster 1,0,105.58
fcbaocjp-1,Cluster 6,0,235.13
fcamhcgk-1,Cluster 10,0,171.01
fbofkong-1,Cluster 10,0,49.58
fhdmmbhj-1,Cluster 9,0,83.13
fhdmgaik-1,Cluster 3,0,226.77
fhdnfjha-1,Cluster 6,0,240.41
fcamchgl-1,Cluster 12,0,192.95
fbogejjf-1,Cluster 9,0,212.37
fhdneiap-1,Cluster 4,0,106.61
fhdnnkbf-1,Cluster 17,0,166.90
fcajbkjn-1,Cluster 9,0,308.33
fcaojada-1,Cluster 12,0,241.90
fcajhlce-1,Cluster 19,0,313.16
fcbakcfn-1,Cluster 6,0,196.52
fcapjjoj-1,Cluster 6,0,222.08
fcapdkda-1,Cluster 6,0,175.43
fhdmkgdg-1,Cluster 6,0,177.06
fcaphgah-1,Cluster 17,0,96.27
fhdmjjak-1,Cluster 3,0,165.45
fcakedfk-1,Cluster 12,0,199.64
fcapmboo-1,Cluster 10,0,124.50
fcbbfbaa-1,Cluster 12,0,115.15
fcapilef-1,Cluster 16,0,206.32
fcamdoij-1,Cluster 1,0,225.28
fhdljoeo-1,Cluster 6,0,155.65
fcbbfkmm-1,Cluster 12,0,87.96
fcajclfl-1,Cluster 1,0,197.69
fbogefhm-1,Cluster 19,0,83.72
jgbgjeih-1,Cluster 6,0,157.19
jgbhffbi-1,Cluster 6,0,187.22
jgbfppjl-1,Cluster 18,0,203.97
jgbgoebb-1,Cluster 15,0,245.79
jgahigan-1,Cluster 6,0,216.43
jgbhfppf-1,Cluster 4,0,245.65
jgbgaogn-1,Cluster 6,0,218.29
jgadcmcl-1,Cluster 8,0,159.27
jgacbofa-1,Cluster 15,0,181.12
jgajfjlo-1,Cluster 15,0,230.43
jgbnhlbd-1,Cluster 15,0,186.36
jgailjdn-1,Cluster 6,0,115.96
jgajgnec-1,Cluster 4,0,98.44
jgaialob-1,Cluster 3,0,190.24
jfpjefld-1,Cluster 15,0,184.46
jgaienio-1,Cluster 3,0,260.37
jgahijik-1,Cluster 6,0,88.64
jgajkknh-1,Cluster 15,0,145.36
jgaiphgo-1,Cluster 10,0,144.77
jfpjfail-1,Cluster 15,0,185.01
jgbnigmh-1,Cluster 4,0,161.43
jgaiibde-1,Cluster 8,0,66.02
jgaflkac-1,Cluster 3,0,145.36
jgadhgdd-1,Cluster 9,0,236.35
jgajjhpl-1,Cluster 15,0,295.68
jgaifgbo-1,Cluster 6,0,114.70
jgafaijh-1,Cluster 1,0,190.15
jgajeabn-1,Cluster 12,0,134.84
jgaimmce-1,Cluster 3,0,226.05
jgbngpdo-1,Cluster 15,0,281.78
jgbnmkgb-1,Cluster 15,0,190.02
jgafcfbp-1,Cluster 12,0,112.98
jgbnjbca-1,Cluster 12,0,219.50
jgajbapl-1,Cluster 3,0,148.47
jfpjknan-1,Cluster 4,0,175.16
jgadckil-1,Cluster 15,0,218.20
jgahemmb-1,Cluster 1,0,191.69
jgaeakdi-1,Cluster 15,0,271.66
jgafmcci-1,Cluster 6,0,192.55
jgacofho-1,Cluster 9,0,206.23
jgadiipp-1,Cluster 12,0,297.72
jgadniec-1,Cluster 4,0,171.55
jgafefkc-1,Cluster 1,0,169.83
jgacjhoh-1,Cluster 15,0,264.25
jgaffndl-1,Cluster 6,0,155.70
jgbmagge-1,Cluster 6,0,142.15
jgbnfflg-1,Cluster 15,0,167.76
jgbnjcpj-1,Cluster 12,0,168.30
jgbmmoii-1,Cluster 15,0,273.06
jgacjick-1,Cluster 12,0,233.68
jgaeonlj-1,Cluster 10,0,229.21
jgaoanfe-1,Cluster 15,0,156.29
jgapjhea-1,Cluster 17,0,184.33
jgbamgdi-1,Cluster 4,0,203.88
jgbcgeop-1,Cluster 1,0,68.01
jgbebfcl-1,Cluster 17,0,116.01
jgaolkle-1,Cluster 1,0,86.93
jgbbfblf-1,Cluster 1,0,151.54
jgbeolik-1,Cluster 17,0,204.87
jgbbddoe-1,Cluster 18,0,202.80
jgaomgln-1,Cluster 1,0,163.42
jgbfbebi-1,Cluster 6,0,230.16
jgbakiab-1,Cluster 15,0,267.10
jgaolhom-1,Cluster 6,0,158.14
jgbajifo-1,Cluster 4,0,161.30
jgbdalnp-1,Cluster 17,0,73.51
jgbdemhl-1,Cluster 5,0,83.09
jgbclpaj-1,Cluster 1,0,116.86
jgbchncj-1,Cluster 15,0,282.09
jgaohfjf-1,Cluster 6,0,150.33
jgaonndc-1,Cluster 1,0,92.98
jgbalpno-1,Cluster 9,0,138.04
jgbakhad-1,Cluster 4,0,210.38
jgaocokd-1,Cluster 10,0,115.74
jgaojcli-1,Cluster 8,0,183.56
jgbabmbb-1,Cluster 1,0,203.43
jgbffghl-1,Cluster 10,0,114.47
jgapglec-1,Cluster 15,0,192.95
jgbfdpeh-1,Cluster 4,0,227.54
jgbfenio-1,Cluster 12,0,185.10
jgbdiicf-1,Cluster 6,0,210.56
jgapdjbn-1,Cluster 16,0,165.72
jgaphccn-1,Cluster 12,0,131.68
jgbajpgm-1,Cluster 15,0,299.48
jgalmaae-1,Cluster 6,0,165.32
jgaoolap-1,Cluster 10,0,163.78
jgbfkijg-1,Cluster 12,0,46.01
jgbfilbg-1,Cluster 15,0,187.40
jgapadnb-1,Cluster 1,0,179.36
jgallede-1,Cluster 15,0,151.91
jgbhmifm-1,Cluster 6,0,176.52
jgbidchd-1,Cluster 1,0,146.40
jgbfeenh-1,Cluster 4,0,127.21
jgbhnokc-1,Cluster 16,0,119.84
jgbgdihi-1,Cluster 12,0,178.23
jgbgejia-1,Cluster 9,0,163.56
jgbhcjgf-1,Cluster 6,0,216.43
jgbidhei-1,Cluster 17,0,100.52
jgbgilkl-1,Cluster 6,0,197.15
jgbhgcpj-1,Cluster 6,0,198.55
fghcdbff-1,Cluster 18,0,188.57
fhdpjfok-1,Cluster 6,0,117.32
fbmiijin-1,Cluster 17,0,176.92
fbmidjnh-1,Cluster 6,0,42.45
fhdpdhhh-1,Cluster 9,0,230.66
fbmiegll-1,Cluster 18,0,226.87
fbmioadm-1,Cluster 9,0,149.20
fhdpfcjl-1,Cluster 4,0,78.30
fbmifbgg-1,Cluster 10,0,262.09
fhdpgnhg-1,Cluster 8,0,125.13
fbmigoka-1,Cluster 6,0,93.20
fbmijjii-1,Cluster 1,0,173.22
fghcfegk-1,Cluster 4,0,166.04
fbmjlioo-1,Cluster 15,0,186.77
fghchagc-1,Cluster 15,0,114.47
fhdpfhmo-1,Cluster 9,0,192.86
fbmjklda-1,Cluster 3,0,206.77
fhdnlcep-1,Cluster 1,0,160.21
fbmjmbjk-1,Cluster 10,0,167.94
fbmihjhc-1,Cluster 6,0,106.43
fbmilfci-1,Cluster 9,0,219.59
fbmklnmb-1,Cluster 19,0,297.31
fcaieeeo-1,Cluster 1,0,202.89
fbmmelef-1,Cluster 9,0,164.46
fcaiacnn-1,Cluster 9,0,185.50
fbmmdccn-1,Cluster 12,0,152.85
fcahiool-1,Cluster 10,0,215.62
fcbbgaod-1,Cluster 6,0,232.78
fcbbgpok-1,Cluster 12,0,119.17
jgapniaa-1,Cluster 15,0,123.05
fgjaoalb-1,Cluster 6,0,139.04
fcbcaebh-1,Cluster 19,0,261.18
fhdnocbb-1,Cluster 6,0,207.94
fcaooejn-1,Cluster 9,0,185.77
fhdoacng-1,Cluster 10,0,124.27
fhdoimlj-1,Cluster 15,0,226.91
fbmlgfgj-1,Cluster 6,0,178.37
fboendae-1,Cluster 1,0,120.16
fcbbjijh-1,Cluster 10,0,256.89
fhdohgfi-1,Cluster 9,0,218.20
fcanklpb-1,Cluster 6,0,151.82
fcahlgck-1,Cluster 8,0,193.54
fcaokgkp-1,Cluster 10,0,237.97
fcakfdif-1,Cluster 4,0,169.34
jgaokpkk-1,Cluster 6,0,136.01
fgjbacai-1,Cluster 8,0,196.43
fcakjfci-1,Cluster 6,0,241.81
fhdoghnh-1,Cluster 6,0,248.13
fghcgdgm-1,Cluster 1,0,193.45
fcbbgkda-1,Cluster 1,0,134.88
jgapoelf-1,Cluster 9,0,206.91
fbmmllhl-1,Cluster 1,0,107.79
fhecelbl-1,Cluster 6,0,126.57
fhefbafl-1,Cluster 3,0,213.09
fhegemcl-1,Cluster 6,0,117.90
fhefbmnd-1,Cluster 8,0,134.16
enjbnhbf-1,Cluster 9,0,137.23
emiegifj-1,Cluster 9,0,166.31
fhdojfhc-1,Cluster 4,0,211.11
fheeicdp-1,Cluster 15,0,115.74
emiejbdb-1,Cluster 9,0,106.30
fbopgijf-1,Cluster 12,0,142.83
fheecmji-1,Cluster 6,0,211.06
fhedhcma-1,Cluster 4,0,225.74
fhedgejm-1,Cluster 12,0,116.55
fhedfnke-1,Cluster 10,0,172.50
fheebokl-1,Cluster 10,0,114.47
fheeleci-1,Cluster 6,0,177.37
fhedebdf-1,Cluster 4,0,85.75
enjcmbei-1,Cluster 10,0,253.19
fhefbcca-1,Cluster 9,0,263.71
enjbkfhh-1,Cluster 15,0,207.81
fhefgicj-1,Cluster 4,0,219.69
fhdokihn-1,Cluster 6,0,176.83
fhdojjgc-1,Cluster 15,0,99.39
fhecmldi-1,Cluster 1,0,209.66
fbopjghf-1,Cluster 6,0,228.67
fhechphp-1,Cluster 6,0,201.85
fhecmopl-1,Cluster 5,0,98.40
fhednbgo-1,Cluster 15,0,93.61
fhdpcifc-1,Cluster 15,0,254.73
fbmhhaan-1,Cluster 6,0,189.97
fhedadcb-1,Cluster 6,0,150.37
enjcfmmj-1,Cluster 15,0,109.14
fbmjjbaj-1,Cluster 4,0,229.89
fbophfig-1,Cluster 6,0,124.32
fhdppkmj-1,Cluster 15,0,238.52
enjcddne-1,Cluster 15,0,167.94
fhedgcnp-1,Cluster 12,0,136.73
fbmjggnj-1,Cluster 3,0,198.60
fbmiandg-1,Cluster 6,0,74.46
fbmhkmoo-1,Cluster 4,0,120.21
fhdpncjl-1,Cluster 1,0,250.62
enjccgaj-1,Cluster 6,0,76.22
fbmjgegi-1,Cluster 12,0,89.50
enjcbadm-1,Cluster 15,0,290.81
fbmjkecm-1,Cluster 17,0,149.56
fhdpphmf-1,Cluster 1,0,160.03
fbmjhgck-1,Cluster 1,0,241.22
fbmipego-1,Cluster 18,0,144.50
fbmjemjo-1,Cluster 6,0,83.40
enjibeak-1,Cluster 9,0,105.67
enjfemff-1,Cluster 1,0,106.34
enjcdfai-1,Cluster 6,0,82.00
enjeokme-1,Cluster 6,0,106.39
fflldgcg-1,Cluster 8,0,64.75
fghcbofj-1,Cluster 9,0,179.32
enjepbbh-1,Cluster 9,0,116.32
fggpacbe-1,Cluster 9,0,170.56
fghbfomb-1,Cluster 9,0,109.32
fghbmifi-1,Cluster 15,0,88.60
ffllaolh-1,Cluster 9,0,171.68
fghaigop-1,Cluster 9,0,70.13
fghbjlkl-1,Cluster 9,0,112.94
fghakego-1,Cluster 9,0,200.40
fggpnhid-1,Cluster 9,0,132.44
fflkpaob-1,Cluster 6,0,150.51
fghabmcj-1,Cluster 9,0,148.88
fghaoenm-1,Cluster 9,0,218.83
fggpkmme-1,Cluster 1,0,197.74
fghafjgc-1,Cluster 18,0,73.06
fflimeid-1,Cluster 18,0,160.85
fggpnkac-1,Cluster 1,0,123.37
fggpeppg-1,Cluster 15,0,216.98
jgbbnmag-1,Cluster 8,0,53.96
ffljdbkh-1,Cluster 6,0,153.67
fghbbffg-1,Cluster 15,0,128.74
fggpgbfm-1,Cluster 9,0,123.91
fggpldce-1,Cluster 9,0,149.38
fhdhahnc-1,Cluster 1,0,152.31
fghbljga-1,Cluster 1,0,195.30
fflimdnp-1,Cluster 15,0,181.71
jgbeekdn-1,Cluster 9,0,160.67
jgbcgpmg-1,Cluster 9,0,237.48
jgamfafg-1,Cluster 6,0,127.97
fghbjaol-1,Cluster 6,0,235.22
jganekcn-1,Cluster 15,0,152.81
ffljeblp-1,Cluster 9,0,171.05
jgbangme-1,Cluster 15,0,297.31
ffljkolc-1,Cluster 15,0,241.54
fhdgnohm-1,Cluster 1,0,179.77
jgamlpli-1,Cluster 6,0,253.87
jgbbefof-1,Cluster 4,0,120.66
fggpeecc-1,Cluster 6,0,150.14
fggpafhh-1,Cluster 8,0,87.56
jgapjkck-1,Cluster 6,0,148.07
fghbpbci-1,Cluster 1,0,215.44
jgbeoigf-1,Cluster 1,0,210.47
jgbeejkl-1,Cluster 9,0,56.17
fflkamkb-1,Cluster 9,0,155.11
fghaoien-1,Cluster 9,0,213.09
fggopdmc-1,Cluster 9,0,182.52
enjecpbm-1,Cluster 1,0,229.62
enjdkkje-1,Cluster 8,0,207.45
emiggdco-1,Cluster 4,0,154.71
emifphil-1,Cluster 15,0,255.90
enjcfhbe-1,Cluster 8,0,192.68
enjbicll-1,Cluster 6,0,181.53
enjbjedh-1,Cluster 8,0,65.48
enjbidko-1,Cluster 12,0,105.30
enjbgaie-1,Cluster 8,0,117.41
emigjdlh-1,Cluster 15,0,233.19
enjefodb-1,Cluster 8,0,43.85
emifkfdl-1,Cluster 16,0,183.29
enjiheci-1,Cluster 6,0,209.16
enjfmlgc-1,Cluster 1,0,177.10
enjijbod-1,Cluster 15,0,192.28
enjgmfja-1,Cluster 1,0,151.77
enjieimf-1,Cluster 6,0,232.78
enjhcpio-1,Cluster 12,0,246.15
enimgbhe-1,Cluster 9,0,189.25
enjhbemh-1,Cluster 12,0,166.99
enjdmlan-1,Cluster 9,0,126.53
enjgehek-1,Cluster 4,0,114.34
enjgoich-1,Cluster 12,0,192.41
enjgndbl-1,Cluster 15,0,154.93
enjdnmbe-1,Cluster 16,0,142.11
emhehmaj-1,Cluster 6,0,196.11
enjdlccm-1,Cluster 4,0,130.73
enjeofnb-1,Cluster 15,0,199.41
enjfikch-1,Cluster 18,0,268.41
enjddmim-1,Cluster 15,0,244.84
enjdlial-1,Cluster 6,0,155.52
enjeamph-1,Cluster 6,0,218.92
enjeccco-1,Cluster 4,0,97.09
enjghhnh-1,Cluster 15,0,203.07
enjhokem-1,Cluster 12,0,220.36
enjclgkg-1,Cluster 6,0,221.58
enjgihad-1,Cluster 15,0,86.38
enjimkip-1,Cluster 6,0,97.22
enjfkbhn-1,Cluster 15,0,285.30
enjimkgj-1,Cluster 1,0,72.02
fflldlkg-1,Cluster 10,0,96.45
ffllelcn-1,Cluster 6,0,96.18
enjgjpae-1,Cluster 9,0,135.65
ffllgabe-1,Cluster 6,0,116.19
enjffifg-1,Cluster 1,0,204.96
enjeoiji-1,Cluster 15,0,146.85
enjimaol-1,Cluster 6,0,167.53
enjceahm-1,Cluster 6,0,217.52
enjgligp-1,Cluster 1,0,134.11
jgfojemj-1,Cluster 15,0,82.91
jfmfkdlj-1,Cluster 15,0,295.10
jfmigipj-1,Cluster 15,0,139.17
jelogpmp-1,Cluster 15,0,108.51
jejlofmj-1,Cluster 12,0,147.44
jejnlefl-1,Cluster 9,0,151.82
jejmegap-1,Cluster 12,0,68.14
jejmioke-1,Cluster 15,0,327.83
jejniagp-1,Cluster 6,0,136.37
jejnplca-1,Cluster 6,0,128.51
jejkajlo-1,Cluster 12,0,206.09
jelnaoek-1,Cluster 15,0,184.64
jejobfbm-1,Cluster 12,0,165.59
jeknfhbh-1,Cluster 1,0,231.47
jejmdamj-1,Cluster 15,0,242.13
jeknhmnp-1,Cluster 10,0,253.91
jeklnbdk-1,Cluster 1,0,144.14
jeknjiea-1,Cluster 12,0,175.93
jeldnkgo-1,Cluster 15,0,127.16
jelaamci-1,Cluster 6,0,199.59
jeknkddh-1,Cluster 6,0,167.76
jejnbekk-1,Cluster 15,0,306.75
jelaceil-1,Cluster 12,0,209.48
jeleapnd-1,Cluster 15,0,137.41
jeklgape-1,Cluster 4,0,247.77
jeldifgf-1,Cluster 15,0,208.08
jeleeckp-1,Cluster 15,0,139.17
jekmcblc-1,Cluster 1,0,110.00
jelaamjp-1,Cluster 12,0,157.69
jekpobeo-1,Cluster 6,0,156.11
jekpnknm-1,Cluster 1,0,159.85
jekpebkf-1,Cluster 9,0,243.30
jeklmlln-1,Cluster 6,0,173.31
jeklpjho-1,Cluster 1,0,61.23
jekpjlhd-1,Cluster 1,0,183.88
jekpcdop-1,Cluster 1,0,212.14
jekmiiie-1,Cluster 1,0,149.65
jekphmne-1,Cluster 9,0,278.03
jeldoace-1,Cluster 15,0,227.50
jelmpmij-1,Cluster 15,0,211.65
jelclhga-1,Cluster 12,0,226.23
jeldkhcl-1,Cluster 6,0,199.46
jelacmpf-1,Cluster 1,0,97.90
jekljabi-1,Cluster 5,0,88.37
jekpgdoe-1,Cluster 6,0,154.52
jelaeojl-1,Cluster 9,0,151.27
jeldpool-1,Cluster 1,0,208.76
jeledmed-1,Cluster 6,0,160.94
jelmpmmp-1,Cluster 6,0,235.40
jeknfcop-1,Cluster 9,0,211.42
jeldmgkm-1,Cluster 15,0,126.66
jelckpol-1,Cluster 8,0,180.35
jelolpig-1,Cluster 5,0,129.96
jeknbede-1,Cluster 10,0,111.36
jelognpi-1,Cluster 15,0,134.07
jfpcdlnf-1,Cluster 8,0,76.04
jfofnojj-1,Cluster 1,0,106.48
jfoaehnf-1,Cluster 6,0,180.31
jfnpgcbf-1,Cluster 8,0,199.41
jfofegni-1,Cluster 6,0,164.87
jfonbjpm-1,Cluster 15,0,233.55
jfoaelji-1,Cluster 12,0,162.02
jfpbmmlk-1,Cluster 6,0,193.49
jfopldel-1,Cluster 15,0,206.86
jfpbonho-1,Cluster 8,0,93.07
jfnpemfj-1,Cluster 15,0,146.94
jfopjmhc-1,Cluster 6,0,178.50
jfnpfhmg-1,Cluster 6,0,203.70
jfnpeeio-1,Cluster 6,0,162.07
jfopgnel-1,Cluster 6,0,215.71
jfooepma-1,Cluster 6,0,128.20
jfpcgcfa-1,Cluster 15,0,125.26
jfopbged-1,Cluster 8,0,108.38
jfpceabp-1,Cluster 8,0,106.84
jfpaipgi-1,Cluster 15,0,186.09
jfonhbpp-1,Cluster 15,0,173.90
jejnimdd-1,Cluster 4,0,174.71
jfpbmhob-1,Cluster 9,0,218.01
jfpcaajk-1,Cluster 6,0,311.26
jejmbckc-1,Cluster 15,0,267.23
jejnblgc-1,Cluster 15,0,119.48
jejjohag-1,Cluster 15,0,245.83
jejjpaje-1,Cluster 15,0,292.88
jejmadka-1,Cluster 1,0,154.16
jfoenikg-1,Cluster 4,0,167.08
jfopoekl-1,Cluster 4,0,129.10
jfompifj-1,Cluster 9,0,216.34
jfoeppbj-1,Cluster 15,0,294.37
jfoenaah-1,Cluster 12,0,173.99
jejljgok-1,Cluster 1,0,194.08
jejlnfjk-1,Cluster 1,0,200.72
jfonolgo-1,Cluster 6,0,152.31
jejlgcpb-1,Cluster 6,0,155.11
jfoaclke-1,Cluster 15,0,124.68
jejnecob-1,Cluster 12,0,111.36
jejlnbbp-1,Cluster 9,0,287.69
jejpdold-1,Cluster 4,0,152.67
jejncnkj-1,Cluster 15,0,221.27
jfonlhof-1,Cluster 6,0,176.56
jfnpnfmf-1,Cluster 15,0,133.71
jfpbmlkd-1,Cluster 15,0,239.78
jfofabeo-1,Cluster 15,0,230.12
jejkpjio-1,Cluster 6,0,84.26
jejnaaoe-1,Cluster 12,0,217.07
jejmfmjd-1,Cluster 12,0,89.36
jejikklo-1,Cluster 9,0,89.73
jejjfbjc-1,Cluster 15,0,127.61
jejofpgp-1,Cluster 17,0,120.57
jekaffad-1,Cluster 15,0,203.38
jelmmjnm-1,Cluster 15,0,179.77
jelmjeak-1,Cluster 10,0,150.96
jelpmiml-1,Cluster 15,0,140.21
jejjmijd-1,Cluster 9,0,73.60
jelpjbki-1,Cluster 6,0,146.98
jelhikmo-1,Cluster 4,0,137.73
jelmpfhj-1,Cluster 15,0,225.96
jelmpjdl-1,Cluster 6,0,203.79
jekacddk-1,Cluster 12,0,176.61
jejofpop-1,Cluster 15,0,242.53
jejokbna-1,Cluster 12,0,200.36
jemdmgln-1,Cluster 16,0,208.44
jejjjnhm-1,Cluster 18,0,111.63
jelfnpke-1,Cluster 12,0,204.24
jemdekgc-1,Cluster 6,0,125.85
jemcpgmk-1,Cluster 1,0,135.56
jemdgfgd-1,Cluster 15,0,129.55
jemcepfd-1,Cluster 15,0,85.26
jejjjpce-1,Cluster 6,0,117.63
jejjkgie-1,Cluster 12,0,114.97
jemdjiah-1,Cluster 15,0,230.07
jejoobai-1,Cluster 12,0,214.99
jelhoimc-1,Cluster 8,0,158.27
jejjmpia-1,Cluster 9,0,46.65
jemcicjd-1,Cluster 15,0,190.47
jemckaog-1,Cluster 15,0,31.43
jelhkikf-1,Cluster 4,0,117.32
jemdcekf-1,Cluster 9,0,145.76
jekabmof-1,Cluster 6,0,185.10
jelhggdd-1,Cluster 9,0,225.92
jelhboph-1,Cluster 6,0,222.17
jemdkokd-1,Cluster 1,0,135.47
jejimikg-1,Cluster 9,0,165.41
jejijjkc-1,Cluster 15,0,233.01
jelhafao-1,Cluster 9,0,209.80
jelgpajl-1,Cluster 12,0,187.26
jejpphhh-1,Cluster 12,0,111.94
jejphbnc-1,Cluster 6,0,211.33
jejpebki-1,Cluster 6,0,197.78
jemcdend-1,Cluster 17,0,149.83
jelgljol-1,Cluster 6,0,100.11
jelhjpjm-1,Cluster 15,0,165.50
jelglcii-1,Cluster 12,0,141.07
jelghkmh-1,Cluster 1,0,94.11
jelhibef-1,Cluster 15,0,195.84
jelgkdfb-1,Cluster 6,0,202.03
jelhoajp-1,Cluster 1,0,200.95
jfmkmnmg-1,Cluster 8,0,55.54
jfmfmmaa-1,Cluster 17,0,95.73
jfmkigkd-1,Cluster 8,0,181.08
jfmichfj-1,Cluster 6,0,38.97
jfpbekdf-1,Cluster 1,0,127.75
jfpbbkoe-1,Cluster 6,0,165.00
jfmlacpm-1,Cluster 15,0,111.22
jfmkbjib-1,Cluster 8,0,58.07
jfmionma-1,Cluster 15,0,238.83
jfmkdkpi-1,Cluster 9,0,159.67
jfmlcdge-1,Cluster 9,0,144.14
jfmlekgk-1,Cluster 9,0,159.72
jfmkndmf-1,Cluster 8,0,96.91
jfmiljgb-1,Cluster 1,0,171.50
jfmkacdp-1,Cluster 17,0,119.39
jfpbdjen-1,Cluster 12,0,106.03
jfmkfcdc-1,Cluster 8,0,103.86
jfmkofhd-1,Cluster 9,0,209.03
jfpaopeb-1,Cluster 17,0,130.86
jfmlgcmj-1,Cluster 9,0,179.63
jfpbfjod-1,Cluster 4,0,211.38
jfmichhm-1,Cluster 6,0,138.13
jfpbegdl-1,Cluster 6,0,145.04
jfmhgmoc-1,Cluster 6,0,162.97
jfmjapph-1,Cluster 15,0,62.18
jfmljepa-1,Cluster 9,0,50.98
jejjdipb-1,Cluster 1,0,82.41
jfmjfaal-1,Cluster 15,0,95.78
jejimndi-1,Cluster 9,0,138.49
