#Selection names: 4s2_F2, 4s2_F3, 4s2M_F3, 4s2M_F4
#Areas (µm^2): 31293112.3, 33774633.9, 34210131.1, 30623218.5
Selection,X,Y,Class,Color
4s2_F3,6342.295395529822,12887.68148358744,samples,#c2c2c2
4s2_F3,6399.324880567184,12806.959099307922,samples,#c2c2c2
4s2_F3,6386.853028798546,12727.970704773217,samples,#c2c2c2
4s2_F3,6390.246415885533,12543.7876778635,samples,#c2c2c2
4s2_F3,6405.722948713688,12464.358963620016,samples,#c2c2c2
4s2_F3,6437.672808009778,12338.920353477233,samples,#c2c2c2
4s2_F3,6475.9706689065715,12215.108090851985,samples,#c2c2c2
4s2_F3,6483.000687208174,12194.070498770323,samples,#c2c2c2
4s2_F3,6518.937721063383,12052.945504506803,samples,#c2c2c2
4s2_F3,6518.937721063383,12049.85019794117,samples,#c2c2c2
4s2_F3,6547.792273793844,11969.79192981993,samples,#c2c2c2
4s2_F3,6550.887580359475,11957.410703557405,samples,#c2c2c2
4s2_F3,6563.268806622,11923.362331335462,samples,#c2c2c2
4s2_F3,6571.138230093943,11893.668373434662,samples,#c2c2c2
4s2_F3,6571.138230093943,11887.477760303398,samples,#c2c2c2
4s2_F3,6574.233536659574,11878.191840606507,samples,#c2c2c2
4s2_F3,6580.424149790838,11878.191840606507,samples,#c2c2c2
4s2_F3,6628.689947085425,11843.304063214222,samples,#c2c2c2
4s2_F3,6619.561415857969,11785.122792344986,samples,#c2c2c2
4s2_F3,6601.88144445767,11666.08464662605,samples,#c2c2c2
4s2_F3,6589.657606664585,11641.322194101002,samples,#c2c2c2
4s2_F3,6539.293296444145,11529.261603860525,samples,#c2c2c2
4s2_F3,6497.375500750258,11385.88070820171,samples,#c2c2c2
4s2_F3,6494.332657007773,11370.404175373555,samples,#c2c2c2
4s2_F3,6520.2492916420415,11195.650511473259,samples,#c2c2c2
4s2_F3,6520.2492916420415,11073.14981942667,samples,#c2c2c2
4s2_F3,6523.344598207673,11032.910834073466,samples,#c2c2c2
4s2_F3,6529.745062631519,10624.697607172175,samples,#c2c2c2
4s2_F3,6529.745062631519,10612.31638090965,samples,#c2c2c2
4s2_F3,6529.745062631519,10609.22107434402,samples,#c2c2c2
4s2_F3,6474.554172681622,10324.977498537415,samples,#c2c2c2
4s2_F3,6461.85816948022,10103.322070744336,samples,#c2c2c2
4s2_F3,6461.85816948022,10063.08308539113,samples,#c2c2c2
4s2_F3,6461.85816948022,10019.538942179708,samples,#c2c2c2
4s2_F3,6461.85816948022,9722.75675164114,samples,#c2c2c2
4s2_F3,6461.85816948022,9682.937468873104,samples,#c2c2c2
4s2_F3,6468.048782611481,9673.651549176211,samples,#c2c2c2
4s2_F3,6529.3253600463495,9632.573158652665,samples,#c2c2c2
4s2_F3,6575.754958530816,9589.23886673383,samples,#c2c2c2
4s2_F3,6620.033581266286,9548.05555056399,samples,#c2c2c2
4s2_F3,6658.121590870494,9509.967540959784,samples,#c2c2c2
4s2_F3,6775.00876084043,9372.882184078524,samples,#c2c2c2
4s2_F3,6798.459642786823,9277.03260619025,samples,#c2c2c2
4s2_F3,6801.554949352454,9273.93729962462,samples,#c2c2c2
4s2_F3,6850.450300524796,9228.924197365102,samples,#c2c2c2
4s2_F3,6856.64091365606,9228.924197365102,samples,#c2c2c2
4s2_F3,6932.974321333913,9188.422897896166,samples,#c2c2c2
4s2_F3,6939.164934465175,9185.327591330535,samples,#c2c2c2
4s2_F3,6939.164934465175,9185.327591330535,samples,#c2c2c2
4s2_F3,6948.555779808361,9185.065277214804,samples,#c2c2c2
4s2M_F3,262.7693056467867,16574.40137600298,samples,#c2c2c2
4s2M_F3,296.9669519714648,16523.104906515964,samples,#c2c2c2
4s2M_F3,342.56381373770336,16483.207652470508,samples,#c2c2c2
4s2M_F3,424.04888344071304,16438.142110068075,samples,#c2c2c2
4s2M_F3,587.2122298881183,16410.803313712466,samples,#c2c2c2
4s2M_F3,811.5739066933861,16381.822257505111,samples,#c2c2c2
4s2M_F3,942.6648842713184,16363.950606177244,samples,#c2c2c2
4s2M_F3,1136.6447538192094,16334.969549969888,samples,#c2c2c2
4s2M_F3,1167.9925962834968,16329.26994224911,samples,#c2c2c2
4s2M_F3,1543.731990011844,16324.198257412825,samples,#c2c2c2
4s2M_F3,1709.7726014372483,16299.679649928245,samples,#c2c2c2
4s2M_F3,1812.3944573576696,16286.52404446351,samples,#c2c2c2
4s2M_F3,1858.7077692254393,16312.799041971264,samples,#c2c2c2
4s2M_F3,1982.1670686687687,16321.396755312779,samples,#c2c2c2
4s2M_F3,2107.9448526086862,16353.71063298398,samples,#c2c2c2
4s2M_F3,2350.757801865969,16372.98303536187,samples,#c2c2c2
4s2M_F3,2557.1029220623313,16383.029801513754,samples,#c2c2c2
4s2M_F3,2760.4050313569214,16426.88779990755,samples,#c2c2c2
4s2M_F3,2882.3186744691907,16457.22130540458,samples,#c2c2c2
4s2M_F3,3257.478447073391,16535.083743081672,samples,#c2c2c2
4s2M_F3,3375.14153527525,16586.91153193249,samples,#c2c2c2
4s2M_F3,3662.005689967711,16704.33311133262,samples,#c2c2c2
4s2M_F3,3995.8674574764323,16839.046720936472,samples,#c2c2c2
4s2M_F3,4365.086113558124,17015.927767322024,samples,#c2c2c2
4s2M_F3,4448.986271278416,17089.15323600594,samples,#c2c2c2
4s2M_F3,4499.751421401632,17162.185497648472,samples,#c2c2c2
4s2M_F3,4592.925517108275,17229.663056851263,samples,#c2c2c2
4s2M_F3,4966.491331621071,17393.792438505578,samples,#c2c2c2
4s2M_F3,5158.0561131516815,17531.404153730164,samples,#c2c2c2
4s2M_F3,5110.969991377525,17582.60930414237,samples,#c2c2c2
4s2M_F3,5110.969991377525,17582.60930414237,samples,#c2c2c2
4s2M_F3,5224.457347188372,17739.22821808878,samples,#c2c2c2
4s2M_F3,5445.548190728638,17991.28521398053,samples,#c2c2c2
4s2M_F3,5497.375979579454,18116.91809263941,samples,#c2c2c2
4s2M_F3,5609.339460060534,18364.02989856745,samples,#c2c2c2
4s2M_F3,5679.038900239221,18631.380142080292,samples,#c2c2c2
4s2M_F3,5761.586608669833,18906.651874289815,samples,#c2c2c2
4s2M_F3,5822.30192142424,19105.510221632612,samples,#c2c2c2
4s2M_F3,5886.591564444224,19391.50494463885,samples,#c2c2c2
4s2M_F3,5886.591564444224,19633.303556928877,samples,#c2c2c2
4s2M_F3,5886.591564444224,19912.922447569497,samples,#c2c2c2
4s2M_F3,5883.790062344178,20079.032201397986,samples,#c2c2c2
4s2M_F3,5805.686115865357,20348.604325886725,samples,#c2c2c2
4s2M_F3,5694.543765310155,20657.54238505712,samples,#c2c2c2
4s2M_F3,5512.494430567625,21144.32752581998,samples,#c2c2c2
4s2M_F3,5489.970425491755,21192.105097860727,samples,#c2c2c2
4s2M_F3,5489.970425491755,21192.105097860727,samples,#c2c2c2
4s2M_F3,5409.920576678249,21230.742895082618,samples,#c2c2c2
4s2M_F3,5396.780699163493,21299.166096037578,samples,#c2c2c2
4s2M_F3,5348.9878625215315,21337.375144856876,samples,#c2c2c2
4s2M_F3,5335.520118581262,21407.79076485918,samples,#c2c2c2
4s2M_F3,5265.255821544582,21473.84323935274,samples,#c2c2c2
4s2M_F3,5215.521006843817,21611.471476585033,samples,#c2c2c2
4s2M_F3,5116.9513150975845,21833.400438910172,samples,#c2c2c2
4s2M_F3,5068.6495547519935,21898.17309953361,samples,#c2c2c2
4s2M_F3,5017.546292306361,21977.001572417612,samples,#c2c2c2
4s2M_F3,4881.818345735251,22152.72337655487,samples,#c2c2c2
4s2M_F3,4760.919039590239,22348.87682531831,samples,#c2c2c2
4s2M_F3,4487.627679554887,22707.95211172743,samples,#c2c2c2
4s2M_F3,4455.16889660265,22752.534636526412,samples,#c2c2c2
4s2M_F3,4377.354760685905,22831.894428774216,samples,#c2c2c2
4s2M_F3,4257.518093268495,22934.535669508597,samples,#c2c2c2
4s2M_F3,4107.589429155782,23061.5692992175,samples,#c2c2c2
4s2M_F3,3997.7995278902563,23171.55240752441,samples,#c2c2c2
4s2M_F3,3879.2187062418307,23238.981664966854,samples,#c2c2c2
4s2M_F3,3820.628670942631,23252.989175467075,samples,#c2c2c2
4s2M_F3,3733.8304076016047,23304.913567838583,samples,#c2c2c2
4s2M_F3,3606.3620620495913,23368.38208093269,samples,#c2c2c2
4s2M_F3,3529.0309437363017,23389.53825196406,samples,#c2c2c2
4s2M_F3,3470.875624280211,23400.79256212458,samples,#c2c2c2
4s2M_F3,3398.084871439405,23412.046872285104,samples,#c2c2c2
4s2M_F3,3150.724760682531,23421.689059004406,samples,#c2c2c2
4s2M_F3,2995.7813820819047,23428.363227068712,samples,#c2c2c2
4s2M_F3,2826.4970987687398,23398.209678019197,samples,#c2c2c2
4s2M_F3,2753.0148620240466,23380.65072806047,samples,#c2c2c2
4s2M_F3,2692.1063422282555,23386.302034020904,samples,#c2c2c2
4s2M_F3,2614.195602790819,23383.452230160514,samples,#c2c2c2
4s2M_F3,2450.2594281778847,23387.02656042609,samples,#c2c2c2
4s2M_F3,2243.8660062211775,23387.02656042609,samples,#c2c2c2
4s2M_F3,2025.8318600211817,23360.315686954975,samples,#c2c2c2
4s2M_F3,1603.2880605179573,23299.648675960914,samples,#c2c2c2
4s2M_F3,1424.5232454789282,23250.477483929102,samples,#c2c2c2
4s2M_F3,1265.7553592229724,23199.325919723124,samples,#c2c2c2
4s2M_F3,1004.1530251912544,23085.140558266146,samples,#c2c2c2
4s2M_F3,922.6196537278979,23025.053168396233,samples,#c2c2c2
4s2M_F3,770.7106174410156,22927.62851777918,samples,#c2c2c2
4s2M_F3,577.3103690172727,22849.28306249863,samples,#c2c2c2
4s2M_F3,555.8643874238294,22747.462951690122,samples,#c2c2c2
4s2M_F3,530.7474720441237,22487.309670468774,samples,#c2c2c2
4s2M_F3,477.857044465701,22285.36001046386,samples,#c2c2c2
4s2M_F3,425.15982392866255,22022.356925382122,samples,#c2c2c2
4s2M_F3,360.67697386729975,21809.249558737378,samples,#c2c2c2
4s2M_F3,264.5081690192281,21557.69399085754,samples,#c2c2c2
4s2M_F3,228.08864171865406,21399.505725725732,samples,#c2c2c2
4s2M_F3,201.71588056996143,21197.55606572082,samples,#c2c2c2
4s2M_F3,186.06611021799043,21018.018422516263,samples,#c2c2c2
4s2M_F3,168.72577825392335,20829.01363428397,samples,#c2c2c2
4s2M_F3,168.72577825392335,20612.621747935722,samples,#c2c2c2
4s2M_F3,145.10621744492946,20443.758793767538,samples,#c2c2c2
4s2M_F3,145.10621744492946,20302.08973067392,samples,#c2c2c2
4s2M_F3,136.46020234306778,20053.383966654477,samples,#c2c2c2
4s2M_F3,133.65870024302376,20050.534162794087,samples,#c2c2c2
4s2M_F3,106.89952501156722,19963.687597692715,samples,#c2c2c2
4s2M_F3,104.09802291152319,19649.581250165338,samples,#c2c2c2
4s2M_F3,100.52369264594981,19483.423194576506,samples,#c2c2c2
4s2M_F3,100.52369264594981,19380.105729197294,samples,#c2c2c2
4s2M_F3,112.84064153407543,19189.4103793529,samples,#c2c2c2
4s2M_F3,112.30932217027257,19065.371458785423,samples,#c2c2c2
4s2M_F3,109.50782007022853,19011.804806562162,samples,#c2c2c2
4s2M_F3,94.72748140447902,18894.238321881,samples,#c2c2c2
4s2M_F3,94.72748140447902,18754.25982039948,samples,#c2c2c2
4s2M_F3,100.42708912525768,18644.663126175332,samples,#c2c2c2
4s2M_F3,114.1447890634061,18567.187102581003,samples,#c2c2c2
4s2M_F3,136.4119005827225,18457.59040835686,samples,#c2c2c2
4s2M_F3,142.88433646903204,18326.161318456507,samples,#c2c2c2
4s2M_F3,126.65494499291444,18178.213026517966,samples,#c2c2c2
4s2M_F3,83.18336068188273,18034.03227188638,samples,#c2c2c2
4s2M_F3,11.165436006607797,17775.859362839197,samples,#c2c2c2
4s2M_F3,2.760929706474144,17758.760539676856,samples,#c2c2c2
4s2M_F3,-0.8134005590992274,17739.391533778275,samples,#c2c2c2
4s2M_F3,-64.71662949631536,17528.554349869773,samples,#c2c2c2
4s2M_F3,-100.65313919343488,17394.227154348686,samples,#c2c2c2
4s2M_F3,-126.2530721765982,17303.806258981742,samples,#c2c2c2
4s2M_F3,-148.1337696131507,17238.067563151395,samples,#c2c2c2
4s2M_F3,-165.95711918067227,17122.578054165086,samples,#c2c2c2
4s2M_F3,-137.16927001470103,17034.427341534385,samples,#c2c2c2
4s2M_F3,-79.40036464137428,16955.550566890037,samples,#c2c2c2
4s2M_F3,21.018995117107988,16828.613540701826,samples,#c2c2c2
4s2M_F3,48.21288619167526,16785.673275754594,samples,#c2c2c2
4s2M_F3,110.52215703748588,16689.745979708252,samples,#c2c2c2
4s2M_F3,113.37196089787676,16686.89617584786,samples,#c2c2c2
4s2M_F3,116.22176475826609,16684.04637198747,samples,#c2c2c2
4s2M_F3,141.86999950177469,16655.548333383573,samples,#c2c2c2
4s2M_F3,178.91744968684216,16641.299314081625,samples,#c2c2c2
4s2M_F3,212.53547488737368,16623.42766275376,samples,#c2c2c2
4s2M_F3,215.385278747763,16620.577858893364,samples,#c2c2c2
4s2M_F3,223.93469032893253,16617.728055032978,samples,#c2c2c2
4s2M_F3,238.18370963088228,16603.47903573103,samples,#c2c2c2
4s2M_F3,246.7331212120518,16589.23001642908,samples,#c2c2c2
4s2M_F3,246.7331212120518,16586.380212568685,samples,#c2c2c2
4s2M_F3,246.7331212120518,16586.380212568685,samples,#c2c2c2
4s2M_F3,262.7693056467867,16574.40137600298,samples,#c2c2c2
4s2M_F4,6052.006069358682,16361.333963315848,samples,#c2c2c2
4s2M_F4,6183.437813614726,16369.388707807677,samples,#c2c2c2
4s2M_F4,6248.921337343946,16369.388707807677,samples,#c2c2c2
4s2M_F4,6405.6403323363475,16380.309082551401,samples,#c2c2c2
4s2M_F4,6632.915791098495,16388.363827043228,samples,#c2c2c2
4s2M_F4,6750.9487776902515,16388.363827043228,samples,#c2c2c2
4s2M_F4,6891.519558965868,16388.363827043228,samples,#c2c2c2
4s2M_F4,6992.320039313093,16380.889953548409,samples,#c2c2c2
4s2M_F4,7248.096901661701,16348.4386271823,samples,#c2c2c2
4s2M_F4,7320.7057762875365,16348.4386271823,samples,#c2c2c2
4s2M_F4,7423.674841690254,16369.698505672744,samples,#c2c2c2
4s2M_F4,7643.78622482265,16398.62588132368,samples,#c2c2c2
4s2M_F4,7745.516098765086,16408.88793560413,samples,#c2c2c2
4s2M_F4,7807.630570711668,16421.357299673207,samples,#c2c2c2
4s2M_F4,7850.576299757029,16431.619353953658,samples,#c2c2c2
4s2M_F4,7913.155468501214,16455.3963400978,samples,#c2c2c2
4s2M_F4,7980.304155755186,16465.038798648107,samples,#c2c2c2
4s2M_F4,8078.664977914984,16473.01609367367,samples,#c2c2c2
4s2M_F4,8114.756429195666,16482.000231760703,samples,#c2c2c2
4s2M_F4,8201.112584083992,16496.3283830202,samples,#c2c2c2
4s2M_F4,8371.578859338884,16518.711278771527,samples,#c2c2c2
4s2M_F4,8376.14837784867,16516.426519516634,samples,#c2c2c2
4s2M_F4,8592.193664002021,16490.2485999182,samples,#c2c2c2
4s2M_F4,8724.39990292074,16490.2485999182,samples,#c2c2c2
4s2M_F4,8805.102246771536,16501.13024992879,samples,#c2c2c2
4s2M_F4,8960.349701904855,16606.34534985327,samples,#c2c2c2
4s2M_F4,9209.659533820122,16714.929501560382,samples,#c2c2c2
4s2M_F4,9432.907620336355,16867.659849040007,samples,#c2c2c2
4s2M_F4,9485.302184266357,16891.59173411668,samples,#c2c2c2
4s2M_F4,9485.302184266357,16893.837768638437,samples,#c2c2c2
4s2M_F4,9532.004212425694,16975.74057921638,samples,#c2c2c2
4s2M_F4,9683.185570579964,17218.777004363976,samples,#c2c2c2
4s2M_F4,9755.019950543125,17309.044357298815,samples,#c2c2c2
4s2M_F4,9839.168795642825,17461.774704778436,samples,#c2c2c2
4s2M_F4,9960.609558750355,17647.42107542177,samples,#c2c2c2
4s2M_F4,10093.745191264286,17822.108346588244,samples,#c2c2c2
4s2M_F4,10134.522335254154,17872.179426530223,samples,#c2c2c2
4s2M_F4,10249.031371130739,17987.811479667685,samples,#c2c2c2
4s2M_F4,10337.401212142022,18084.9331103672,samples,#c2c2c2
4s2M_F4,10445.210869186461,18268.17854755624,samples,#c2c2c2
4s2M_F4,10636.317427201657,18551.10144783163,samples,#c2c2c2
4s2M_F4,10794.236888921207,18887.425755098495,samples,#c2c2c2
4s2M_F4,10900.226483508359,19098.127028079383,samples,#c2c2c2
4s2M_F4,11045.67658115883,19377.100005575125,samples,#c2c2c2
4s2M_F4,11136.408630891276,19699.134886315627,samples,#c2c2c2
4s2M_F4,11140.474727870322,19885.865549486705,samples,#c2c2c2
4s2M_F4,11140.474727870322,20115.193419104944,samples,#c2c2c2
4s2M_F4,11135.943934093668,20294.837456112542,samples,#c2c2c2
4s2M_F4,11083.665544363068,20497.600158801008,samples,#c2c2c2
4s2M_F4,11000.755890723647,20672.519778366284,samples,#c2c2c2
4s2M_F4,10872.344675652039,20933.524479687952,samples,#c2c2c2
4s2M_F4,10799.2711042286,21168.118913012386,samples,#c2c2c2
4s2M_F4,10714.154140800552,21442.52237199834,samples,#c2c2c2
4s2M_F4,10671.866732218466,21549.634983846372,samples,#c2c2c2
4s2M_F4,10566.729081760257,21808.74217324448,samples,#c2c2c2
4s2M_F4,10547.753962524706,22087.134279743215,samples,#c2c2c2
4s2M_F4,10547.753962524706,22215.003348550952,samples,#c2c2c2
4s2M_F4,10515.109012492932,22370.444427349943,samples,#c2c2c2
4s2M_F4,10470.459395189686,22506.40696538264,samples,#c2c2c2
4s2M_F4,10431.773386789038,22604.1481918123,samples,#c2c2c2
4s2M_F4,10386.465449022518,22714.126433912228,samples,#c2c2c2
4s2M_F4,10334.651756089523,22801.450707128897,samples,#c2c2c2
4s2M_F4,10287.911003197052,22895.78415704278,samples,#c2c2c2
4s2M_F4,10236.252209196591,22995.035648064655,samples,#c2c2c2
4s2M_F4,10152.180813563158,23098.97283179572,samples,#c2c2c2
4s2M_F4,9979.70085218531,23166.818564246096,samples,#c2c2c2
4s2M_F4,9737.051674369051,23282.9540389143,samples,#c2c2c2
4s2M_F4,9710.757580571217,23290.931333939858,samples,#c2c2c2
4s2M_F4,9659.679657567764,23331.74720266286,samples,#c2c2c2
4s2M_F4,9576.072958731935,23392.85483154796,samples,#c2c2c2
4s2M_F4,9464.11975524218,23478.397767040482,samples,#c2c2c2
4s2M_F4,9398.791130445496,23509.880975078242,samples,#c2c2c2
4s2M_F4,9244.047096842916,23583.76776589749,samples,#c2c2c2
4s2M_F4,9177.518005319085,23617.65190738955,samples,#c2c2c2
4s2M_F4,9045.699013731703,23673.183174703387,samples,#c2c2c2
4s2M_F4,8980.409113668153,23688.595618490628,samples,#c2c2c2
4s2M_F4,8859.510496824496,23688.595618490628,samples,#c2c2c2
4s2M_F4,8675.722913371583,23685.6912635056,samples,#c2c2c2
4s2M_F4,8492.400026716276,23667.684262598388,samples,#c2c2c2
4s2M_F4,8372.275904535292,23638.87306114686,samples,#c2c2c2
4s2M_F4,8046.13620208261,23576.100268737006,samples,#c2c2c2
4s2M_F4,7873.656240704761,23536.67849040682,samples,#c2c2c2
4s2M_F4,7760.889817819197,23481.26339729238,samples,#c2c2c2
4s2M_F4,7666.556367905312,23377.674736159523,samples,#c2c2c2
4s2M_F4,7627.9478089709355,23318.580793397377,samples,#c2c2c2
4s2M_F4,7599.020433320003,23257.202091380335,samples,#c2c2c2
4s2M_F4,7574.004255715581,23189.89850519383,samples,#c2c2c2
4s2M_F4,7499.807667031261,23092.00237983164,samples,#c2c2c2
4s2M_F4,7408.456021568678,23005.22025287884,samples,#c2c2c2
4s2M_F4,7372.132221889195,22943.841550861798,samples,#c2c2c2
4s2M_F4,7367.640152845675,22936.987273097122,samples,#c2c2c2
4s2M_F4,7361.870167608743,22923.74341436537,samples,#c2c2c2
4s2M_F4,7347.735640014913,22877.157560405434,samples,#c2c2c2
4s2M_F4,7248.832671591243,22937.839217226065,samples,#c2c2c2
4s2M_F4,7180.599691809525,22994.106254469443,samples,#c2c2c2
4s2M_F4,7124.448828765546,23080.810931955977,samples,#c2c2c2
4s2M_F4,7078.985992066489,23163.100989865256,samples,#c2c2c2
4s2M_F4,7037.163280282009,23222.078758428,samples,#c2c2c2
4s2M_F4,6948.793439270727,23297.901785903938,samples,#c2c2c2
4s2M_F4,6632.412369567755,23333.48981565388,samples,#c2c2c2
4s2M_F4,6440.027895359144,23326.635537889204,samples,#c2c2c2
4s2M_F4,6407.886366858107,23288.259327353626,samples,#c2c2c2
4s2M_F4,6295.855713902086,23190.63427512337,samples,#c2c2c2
4s2M_F4,6242.0283348461335,23149.5086085353,samples,#c2c2c2
4s2M_F4,6206.32413089679,23104.858991232053,samples,#c2c2c2
4s2M_F4,6188.549478388385,23002.393347360077,samples,#c2c2c2
4s2M_F4,6177.31930577959,22774.92426493226,samples,#c2c2c2
4s2M_F4,6177.31930577959,22654.490344886206,samples,#c2c2c2
4s2M_F4,6177.31930577959,22505.864819118768,samples,#c2c2c2
4s2M_F4,6182.508420019516,22420.74785569072,samples,#c2c2c2
4s2M_F4,6201.212466123131,22293.420933146852,samples,#c2c2c2
4s2M_F4,6216.160213112769,22187.58623749224,samples,#c2c2c2
4s2M_F4,6220.226310091816,22034.700991080084,samples,#c2c2c2
4s2M_F4,6227.080587856495,21957.793671076397,samples,#c2c2c2
4s2M_F4,6227.080587856495,21811.917601361452,samples,#c2c2c2
4s2M_F4,6224.214957604596,21702.442780792262,samples,#c2c2c2
4s2M_F4,6207.524597623937,21564.31165770407,samples,#c2c2c2
4s2M_F4,6191.027861308948,21452.552077879987,samples,#c2c2c2
4s2M_F4,6191.027861308948,21274.96045172848,samples,#c2c2c2
4s2M_F4,6191.027861308948,21135.357788781206,samples,#c2c2c2
4s2M_F4,6182.004998488776,21061.19992483002,samples,#c2c2c2
4s2M_F4,6161.480889927874,20950.640811733083,samples,#c2c2c2
4s2M_F4,6142.815568557393,20892.16646470108,samples,#c2c2c2
4s2M_F4,6123.956623521243,20832.33675200939,samples,#c2c2c2
4s2M_F4,6115.321008032411,20717.091946203265,samples,#c2c2c2
4s2M_F4,6113.074973510651,20642.93408225208,samples,#c2c2c2
4s2M_F4,6110.209343258752,20613.542009803543,samples,#c2c2c2
4s2M_F4,6096.074815664922,20528.579945308033,samples,#c2c2c2
4s2M_F4,6089.297987366511,20461.43125805406,samples,#c2c2c2
4s2M_F4,6084.186322592852,20427.62456602827,samples,#c2c2c2
4s2M_F4,6084.186322592852,20253.09219379433,samples,#c2c2c2
4s2M_F4,6084.186322592852,20237.09887901008,samples,#c2c2c2
4s2M_F4,6084.186322592852,20112.211614653643,samples,#c2c2c2
4s2M_F4,6086.471081847745,20013.231196763703,samples,#c2c2c2
4s2M_F4,6095.919916732387,19895.81780590209,samples,#c2c2c2
4s2M_F4,6098.204675987279,19877.539731862944,samples,#c2c2c2
4s2M_F4,6098.204675987279,19859.106758891267,samples,#c2c2c2
4s2M_F4,6049.21788857305,19629.585265607362,samples,#c2c2c2
4s2M_F4,6040.582273084217,19553.142642401283,samples,#c2c2c2
4s2M_F4,6049.83748430319,19480.804840907385,samples,#c2c2c2
4s2M_F4,6075.163459772682,19383.644485474735,samples,#c2c2c2
4s2M_F4,6094.990523137176,19228.706828206487,samples,#c2c2c2
4s2M_F4,6094.990523137176,19183.476339906232,samples,#c2c2c2
4s2M_F4,6085.19316565433,18967.353604286614,samples,#c2c2c2
4s2M_F4,6072.68507685212,18908.879257254608,samples,#c2c2c2
4s2M_F4,6048.675742309178,18815.552650402202,samples,#c2c2c2
4s2M_F4,6024.240435701763,18734.540508686336,samples,#c2c2c2
4s2M_F4,6011.112751169411,18648.223078531144,samples,#c2c2c2
4s2M_F4,5985.941674632456,18581.190565476572,samples,#c2c2c2
4s2M_F4,5958.292215174938,18478.105325874454,samples,#c2c2c2
4s2M_F4,5955.426584923039,18286.22427319658,samples,#c2c2c2
4s2M_F4,5962.397036887119,18077.53668633865,samples,#c2c2c2
4s2M_F4,5977.344783876757,17962.408054731924,samples,#c2c2c2
4s2M_F4,6012.080869497756,17805.22436294192,samples,#c2c2c2
4s2M_F4,6012.080869497756,17733.19635931309,samples,#c2c2c2
4s2M_F4,6012.080869497756,17694.54907564558,samples,#c2c2c2
4s2M_F4,5959.725030300888,17333.40221443996,samples,#c2c2c2
4s2M_F4,5929.20994059147,17171.95880200524,samples,#c2c2c2
4s2M_F4,5894.938551768076,16992.469663930176,samples,#c2c2c2
4s2M_F4,5878.557989652488,16908.08847043167,samples,#c2c2c2
4s2M_F4,5867.134193378023,16837.57073139506,samples,#c2c2c2
4s2M_F4,5867.134193378023,16741.494668490155,samples,#c2c2c2
4s2M_F4,5867.134193378023,16657.578171789257,samples,#c2c2c2
4s2M_F4,5867.134193378023,16609.75312636904,samples,#c2c2c2
4s2M_F4,5876.892826127735,16533.31050316296,samples,#c2c2c2
4s2M_F4,5879.177585382628,16524.17146614339,samples,#c2c2c2
4s2M_F4,5888.62642026727,16500.549378931784,samples,#c2c2c2
4s2M_F4,5909.382877226975,16449.858703259666,samples,#c2c2c2
4s2M_F4,5916.856750721795,16399.74889858456,samples,#c2c2c2
4s2M_F4,5924.950219946755,16391.07455836259,samples,#c2c2c2
4s2M_F4,5963.4813294148635,16368.652937878134,samples,#c2c2c2
4s2M_F4,5965.766088669758,16368.652937878134,samples,#c2c2c2
4s2M_F4,5986.328921963794,16364.083419368348,samples,#c2c2c2
4s2M_F4,6000.0374774931515,16357.229141603671,samples,#c2c2c2
4s2M_F4,6006.8917552578305,16357.229141603671,samples,#c2c2c2
4s2M_F4,6022.885070042081,16348.090104584096,samples,#c2c2c2
4s2M_F4,6038.878384826331,16343.52058607431,samples,#c2c2c2
4s2M_F4,6038.878384826331,16343.52058607431,samples,#c2c2c2
4s2M_F4,6052.006069358682,16361.333963315848,samples,#c2c2c2
